time_msec,min,max,mean,std,geom_mean,std_log,geoSD
0,0.001,0.001,0.0010000000000000007,6.616421313379338e-19,0.001,0.0,1.0
1000,0.001,0.001,0.0010000000000000007,6.616421313379338e-19,0.001,0.0,1.0
2000,1824196.0,1826010.0,1825042.4666666666,533.6427019395404,1825042.3912540725,0.00012698097704148264,1.000292427253345
3000,3828454.0,3830446.0,3829437.0,501.20234746402406,3829436.968294309,5.684100724233324e-05,1.0001308898212722
4000,5829824.0,5831846.0,5830866.266666667,458.5394303605768,5830866.249237908,3.415288692631039e-05,1.0000786430205195
5000,7829048.0,7830812.0,7830113.4,408.3156824709578,7830113.3897085935,2.264725310007117e-05,1.0000521485870757
6000,9826276.0,9828294.0,9827199.133333333,445.1834750266249,9827199.123585995,1.9673767756059814e-05,1.0000453015504425
7000,11821902.0,11823932.0,11823064.666666666,502.151325820204,11823064.656358333,1.844551936660409e-05,1.0000424732798903
8000,13816680.0,13818606.0,13817526.266666668,368.6743197226903,13817526.261912255,1.1587624671466124e-05,1.0000266818477859
9000,15808958.0,15811746.0,15810595.8,615.2934483530659,15810595.78842646,1.6901332714621526e-05,1.0000389175140272
10000,17801694.0,17803700.0,17802612.2,420.32905008436865,17802612.195203304,1.0253896102595669e-05,1.0000236107470402
11000,19792254.0,19793926.0,19793227.733333334,464.6540376588197,19793227.72806121,1.0195284697510575e-05,1.0000234757861153
12000,21781722.0,21783244.0,21782382.933333334,441.87741577807833,21782382.929000728,8.810076078513407e-06,1.0000202861556078
13000,23769608.0,23771496.0,23770333.4,496.0845728787339,23770333.394996066,9.063616150603787e-06,1.0000208699652118
14000,25755558.0,25758300.0,25756941.266666666,569.5698275942532,25756941.260579087,9.603663386658673e-06,1.000022113496652
15000,27741382.0,27743336.0,27742363.8,547.0843974479939,27742363.794785473,8.564347670611e-06,1.0000197203337209
16000,29724858.0,29726940.0,29725995.066666666,517.8879477616579,29725995.062305734,7.5663149745094e-06,1.0000174222358347
17000,31707380.0,31709534.0,31708424.266666666,574.2544752101204,31708424.261639934,7.865269045811046e-06,1.0000181106152526
18000,33687936.0,33689882.0,33689068.733333334,538.6894654899845,33689068.72917011,6.9444225653212774e-06,1.0000159902517212
19000,35666384.0,35669780.0,35668430.8,724.051360342478,35668430.79289598,8.816050593505312e-06,1.0000202999127161
20000,37644252.0,37647464.0,37645891.06666667,762.6005839066165,37645891.059200235,8.797588102217541e-06,1.000020257400397
21000,39619686.0,39622602.0,39621277.666666664,683.0168541028148,39621277.66097564,7.48664960992931e-06,1.0000172387963746
22000,41594360.0,41596526.0,41595547.93333333,564.3008450092564,41595547.92963309,5.891808056860649e-06,1.0000135664814265
23000,43566670.0,43569254.0,43567754.266666666,636.2308696850776,43567754.26217597,6.342095036961177e-06,1.0000146033201178
24000,45537564.0,45539510.0,45538469.333333336,543.3239545061767,45538469.33020016,5.181605895894385e-06,1.0000119311596694
25000,47505886.0,47508802.0,47507122.6,616.4481464335662,47507122.59613386,5.6353473113726965e-06,1.0000129759509
26000,49472166.0,49475174.0,49473700.2,697.5433443459834,49473700.19524637,6.123240731654958e-06,1.0000140993822249
27000,51436092.0,51440400.0,51438841.53333333,821.3341011714579,51438841.52699464,6.9345226815091115e-06,1.000015967456032
28000,53400644.0,53403348.0,53402011.0,716.5876513511557,53402010.99535237,5.827693912153459e-06,1.0000134188511607
29000,55362374.0,55365386.0,55363861.46666667,825.6287774544439,55363861.460715614,6.476534492641324e-06,1.000014912882973
30000,57322350.0,57325530.0,57323899.86666667,865.725437614798,57323899.86034721,6.5588560015224905e-06,1.0000151024380968
31000,59280730.0,59284372.0,59282455.93333333,727.5194479369171,59282455.929017894,5.329689636901151e-06,1.0000122721392104
32000,61238692.0,61241940.0,61240313.2,791.6898731020967,61240313.19505313,5.614382787919297e-06,1.0000129276776755
33000,63194656.0,63198598.0,63196782.6,934.5549042006669,63196782.593320414,6.422355843862182e-06,1.0000147881301713
34000,65148570.0,65155340.0,65152018.86666667,1154.4624882522644,65152018.856779434,7.695501628371731e-06,1.0000177197043247
35000,67104274.0,67109508.0,67106474.93333333,1068.5294739882513,67106474.92510997,6.915196321278552e-06,1.0000159229547334
36000,69058290.0,69063340.0,69061010.2,1089.2897211264433,69061010.19169591,6.8500765854817796e-06,1.000015773008624
37000,71012890.0,71017080.0,71014880.2,1052.6478076244457,71014880.19245785,6.437524666247781e-06,1.0000148230581927
38000,72966882.0,72970714.0,72968920.53333333,1071.0482050175262,72968920.5257349,6.374634912491055e-06,1.0000146782470472
39000,74921018.0,74924404.0,74922539.46666667,881.9916229695756,74922539.46164858,5.11252657461853e-06,1.000011772096769
40000,76874952.0,76879384.0,76877014.13333334,1167.1086505972141,76877014.1247692,6.593236262540154e-06,1.000015181602772
41000,78829880.0,78835206.0,78831915.26666667,1134.962309364571,78831915.25876914,6.2526168472459274e-06,1.0000143972859845
42000,80785618.0,80790002.0,80787738.66666667,1319.4334555702915,80787738.65625137,7.092946251341572e-06,1.0000163322456734
43000,82742898.0,82747252.0,82744539.8,871.4252060017386,82744539.79556459,4.573756683453375e-06,1.0000105315194143
44000,84700520.0,84705044.0,84702970.46666667,1240.0489070815004,84702970.45789179,6.35807143496319e-06,1.0000146401076717
45000,86659328.0,86665966.0,86662570.86666666,1347.330713141622,86662570.85654263,6.751909817966763e-06,1.000015546967749
46000,88621060.0,88626470.0,88623879.46666667,1225.3866309872567,88623879.45847751,6.004922655065077e-06,1.0000138269409815
47000,90584498.0,90589224.0,90586769.86666666,1264.192252220647,90586769.85813908,6.060834869513603e-06,1.0000139556854013
48000,92548818.0,92552796.0,92550531.33333333,1206.5766144082113,92550531.3257305,5.6618618204927775e-06,1.0000130370036076
49000,94514442.0,94518732.0,94516948.4,1141.4591267018866,94516948.39333755,5.244883602664243e-06,1.0000120768637226
50000,96483560.0,96487662.0,96485535.4,1109.6692455334419,96485535.39383169,4.994766237080461e-06,1.0000115009404158
51000,98452744.0,98457430.0,98455337.4,1128.076073492478,98455337.39375284,4.976035213466991e-06,1.0000114578101449
52000,100424074.0,100429422.0,100427146.06666666,1267.6024051220727,100427146.0589328,5.481713446565813e-06,1.0000126221913253
53000,102397232.0,102402472.0,102400211.93333334,1218.975543115055,102400211.92631982,5.169862918475069e-06,1.0000119041201423
54000,104372732.0,104377924.0,104375506.06666666,1483.9986507414008,104375506.05646919,6.17476391951539e-06,1.000014218020429
55000,106349424.0,106354486.0,106352118.86666666,1274.2538785997224,106352118.85928722,5.203480819944821e-06,1.0000119815291457
56000,108327640.0,108332618.0,108330016.46666667,1254.4349664520166,108330016.459646,5.029022816738513e-06,1.0000115798200158
57000,110305946.0,110312730.0,110309614.53333333,1459.7082309626915,110309614.52399708,5.746962211802346e-06,1.0000132329570737
58000,112288724.0,112293664.0,112290666.73333333,1180.3571035724838,112290666.72733681,4.565125641226514e-06,1.000010511645496
59000,114269704.0,114276086.0,114273422.26666667,1294.8925380345165,114273422.2595739,4.921229570084747e-06,1.0000113316140495
60000,116253730.0,116259986.0,116256837.8,1584.772308240372,116256837.78955866,5.920151043747019e-06,1.000013631744453
61000,118239150.0,118244898.0,118242064.73333333,1287.1098319647126,118242064.72656119,4.727458857876925e-06,1.0000108854355398
62000,120226406.0,120231384.0,120228705.53333333,1164.4143928004842,120228705.52788259,4.206137609422103e-06,1.0000096850366582
63000,122213900.0,122218172.0,122216025.73333333,971.8061014680727,122216025.72959805,3.4533069073393026e-06,1.0000079515646199
64000,124202464.0,124206270.0,124204290.93333334,1072.875187436121,124204290.92885388,3.7514306430499183e-06,1.0000086380255837
65000,126189520.0,126195614.0,126192829.06666666,1473.351491020372,126192829.05835249,5.070568689143907e-06,1.0000116754840345
66000,128179480.0,128186340.0,128182950.13333334,1650.5317791617913,128182950.12306152,5.592150718475359e-06,1.0000128764857834
67000,130171920.0,130176228.0,130173909.46666667,1299.7981735461947,130173909.4603934,4.3364671288046145e-06,1.0000099851344182
68000,132163708.0,132168686.0,132165681.6,1157.7985531409045,132165681.59509735,3.8044963053915094e-06,1.0000087602148495
69000,134155644.0,134159652.0,134157790.53333333,1120.1035584307353,134157790.52881351,3.6259936022672753e-06,1.0000083491936702
70000,136148820.0,136153184.0,136150977.4,1192.5356526153087,136150977.39495113,3.8039475906754234e-06,1.0000087589513762
71000,138141982.0,138146944.0,138144688.73333332,1178.6146728793249,138144688.72847286,3.705293349231136e-06,1.0000085317896266
72000,140136664.0,140140970.0,140138593.8,877.5841997131711,140138593.79734346,2.7196606428415058e-06,1.0000062622696622
73000,142131422.0,142137958.0,142133490.2,1347.8425519427653,142133490.19382226,4.118365864781732e-06,1.0000094829328106
74000,144125828.0,144130518.0,144128227.66666666,1334.9276186844131,144128227.66069123,4.0224736833336644e-06,1.0000092621308334
75000,146119522.0,146126254.0,146123789.8,1464.3829676222226,146123789.7929067,4.352304674443932e-06,1.0000100216020795
76000,148115366.0,148122878.0,148119137.93333334,1679.8877206596242,148119137.924125,4.925531340312772e-06,1.000011341519354
77000,150111650.0,150118132.0,150115005.53333333,1456.17739382908,150115005.52650562,4.212831498786782e-06,1.0000097004500574
78000,152108422.0,152113312.0,152111414.93333334,1215.5396966051696,152111414.92863855,3.4705059077980304e-06,1.0000079911670976
79000,154105584.0,154111272.0,154108199.53333333,1309.290271899992,154108199.52795577,3.6897295824068066e-06,1.000008495952424
80000,156102286.0,156107400.0,156105127.26666668,1230.9907961596975,156105127.26197398,3.424703693983896e-06,1.0000078857027657
81000,158099058.0,158104582.0,158101889.2,1572.5151915279564,158101889.192441,4.319584150673352e-06,1.0000099462595369
82000,160097148.0,160101928.0,160099476.4,1284.728378645288,160099476.39501712,3.4850276904107423e-06,1.0000080246050056
83000,162094912.0,162100294.0,162097039.0,1448.8601703074896,162097038.993741,3.881812989556833e-06,1.0000089382446695
