Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
106000,14377810,636258,1050000000,6300000000,10000,60000,9980732773047,10842063,1386203471,12008,1035622190,1000,6306,2140844,2071220364,1199904010,18800095990,19332316990,9484740236,515259764,857960800,102146157750,6990659300,186281,8492050,2176564100,60218787400,3409515636,6299357436,3633345726,967747370,10213050300,32252630,999972447,27553,4077,26248851,973751149,4844459249,697999800,40,1211118720,999994843,5157,999862177,137823,1211113523,1000,1000,1000,1000,1000,1000,1000
107000,14446180,625888,1060000000,6360000000,10000,60000,9980635954899,7779844,1386855173,11785,1045553820,1000,63627,2165459,2091084070,1199917643,18800082357,19332249757,9493892781,506107219,870802651,102175932665,7048358100,138256,8137255,2184295900,60739853000,3444114435,6359310485,3654323446,967706185,10305911400,32293815,999970292,29708,96707,25821061,974178939,4872430839,714174200,7300,1218115960,999998733,1267,999858607,141393,1218107393,1000,1000,1000,1000,1000,1000,1000
108000,14513220,629321,1070000000,6420000000,10000,60000,9980533257675,10619531,1393742036,2113,1055486780,1000,6308,2201971,2110969334,1199955006,18800044994,19332153894,9502683929,497316071,883604463,102205483435,7106129400,187833,8487279,2191412100,61261176400,3478807021,6419364371,3675451702,967846004,10398901800,32153996,999973860,26140,18956,25451354,974548646,4900599846,730048800,7486,1225162900,999992730,7270,999866556,133444,1225148144,1000,1000,1000,1000,1000,1000,1000
109000,14580620,635360,1080000000,6480000000,10000,60000,9980428189637,15797993,1403183048,10312,1065419380,1000,5630,2212719,2130818136,1199957430,18800042570,19332091670,9511173921,488826079,896346257,102234927034,7163950700,161656,8068586,2199273700,61782616600,3513439310,6479359010,3696753200,967815566,10491663600,32184434,999971196,28804,106530,25078530,974921470,4929003770,745645800,7100,1232259160,999998510,1490,999860730,139270,1232250570,1000,1000,1000,1000,1000,1000,1000
110000,14647620,625701,1090000000,6540000000,10000,60000,9980330072300,14022872,1405838018,10353,1075352380,1000,67996,2239992,2150684054,1199955472,18800044528,19332035528,9519478068,480521932,909053222,102264251138,7221811500,184230,8121179,2206765500,62304144600,3548023703,6539306303,3718144665,967876522,10584483000,32123478,999976878,23122,109356,24688391,975311609,4957521609,761108900,63,1239390840,999986167,13833,999869356,130644,1239376944,1000,1000,1000,1000,1000,1000,1000
111000,14716040,638899,1100000000,6600000000,10000,60000,9980228746724,15457306,1411990985,12092,1085283960,1000,59039,2250543,2170543736,1199955330,18800044670,19331978570,9527424277,472575723,921707413,102293399059,7279737400,192870,8056578,2214404000,62825902800,3582650312,6599302062,3739720071,967942319,10677244500,32057681,999978262,21738,102043,24318072,975681928,4986290928,776260600,7423,1246585780,999992500,7500,999863043,136957,1246570857,1000,1000,1000,1000,1000,1000,1000
112000,14783750,641037,1110000000,6660000000,10000,60000,9980129987596,14338555,1415833893,10361,1095216250,1000,5729,2281860,2190411778,1199970651,18800029349,19331908749,9535109240,464890760,934322718,102322437284,7337688000,198353,8160796,2221866900,63347612800,3617338434,6659353234,3761396722,968007508,10769982600,31992492,999971087,28913,84179,23977857,976022143,5015195043,791198300,7120,1253807200,999998241,1759,999860079,139921,1253798321,1000,1000,1000,1000,1000,1000,1000
113000,14849940,628387,1120000000,6720000000,10000,60000,9980034815319,9643546,1416255460,2155,1105150060,1000,10933,2314804,2210295810,1199993065,18800006935,19331827835,9542604816,457395184,946901926,102351401585,7395691800,174125,8094927,2229579700,63869510800,3651977730,6719360680,3783198992,968046582,10862640600,31953418,999976452,23548,108970,23578578,976421422,5044262722,805998700,7548,1261079080,999992198,7802,999862170,137830,1261063730,1000,1000,1000,1000,1000,1000,1000
114000,14915900,621017,1130000000,6780000000,10000,60000,9979930663718,13895633,1425881349,3873,1115084100,1000,62725,2333762,2230160454,1199987751,18800012249,19331774349,9549780898,450219102,959432852,102380236917,7453757900,142501,8350315,2236951500,64391646200,3686558108,6779316258,3805152380,968196581,10955369700,31803419,999975987,24013,17306,23234526,976765474,5073531674,820508500,48,1268393840,999985502,14498,999862306,137694,1268379294,1000,1000,1000,1000,1000,1000,1000
115000,14982130,620499,1140000000,6840000000,10000,60000,9979834141835,10533252,1428120724,2155,1125017870,1000,63238,2357442,2250031430,1199995987,18800004013,19331706913,9556687078,443312922,971917108,102408833685,7511859700,182018,8151015,2244926000,64913781800,3721187363,6839316263,3827244918,968174453,11047881600,31825547,999966054,33946,88701,22861883,977138117,5102992617,834801400,7360,1275756880,999998179,1821,999854201,145799,1275747699,1000,1000,1000,1000,1000,1000,1000
116000,15048770,629442,1150000000,6900000000,10000,60000,9979734957768,9800385,1433127790,12046,1134951230,1000,11047,2353937,2269878368,1199971253,18800028747,19331677047,9563399023,436600977,984372491,102437422822,7570008400,155025,8329858,2252446800,65436112800,3755853511,6899359511,3849435342,968301321,11140505700,31698679,999963670,36330,14049,22530307,977469693,5132580393,848904900,6700,1283151940,999999811,189,999851349,148651,1283145051,1000,1000,1000,1000,1000,1000,1000
117000,15114910,638741,1160000000,6960000000,10000,60000,9979628504315,16398766,1445744109,3642,1144885090,1000,10987,2390347,2289762896,1200004981,18799995019,19331583919,9569843253,430156747,996798249,102465883411,7628171600,173642,8085650,2260399600,65958369600,3790473622,6959350272,3871698659,968292121,11232961800,31707879,999966472,33528,85451,22262692,977737308,5162264408,862807900,7139,1290574300,999998588,1412,999852551,147449,1290565749,1000,1000,1000,1000,1000,1000,1000
118000,15181000,625031,1170000000,7020000000,10000,60000,9979534678580,10334880,1445856470,2455,1154819000,1000,62834,2411300,2309633090,1200005760,18799994240,19331523940,9576080000,423920000,1009190290,102494226357,7686386300,215978,7932510,2268304600,66480849400,3825057335,7019312135,3894076977,968332715,11325430500,31667285,999971760,28240,109345,22010368,977989632,5192099732,876522800,33,1298031500,999991288,8712,999853945,146055,1298022755,1000,1000,1000,1000,1000,1000,1000
119000,15246630,636396,1180000000,7080000000,10000,60000,9979431910423,13201807,1455012336,11960,1164753370,1000,58426,2406509,2329482820,1199999230,18800000770,19331474470,9582138731,417861269,1021542751,102522492606,7744621800,178325,8131776,2275899900,67003198800,3859682978,7079305178,3916583168,968385356,11417880300,31614644,999967233,32767,108177,21680209,978319791,5222107991,890078800,38,1305533560,999991301,8699,999852577,147423,1305524823,1000,1000,1000,1000,1000,1000,1000
120000,15312720,627332,1190000000,7140000000,10000,60000,9979337970244,7275699,1455601399,2117,1174687280,1000,63182,2441274,2349370326,1200018343,18799981657,19331388557,9587968866,412031134,1033853292,102550626561,7802935400,220629,8450166,2283470100,67526024400,3894299886,7139309486,3939183307,968559665,11510397900,31440335,999976495,23505,9930,21376123,978623877,5252240977,903485900,7793,1313075760,999989703,10297,999858530,141470,1313057670,1000,1000,1000,1000,1000,1000,1000
121000,15377420,621675,1200000000,7200000000,10000,60000,9979229011842,16342825,1471312024,10326,1184622580,1000,68459,2441191,2369224508,1200020367,18799979633,19331331933,9593611709,406388291,1046139717,102578666299,7861250700,176978,8460953,2291338800,68048655800,3928925216,7199309866,3961928234,968594677,11602753800,31405323,999964236,35764,17259,21020825,978979175,5282570575,916696500,48,1320643600,999998789,1211,999839059,160941,1320642341,1000,1000,1000,1000,1000,1000,1000
122000,15442330,632285,1210000000,7260000000,10000,60000,9979137129951,8338934,1470217642,10348,1194557670,1000,11559,2459964,2389094644,1200024485,18799975515,19331267515,9598971596,401028404,1058390340,102606691920,7919615000,167488,8044443,2299502000,68571503600,3963589056,7259356156,3984686851,968585959,11695038300,31414041,999977995,22005,100036,20865385,979134615,5312912115,929675900,8017,1328244340,999988941,11059,999855536,144464,1328225264,1000,1000,1000,1000,1000,1000,1000
123000,15506380,626100,1220000000,7320000000,10000,60000,9979030410849,15171722,1484089093,10544,1204493620,1000,6156,2475519,2408966152,1200032371,18799967629,19331198529,9604179141,395820859,1070620993,102634535505,7978011400,187516,7960515,2307467900,69094458000,3998215544,7319367744,4007583566,968641524,11787357300,31358476,999973231,26769,100807,20628741,979371259,5343444359,942524300,7660,1335869640,999998813,1187,999846207,153793,1335860793,1000,1000,1000,1000,1000,1000,1000
124000,15570320,626565,1230000000,7380000000,10000,60000,9978932047909,13666198,1489816615,3632,1214429680,1000,11237,2504421,2428852096,1200053607,18799946393,19331115693,9609165199,390834801,1082811195,102662382078,8036466400,148197,7729906,2315543400,69617660800,4032816698,7379362198,4030577554,968703965,11879648700,31296035,999974190,25810,100925,20411371,979588629,5374098129,955206100,76,1343536480,999984171,15829,999854825,145175,1343520575,1000,1000,1000,1000,1000,1000,1000
125000,15635540,641221,1240000000,7440000000,10000,60000,9978832189194,13631964,1497032144,11770,1224364460,1000,5760,2501600,2448705380,1200049458,18799950542,19331057442,9614094360,385905640,1094992940,102690042786,8094879200,186765,8254562,2322974400,70140453600,4067434569,7439353019,4053616374,968842327,11972001000,31157673,999966844,33156,17617,20168643,979831357,5404819157,967806800,32,1351210840,999991975,8025,999839517,160483,1351202783,1000,1000,1000,1000,1000,1000,1000
126000,15701040,637008,1250000000,7500000000,10000,60000,9978729624319,16354248,1507246675,3673,1234298960,1000,10614,2530853,2468590574,1200094567,18799905433,19330951933,9618776527,381223473,1107138101,102717723619,8153369400,170038,7812645,2331294500,70663633200,4102046478,7499352378,4076734306,968817849,12064155900,31182151,999971568,28432,107219,19984513,980015487,5435640687,980229000,76,1358921620,999984837,15163,999851219,148781,1358906381,1000,1000,1000,1000,1000,1000,1000
127000,15765220,638061,1260000000,7560000000,10000,60000,9978632464350,13616884,1511994237,12038,1244234780,1000,5683,2530469,2488445484,1200084034,18799915966,19330892566,9623423891,376576109,1119270775,102745296291,8211840300,176005,8041609,2339019600,71186587000,4136674606,7559356256,4099897996,968891885,12156394800,31108115,999969217,30783,100732,19759036,980240964,5466528664,992598600,7580,1366644240,999994008,5992,999846332,153668,1366630668,1000,1000,1000,1000,1000,1000,1000
128000,15828650,623763,1270000000,7620000000,10000,60000,9978529881037,16363325,1522489763,2413,1254171350,1000,62668,2561364,2508337874,1200137962,18799862038,19330776938,9627801716,372198284,1131366790,102772752617,8270381400,214113,8444637,2346636500,71709889200,4171243169,7619313569,4123193014,969051425,12248682600,30948575,999970735,29265,4410,19542696,980457304,5497584704,1004772800,86,1374409720,999982056,17944,999848910,151090,1374391690,1000,1000,1000,1000,1000,1000,1000
129000,15890380,616921,1280000000,7680000000,10000,60000,9978432493909,13873548,1527851452,2439,1264109620,1000,67590,2569242,2528214362,1200154057,18799845943,19330703643,9632028378,367971622,1143437040,102800108150,8328965400,197710,8021975,2355133500,72233327600,4205853189,7679315489,4146621205,969011210,12340730100,30988790,999961130,38870,92220,19250315,980749685,5528827785,1016805700,35,1382208080,999998535,1465,999834220,165780,1382206580,1000,1000,1000,1000,1000,1000,1000
130000,15952470,622641,1290000000,7740000000,10000,60000,9978332467654,14010100,1536024256,10384,1274047530,1000,63968,2568164,2548074292,1200158754,18799841246,19330641046,9636044796,363955204,1155490788,102827521281,8387540400,149602,8262957,2362724200,72756616000,4240467441,7739313391,4170029976,969150536,12432954900,30849464,999969297,30703,18961,19177785,980822215,5560037315,1028628300,42,1390015340,999992041,7959,999841161,158839,1390007339,1000,1000,1000,1000,1000,1000,1000
131000,16014200,634098,1300000000,7800000000,10000,60000,9978233939442,12669548,1542771480,10365,1283985800,1000,6146,2577862,2567950870,1200178090,18799821910,19330558710,9640005338,359994662,1167529408,102854804646,8446147600,167008,8208498,2370767900,73280083200,4275123006,7799359756,4193504108,969215163,12525084600,30784837,999965381,34619,13418,19034210,980965790,5591338390,1040426800,8056,1397843600,999998738,1262,999839818,160182,1397834282,1000,1000,1000,1000,1000,1000,1000
132000,16075150,620302,1310000000,7860000000,10000,60000,9978134022974,12700801,1550954004,10502,1293924850,1000,10836,2588507,2587828696,1200188175,18799811825,19330492925,9643886013,356113987,1179550709,102882021183,8504780500,221226,8184518,2378850900,73803637000,4309739112,7859368862,4217026515,969278254,12617194200,30721746,999975757,24243,16403,18875288,981124712,5622699212,1052164000,8359,1405689480,999991576,8424,999848303,151697,1405672697,1000,1000,1000,1000,1000,1000,1000
133000,16137070,622331,1320000000,7920000000,10000,60000,9978033040798,13792333,1560351728,10284,1303862930,1000,67339,2601503,2607705292,1200191131,18799808869,19330429969,9647581877,352418123,1191539769,102909207298,8563450700,190344,8140982,2386922900,74327286200,4344286280,7919310330,4240657132,969336647,12709277700,30663353,999966461,33539,8714,18690482,981309518,5654207618,1063747400,7860,1413564020,999994326,5674,999852114,147886,1413550486,1000,1000,1000,1000,1000,1000,1000
134000,16199120,627453,1330000000,7980000000,10000,60000,9977933470615,13505714,1568498008,12100,1313800880,1000,6749,2608734,2627577560,1200225629,18799774371,19330336371,9651125566,348874434,1203509126,102936321201,8622096600,145729,7884205,2395197100,74850660400,4378961598,7979365798,4264354586,969302248,12801236700,30697752,999967358,32642,103110,18524124,981475876,5685802076,1075194000,94,1421459700,999987884,12116,999840710,159290,1421447490,1000,1000,1000,1000,1000,1000,1000
135000,16260360,635434,1340000000,8040000000,10000,60000,9977837154951,9939068,1573420433,10495,1323739640,1000,6293,2620275,2647458290,1200228719,18799771281,19330268081,9654616865,345383135,1215477955,102963404817,8680781300,161601,7908887,2403189700,75374269800,4413564073,8039358273,4288034232,969377977,12893296200,30622023,999975483,24517,100706,18423074,981576926,5717375226,1086597200,7816,1429360060,999988750,11250,999851906,148094,1429340994,1000,1000,1000,1000,1000,1000,1000
136000,16321020,635813,1350000000,8100000000,10000,60000,9977737649321,9590210,1581702930,3692,1333678980,1000,6185,2641144,2667350576,1200268931,18799731069,19330167969,9657953816,342046184,1227425392,102990387809,8739477300,174513,8341383,2410831900,75897868200,4448175902,8099358002,4311819204,969526598,12985416300,30473402,999972072,27928,8574,18285270,981714730,5749086830,1097879000,88,1437284040,999983674,16326,999845474,154526,1437267626,1000,1000,1000,1000,1000,1000,1000
137000,16384020,640335,1360000000,8160000000,10000,60000,9977637714072,9624456,1590351401,10311,1343615980,1000,5817,2637307,2687211338,1200259128,18799740872,19330113372,9661263913,338736087,1239353551,103017378617,8798214000,181009,7794867,2419438700,76421751200,4482771148,8159353848,4335624920,969499658,13077343200,30500342,999974800,25200,102642,18167922,981832078,5780827178,1109121700,76,1445220480,999981854,18146,999846342,153658,1445202258,1000,1000,1000,1000,1000,1000,1000
138000,16444990,631578,1370000000,8220000000,10000,60000,9977541136503,6342252,1595882369,2172,1353555010,1000,62941,2661541,2707105676,1200289955,18799710045,19330021145,9664402799,335597201,1251281375,103044343818,8856930300,134834,7766966,2427425300,76945383000,4517335331,8219305481,4359463656,969562144,13169354400,30437856,999964728,35272,91484,18105328,981894672,5812617872,1120227100,7536,1453162760,999998992,1008,999835784,164216,1453154216,1000,1000,1000,1000,1000,1000,1000
139000,16505890,642162,1380000000,8280000000,10000,60000,9977438863999,8716290,1607053461,3605,1363494110,1000,5768,2666361,2726981010,1200284389,18799715611,19329966011,9667512679,332487321,1263183489,103071200808,8915676000,159111,7899476,2435434100,77469072800,4551994520,8279352070,4383368578,969614409,13261329900,30385591,999969882,30118,105073,17956695,982043305,5844487305,1131310200,36,1461131160,999987603,12397,999842173,157827,1461118727,1000,1000,1000,1000,1000,1000,1000
140000,16566150,621867,1390000000,8340000000,10000,60000,9977339016599,8673014,1615887366,10319,1373433850,1000,11373,2662790,2746847062,1200284813,18799715187,19329899487,9670527210,329472790,1275078772,103098055622,8974438100,221346,7925210,2443460300,77992911400,4586614560,8339366760,4407257720,969694960,13353334500,30305040,999979516,20484,100256,17941336,982058664,5876333864,1142295500,68,1469105500,999970712,29288,999857556,142444,1469076144,1000,1000,1000,1000,1000,1000,1000
141000,16626380,631824,1400000000,8400000000,10000,60000,9977234154850,13666255,1629855254,10378,1383373620,1000,11340,2666015,2766726484,1200310405,18799689595,19329813995,9673433665,326566335,1286956649,103124842332,9033230900,170995,7775788,2451718500,78516849800,4621207586,8399356836,4431286682,969744315,13445268000,30255685,999970224,29776,101509,17780527,982219473,5908382073,1153203500,7920,1477103820,999999491,509,999837009,162991,1477095391,1000,1000,1000,1000,1000,1000,1000
142000,16685390,637704,1410000000,8460000000,10000,60000,9977134746895,13198817,1638427925,3840,1393314610,1000,5822,2694368,2786621540,1200322312,18799677688,19329735788,9676291592,323708408,1298826332,103151684076,9092015900,144624,7806225,2459734100,79040679000,4655816024,8459356474,4455269561,969810130,13537229100,30189870,999973230,26770,105000,17705139,982294861,5940353961,1164086800,79,1485100840,999983639,16361,999850600,149400,1485084400,1000,1000,1000,1000,1000,1000,1000
143000,16743920,632791,1420000000,8520000000,10000,60000,9977032145810,15949263,1650279624,2172,1403256080,1000,10858,2698645,2806507816,1200368773,18799631227,19329633827,9679049875,320950125,1310681591,103178408373,9150836400,142197,7660407,2468009100,79564736000,4690414901,8519356351,4479341920,969870118,13629158700,30129882,999974008,25992,101290,17600270,982399730,5972453030,1174876100,7880,1493127580,999991410,8590,999842390,157610,1493111110,1000,1000,1000,1000,1000,1000,1000
144000,16802610,623129,1430000000,8580000000,10000,60000,9976935601209,12626600,1656139384,3593,1413197390,1000,63454,2705990,2826387594,1200387209,18799612791,19329545291,9681700670,318299330,1322507464,103205057710,9209674700,147942,8145888,2475729900,80088719000,4724977817,8579313417,4503485090,970027338,13721160300,29972662,999970922,29078,11084,17446294,982553706,6004640606,1185580800,82,1501174140,999981458,18542,999847984,152016,1501155516,1000,1000,1000,1000,1000,1000,1000
145000,16862200,619486,1440000000,8640000000,10000,60000,9976838712076,9629114,1662345305,11782,1423137800,1000,11740,2693255,2846252036,1200390490,18799609510,19329474810,9684307965,315692035,1334330901,103231653014,9268506300,156316,7895469,2484182000,80612641400,4759641974,8639368774,4527649983,970001706,13812964800,29998294,999971116,28884,104110,17306727,982693273,6036865073,1196229100,8077,1509227880,999995287,4713,999837610,162390,1509215090,1000,1000,1000,1000,1000,1000,1000
146000,16921440,644999,1450000000,8700000000,10000,60000,9976739355983,9140360,1671181726,3648,1433078560,1000,6199,2718642,2866149824,1200435643,18799564357,19329365557,9686831918,313168082,1346154642,103258277353,9327336600,169845,8325841,2491875900,81136582000,4794229502,8699348802,4551804722,970162699,13904970000,29837301,999967865,32135,3966,17244644,982755356,6069068856,1206827100,86,1517276540,999987680,12320,999833866,166134,1517264134,1000,1000,1000,1000,1000,1000,1000
147000,16980340,631606,1460000000,8760000000,10000,60000,9976636432683,12187259,1683609926,3622,1443019660,1000,5778,2723391,2886032076,1200452142,18799547858,19329285958,9689270869,310729131,1357970145,103284818103,9386185600,198933,8015924,2500336900,81660575200,4828849866,8759362616,4576011463,970133331,13996770900,29866669,999958143,41857,86712,17184649,982815351,6101347951,1217332800,53,1525338540,999998001,1999,999823612,176388,1525336488,1000,1000,1000,1000,1000,1000,1000
148000,17039600,621907,1470000000,8820000000,10000,60000,9976541859419,6872247,1687683531,10536,1452960400,1000,62709,2713456,2905899728,1200451666,18799548334,19329220634,9691667744,308332256,1369765572,103311433936,9445075800,158678,8178023,2508270300,82184793200,4863400284,8819315384,4600238783,970284471,14088725400,29715529,999966209,33791,9438,17131055,982868945,6133651645,1227801900,7641,1533420700,999999803,197,999832738,167262,1533412862,1000,1000,1000,1000,1000,1000,1000
149000,17097480,625753,1480000000,8880000000,10000,60000,9976440238395,8636799,1698998336,3972,1462902520,1000,68452,2733641,2925797096,1200489794,18799510206,19329121306,9693930699,306069301,1381558595,103338009792,9503936700,148764,8012156,2516484900,82708686200,4898004995,8879305795,4624459384,970267749,14180521800,29732251,999979201,20799,100352,17156568,982843432,6165940732,1238169200,8172,1541504860,999984660,15340,999853752,146248,1541481348,1000,1000,1000,1000,1000,1000,1000
150000,17155620,623813,1490000000,8940000000,10000,60000,9976339701888,9275751,1709087167,3883,1472844380,1000,11476,2740622,2945680994,1200481339,18799518661,19329061661,9696272398,303727602,1393343192,103364416729,9562832600,210998,7901139,2524906700,83232973200,4932657961,8939364711,4648788270,970321602,14272372800,29678398,999956911,43089,92309,17000339,982999661,6198383861,1248610200,92,1549597180,999998503,1497,999823509,176491,1549595591,1000,1000,1000,1000,1000,1000,1000
151000,17213890,630754,1500000000,9000000000,10000,60000,9976242852184,6243649,1715575558,3641,1482786110,1000,6325,2734371,2965564938,1200492333,18799507667,19328985367,9698524729,301475271,1405122267,103390962758,9621748000,155243,7896706,2533051800,83757204000,4967256171,8999362921,4673097730,970397102,14364231600,29602898,999963169,36831,88367,16915037,983084963,6230796563,1258967400,8236,1557708300,999998769,1231,999835667,164333,1557698833,1000,1000,1000,1000,1000,1000,1000
152000,17271810,622440,1510000000,9060000000,10000,60000,9976133508191,15717500,1734734800,2209,1492728190,1000,6205,2748438,2985451962,1200517891,18799482109,19328904709,9700619402,299380598,1416888264,103417447607,9680636400,154206,7863094,2541137000,84281236800,5001873605,9059371355,4697403899,970451620,14456071200,29548380,999974391,25609,100171,16969372,983030628,6263202128,1269183100,7819,1565815260,999990788,9212,999842671,157329,1565798229,1000,1000,1000,1000,1000,1000,1000
153000,17328430,632112,1520000000,9120000000,10000,60000,9976040903907,8446871,1737060601,11999,1502671570,1000,6182,2730288,3005319142,1200533778,18799466222,19328824322,9702769832,297230168,1428653274,103443811647,9739551600,180769,7909515,2549345300,84805446400,5036465256,9119361706,4721803138,970512984,14547906000,29487016,999956156,43844,85072,16861534,983138466,6295736966,1279435700,98,1573935580,999998346,1654,999824872,175128,1573933828,1000,1000,1000,1000,1000,1000,1000
154000,17385490,643325,1530000000,9180000000,10000,60000,9975936979836,12476976,1750805238,10346,1512614510,1000,5894,2740134,3025208328,1200535112,18799464888,19328760288,9704819006,295180994,1440407134,103470211581,9798474600,202340,8191151,2557224300,85329675600,5071055381,9179350781,4746179558,970657262,14639816400,29342738,999959869,40131,7207,16847949,983152051,6328238851,1289620200,88,1582061060,999998321,1679,999824507,175493,1582059293,1000,1000,1000,1000,1000,1000,1000
155000,17443590,626251,1540000000,9240000000,10000,60000,9975833985885,15610974,1763649001,3805,1522556410,1000,6348,2757017,3045105210,1200569759,18799430241,19328663841,9706870103,293129897,1452151113,103496672626,9857429300,187470,8031390,2565538100,85854110600,5105664151,9239367401,4770561972,970724809,14731649100,29275191,999966141,33859,7732,16815060,983184940,6360744440,1299824200,44,1590197080,999985432,14568,999840332,159668,1590182468,1000,1000,1000,1000,1000,1000,1000
156000,17501690,627520,1550000000,9300000000,10000,60000,9975743944058,5752754,1763559768,12065,1532498310,1000,6214,2741824,3064972490,1200558412,18799441588,19328608388,9708809516,291190484,1463874706,103523010402,9916369500,180188,7774658,2574003000,86378290200,5140269316,9299366266,4795017740,970708909,14823359700,29291091,999976039,23961,100330,16758490,983241510,6393352510,1309907300,7760,1598355960,999986570,13430,999840830,159170,1598334770,1000,1000,1000,1000,1000,1000,1000
157000,17558830,628165,1560000000,9360000000,10000,60000,9975641886434,7928059,1775514661,10624,1542441170,1000,62891,2746910,3084861092,1200565593,18799434407,19328535107,9710764010,289235990,1475603702,103549289031,9975321400,204410,8218141,2581865800,86902576400,5174813094,9359308944,4819509898,970859524,14915245500,29140476,999965371,34629,5147,16630949,983369051,6426009651,1320021400,88,1606510480,999989361,10639,999829947,170053,1606499753,1000,1000,1000,1000,1000,1000,1000
158000,17616190,637038,1570000000,9420000000,10000,60000,9975534715434,15232513,1792714616,2142,1552383810,1000,63732,2778267,3104763336,1200589147,18799410853,19328444253,9712625933,287374067,1487329769,103575623745,10034284400,212549,7780668,2590454600,87426940000,5209401030,9419299230,4843962617,970833273,15006962400,29166727,999958371,41629,91698,16632581,983367419,6458616319,1330059500,87,1614655300,999998489,1511,999834298,165702,1614653702,1000,1000,1000,1000,1000,1000,1000
159000,17671500,645990,1580000000,9480000000,10000,60000,9975437696754,12381929,1799720415,2250,1562328500,1000,64722,2778586,3124652500,1200612183,18799387817,19328357717,9714499914,285500086,1499059814,103601982048,10093211500,213516,7831332,2598533000,87951052600,5243999938,9479289288,4868395304,970899794,15098764800,29100206,999973782,26218,104088,16663284,983336716,6491190016,1340092600,8220,1622814100,999988832,11168,999838088,161912,1622794712,1000,1000,1000,1000,1000,1000,1000
160000,17727650,633508,1590000000,9540000000,10000,60000,9975338200580,11990449,1809199214,10657,1572272350,1000,11057,2761579,3144523386,1200613029,18799386971,19328289271,9716327641,283672359,1510774827,103628331515,10152209100,151616,8000100,2606527100,88475565400,5278658735,9539355435,4892919681,971047327,15190631100,28952673,999967804,32196,18177,16611396,983388604,6523890104,1350076200,8145,1630986980,999991588,8412,999845277,154723,1630970423,1000,1000,1000,1000,1000,1000,1000
161000,17783220,621315,1600000000,9600000000,10000,60000,9975242318773,8022973,1815135435,2398,1582216780,1000,63407,2780798,3164428764,1200657346,18799342654,19328180054,9718156662,281843338,1522488326,103654514814,10211176300,228332,8101844,2614774200,88999909400,5313217978,9599315278,4917453054,971118915,15282416700,28881085,999966997,33003,10682,16511928,983488072,6556603872,1360097100,8222,1639159640,999999400,600,999830882,169118,1639150818,1000,1000,1000,1000,1000,1000,1000
162000,17839770,616420,1610000000,9660000000,10000,60000,9975135304813,15132759,1832210251,10640,1592160230,1000,10580,2771512,3184299180,1200642472,18799357528,19328128928,9719892528,280107472,1534198508,103680828671,10270114400,222842,7871826,2623087700,89523992000,5347887800,9659373000,4941934095,971103416,15374126700,28896584,999974987,25013,100171,16592476,983407524,6589240724,1369993200,8323,1647329160,999985792,14208,999837371,162629,1647306629,1000,1000,1000,1000,1000,1000,1000
163000,17894050,636979,1620000000,9720000000,10000,60000,9975035314746,15260545,1842302360,11801,1602105950,1000,6290,2772117,3204188298,1200673391,18799326609,19328029509,9721646623,278353377,1545916321,103707165685,10329109900,170497,7684133,2631395400,90048491000,5382464781,9719356731,4966465570,971168573,15465911100,28831427,999972667,27333,101194,16590824,983409176,6621948476,1379918600,102,1655499860,999983148,16852,999843094,156906,1655482906,1000,1000,1000,1000,1000,1000,1000
