Time\ number,r2_1_100,r1_2_200,Time\ Probability,r2_1_100,r1_2_200
4390,9061,954.0,4390,0.0009896296629595758,0.009900990099009901
4400,9075,935.0,4400,0.0009897693859808397,0.009900990099009901
4410,9060,951.0,4410,0.0009896196827422757,0.009900990099009901
4420,9050,960.0,4420,0.0009895198805583072,0.009900990099009901
4430,9077,934.0,4430,0.000989789346409258,0.009900990099009901
4440,9084,924.0,4440,0.0009898592079024418,0.009900990099009901
4450,9093,916.0,4450,0.0009899490298078926,0.009900990099009901
4460,9119,889.0,4460,0.0009902085152217975,0.009900990099009901
4470,9100,911.0,4470,0.0009900188912787427,0.009900990099009901
4480,9116,895.0,4480,0.0009901785746039954,0.009900990099009901
4490,9086,926.0,4490,0.0009898791683272713,0.009900990099009901
4500,9081,933.0,4500,0.0009898292672637025,0.009900990099009901
4510,9076,932.0,4510,0.0009897793661951485,0.009900990099009901
4520,9085,920.0,4520,0.0009898691881149563,0.009900990099009901
4530,9094,916.0,4530,0.0009899590100186121,0.009900990099009901
4540,9096,913.0,4540,0.0009899789704394533,0.009900990099009901
4550,9094,912.0,4550,0.0009899590100186121,0.009900990099009901
4560,9080,932.0,4560,0.0009898192870503905,0.009900990099009901
4570,9073,933.0,4570,0.0009897494255516233,0.009900990099009901
4580,9091,920.0,4580,0.0009899290693858548,0.009900990099009901
4590,9100,909.0,4590,0.0009900188912787427,0.009900990099009901
4600,9100,909.0,4600,0.0009900188912787427,0.009900990099009901
4610,9109,900.0,4610,0.0009901087131554786,0.009900990099009901
4620,9091,915.0,4620,0.0009899290693858548,0.009900990099009901
4630,9114,897.0,4630,0.0009901586141911306,0.009900990099009901
4640,9100,912.0,4640,0.0009900188912787427,0.009900990099009901
4650,9102,908.0,4650,0.000990038851697191,0.009900990099009901
4660,9104,907.0,4660,0.0009900588121148418,0.009900990099009901
4670,9118,900.0,4670,0.000990198535016063,0.009900990099009901
4680,9111,899.0,4680,0.0009901286735703376,0.009900990099009901
4690,9106,903.0,4690,0.0009900787725316948,0.009900990099009901
4700,9111,899.0,4700,0.0009901286735703376,0.009900990099009901
4710,9109,902.0,4710,0.0009901087131554786,0.009900990099009901
4720,9111,900.0,4720,0.0009901286735703376,0.009900990099009901
4730,9108,899.0,4730,0.0009900987329477503,0.009900990099009901
4740,9138,869.0,4740,0.000990398139092866,0.009900990099009901
4750,9123,882.0,4750,0.0009902484360427416,0.009900990099009901
4760,9141,868.0,4760,0.000990428079697507,0.009900990099009901
4770,9133,880.0,4770,0.0009903482380811432,0.009900990099009901
4780,9143,862.0,4780,0.000990448040099604,0.009900990099009901
4790,9134,877.0,4790,0.0009903582182838866,0.009900990099009901
4800,9123,886.0,4800,0.0009902484360427416,0.009900990099009901
4810,9116,894.0,4810,0.0009901785746039954,0.009900990099009901
4820,9103,901.0,4820,0.000990048831906116,0.009900990099009901
4830,9098,908.0,4830,0.0009899989308594969,0.009900990099009901
4840,9060,945.0,4840,0.0009896196827422757,0.009900990099009901
4850,9060,948.0,4850,0.0009896196827422757,0.009900990099009901
4860,9068,944.0,4860,0.0009896995244750933,0.009900990099009901
4870,9086,922.0,4870,0.0009898791683272713,0.009900990099009901
4880,9087,920.0,4880,0.0009898891485393868,0.009900990099009901
4890,9070,938.0,4890,0.0009897194849063033,0.009900990099009901
4900,9063,943.0,4900,0.0009896496233935776,0.009900990099009901
4910,9069,944.0,4910,0.000989709504690798,0.009900990099009901
4920,9080,931.0,4920,0.0009898192870503905,0.009900990099009901
4930,9067,942.0,4930,0.000989689544259189,0.009900990099009901
4940,9066,936.0,4940,0.000989679564043085,0.009900990099009901
4950,9084,922.0,4950,0.0009898592079024418,0.009900990099009901
4960,9104,903.0,4960,0.0009900588121148418,0.009900990099009901
4970,9087,921.0,4970,0.0009898891485393868,0.009900990099009901
4980,9085,924.0,4980,0.0009898691881149563,0.009900990099009901
4990,9091,919.0,4990,0.0009899290693858548,0.009900990099009901
5000,9086,921.0,5000,0.0009898791683272713,0.009900990099009901
5010,9092,919.0,5010,0.0009899390495969735,0.009900990099009901
5020,9113,909.0,5020,0.000990148633984399,0.009900990099009901
5030,9124,888.0,5030,0.0009902584162474787,0.009900990099009901
5040,9103,903.0,5040,0.000990048831906116,0.009900990099009901
5050,9128,882.0,5050,0.0009902983370644347,0.009900990099009901
5060,9133,881.0,5060,0.0009903482380811432,0.009900990099009901
5070,9110,900.0,5070,0.000990118693363008,0.009900990099009901
5080,9112,896.0,5080,0.0009901386537774681,0.009900990099009901
5090,9127,884.0,5090,0.000990288356860495,0.009900990099009901
5100,9126,882.0,5100,0.0009902783766563557,0.009900990099009901
5110,9127,883.0,5110,0.000990288356860495,0.009900990099009901
5120,9111,894.0,5120,0.0009901286735703376,0.009900990099009901
5130,9123,883.0,5130,0.0009902484360427416,0.009900990099009901
5140,9111,896.0,5140,0.0009901286735703376,0.009900990099009901
5150,9123,891.0,5150,0.0009902484360427416,0.009900990099009901
5160,9118,891.0,5160,0.000990198535016063,0.009900990099009901
5170,9126,877.0,5170,0.0009902783766563557,0.009900990099009901
5180,9115,891.0,5180,0.0009901685943976626,0.009900990099009901
5190,9111,898.0,5190,0.0009901286735703376,0.009900990099009901
5200,9117,893.0,5200,0.0009901885548101287,0.009900990099009901
5210,9117,895.0,5210,0.0009901885548101287,0.009900990099009901
5220,9128,878.0,5220,0.0009902983370644347,0.009900990099009901
5230,9107,908.0,5230,0.0009900887527398224,0.009900990099009901
5240,9131,877.0,5240,0.0009903282776750578,0.009900990099009901
5250,9141,869.0,5250,0.000990428079697507,0.009900990099009901
5260,9143,872.0,5260,0.000990448040099604,0.009900990099009901
5270,9152,859.0,5270,0.00099053786189917,0.009900990099009901
5280,9135,874.0,5280,0.0009903681984864304,0.009900990099009901
5290,9138,869.0,5290,0.000990398139092866,0.009900990099009901
5300,9155,857.0,5300,0.000990567802495436,0.009900990099009901
5310,9149,863.0,5310,0.000990507921301109,0.009900990099009901
5320,9135,879.0,5320,0.0009903681984864304,0.009900990099009901
5330,9134,875.0,5330,0.0009903582182838866,0.009900990099009901
5340,9106,908.0,5340,0.0009900787725316948,0.009900990099009901
5350,9094,915.0,5350,0.0009899590100186121,0.009900990099009901
5360,9120,891.0,5360,0.0009902184954273324,0.009900990099009901
5370,9109,901.0,5370,0.0009901087131554786,0.009900990099009901
5380,9116,900.0,5380,0.0009901785746039954,0.009900990099009901
5390,9102,907.0,5390,0.000990038851697191,0.009900990099009901
5400,9089,918.0,5400,0.0009899091089630196,0.009900990099009901
5410,9103,909.0,5410,0.000990048831906116,0.009900990099009901
5420,9106,899.0,5420,0.0009900787725316948,0.009900990099009901
5430,9096,918.0,5430,0.0009899789704394533,0.009900990099009901
5440,9081,926.0,5440,0.0009898292672637025,0.009900990099009901
5450,9103,904.0,5450,0.000990048831906116,0.009900990099009901
5460,9141,871.0,5460,0.000990428079697507,0.009900990099009901
5470,9117,892.0,5470,0.0009901885548101287,0.009900990099009901
5480,9148,853.0,5480,0.000990497941101357,0.009900990099009901
5490,9158,848.0,5490,0.0009905977430899068,0.009900990099009901
5500,9149,862.0,5500,0.000990507921301109,0.009900990099009901
5510,9129,884.0,5510,0.0009903083172681753,0.009900990099009901
5520,9116,895.0,5520,0.0009901785746039954,0.009900990099009901
5530,9104,901.0,5530,0.0009900588121148418,0.009900990099009901
5540,9068,943.0,5540,0.0009896995244750933,0.009900990099009901
5550,9063,948.0,5550,0.0009896496233935776,0.009900990099009901
5560,9066,944.0,5560,0.000989679564043085,0.009900990099009901
5570,9046,968.0,5570,0.0009894799596791364,0.009900990099009901
5580,9067,936.0,5580,0.000989689544259189,0.009900990099009901
5590,9092,919.0,5590,0.0009899390495969735,0.009900990099009901
5600,9122,889.0,5600,0.0009902384558378046,0.009900990099009901
5610,9124,882.0,5610,0.0009902584162474787,0.009900990099009901
5620,9104,904.0,5620,0.0009900588121148418,0.009900990099009901
5630,9117,894.0,5630,0.0009901885548101287,0.009900990099009901
5640,9138,873.0,5640,0.000990398139092866,0.009900990099009901
5650,9146,864.0,5650,0.000990477980701254,0.009900990099009901
5660,9140,869.0,5660,0.0009904180994961594,0.009900990099009901
5670,9120,893.0,5670,0.0009902184954273324,0.009900990099009901
5680,9112,892.0,5680,0.0009901386537774681,0.009900990099009901
5690,9108,900.0,5690,0.0009900987329477503,0.009900990099009901
5700,9083,922.0,5700,0.000989849227689728,0.009900990099009901
5710,9105,906.0,5710,0.000990068792323368,0.009900990099009901
5720,9097,912.0,5720,0.000989988950649575,0.009900990099009901
5730,9077,931.0,5730,0.000989789346409258,0.009900990099009901
5740,9092,925.0,5740,0.0009899390495969735,0.009900990099009901
5750,9090,915.0,5750,0.000989919089174537,0.009900990099009901
5760,9094,914.0,5760,0.0009899590100186121,0.009900990099009901
5770,9098,910.0,5770,0.0009899989308594969,0.009900990099009901
5780,9083,922.0,5780,0.000989849227689728,0.009900990099009901
5790,9093,915.0,5790,0.0009899490298078926,0.009900990099009901
5800,9080,927.0,5800,0.0009898192870503905,0.009900990099009901
5810,9102,904.0,5810,0.000990038851697191,0.009900990099009901
5820,9108,897.0,5820,0.0009900987329477503,0.009900990099009901
5830,9094,915.0,5830,0.0009899590100186121,0.009900990099009901
5840,9112,898.0,5840,0.0009901386537774681,0.009900990099009901
5850,9096,909.0,5850,0.0009899789704394533,0.009900990099009901
5860,9100,906.0,5860,0.0009900188912787427,0.009900990099009901
5870,9114,895.0,5870,0.0009901586141911306,0.009900990099009901
5880,9104,904.0,5880,0.0009900588121148418,0.009900990099009901
5890,9115,893.0,5890,0.0009901685943976626,0.009900990099009901
5900,9090,915.0,5900,0.000989919089174537,0.009900990099009901
5910,9089,921.0,5910,0.0009899091089630196,0.009900990099009901
5920,9105,908.0,5920,0.000990068792323368,0.009900990099009901
5930,9103,906.0,5930,0.000990048831906116,0.009900990099009901
5940,9109,898.0,5940,0.0009901087131554786,0.009900990099009901
5950,9104,901.0,5950,0.0009900588121148418,0.009900990099009901
5960,9088,920.0,5960,0.0009898991287513028,0.009900990099009901
5970,9089,924.0,5970,0.0009899091089630196,0.009900990099009901
5980,9093,924.0,5980,0.0009899490298078926,0.009900990099009901
5990,9104,905.0,5990,0.0009900588121148418,0.009900990099009901
6000,9108,897.0,6000,0.0009900987329477503,0.009900990099009901
6010,9120,890.0,6010,0.0009902184954273324,0.009900990099009901
6020,9125,882.0,6020,0.000990268396452017,0.009900990099009901
6030,9127,884.0,6030,0.000990288356860495,0.009900990099009901
6040,9121,885.0,6040,0.0009902284756326681,0.009900990099009901
6050,9114,897.0,6050,0.0009901586141911306,0.009900990099009901
6060,9097,916.0,6060,0.000989988950649575,0.009900990099009901
6070,9093,919.0,6070,0.0009899490298078926,0.009900990099009901
6080,9075,928.0,6080,0.0009897693859808397,0.009900990099009901
6090,9082,924.0,6090,0.0009898392474768153,0.009900990099009901
6100,9079,932.0,6100,0.0009898093068368792,0.009900990099009901
6110,9079,928.0,6110,0.0009898093068368792,0.009900990099009901
6120,9088,928.0,6120,0.0009898991287513028,0.009900990099009901
6130,9085,921.0,6130,0.0009898691881149563,0.009900990099009901
6140,9067,942.0,6140,0.000989689544259189,0.009900990099009901
6150,9032,975.0,6150,0.000989340236576913,0.009900990099009901
6160,9030,982.0,6160,0.000989320276130548,0.009900990099009901
6170,9037,971.0,6170,0.0009893901376893366,0.009900990099009901
6180,9021,985.0,6180,0.0009892304541120336,0.009900990099009901
6190,9013,1005.0,6190,0.0009891506123042393,0.009900990099009901
6200,9021,987.0,6200,0.0009892304541120336,0.009900990099009901
6210,9004,1004.0,6210,0.0009890607902552156,0.009900990099009901
6220,9015,996.0,6220,0.0009891705727573842,0.009900990099009901
6230,8991,1014.0,6230,0.000988931047267,0.009900990099009901
6240,9012,999.0,6240,0.0009891406320773676,0.009900990099009901
6250,9003,1009.0,6250,0.0009890508100265493,0.009900990099009901
6260,8988,1020.0,6260,0.0009889011065726259,0.009900990099009901
6270,8990,1019.0,6270,0.0009889210670357414,0.009900990099009901
6280,8990,1020.0,6280,0.0009889210670357414,0.009900990099009901
6290,9009,999.0,6290,0.0009891106913955563,0.009900990099009901
6300,9051,959.0,6300,0.0009895298607776012,0.009900990099009901
6310,9039,974.0,6310,0.0009894100981329102,0.009900990099009901
6320,9054,954.0,6320,0.0009895598014342873,0.009900990099009901
6330,9050,968.0,6330,0.0009895198805583072,0.009900990099009901
6340,9035,971.0,6340,0.0009893701772449657,0.009900990099009901
6350,9075,933.0,6350,0.0009897693859808397,0.009900990099009901
6360,9051,957.0,6360,0.0009895298607776012,0.009900990099009901
6370,9086,920.0,6370,0.0009898791683272713,0.009900990099009901
6380,9092,918.0,6380,0.0009899390495969735,0.009900990099009901
6390,9088,920.0,6390,0.0009898991287513028,0.009900990099009901
6400,9084,924.0,6400,0.0009898592079024418,0.009900990099009901
6410,9090,922.0,6410,0.000989919089174537,0.009900990099009901
6420,9061,950.0,6420,0.0009896296629595758,0.009900990099009901
6430,9063,946.0,6430,0.0009896496233935776,0.009900990099009901
6440,9037,971.0,6440,0.0009893901376893366,0.009900990099009901
6450,9040,971.0,6450,0.0009894200783543978,0.009900990099009901
6460,9035,969.0,6460,0.0009893701772449657,0.009900990099009901
6470,9061,947.0,6470,0.0009896296629595758,0.009900990099009901
6480,9110,899.0,6480,0.000990118693363008,0.009900990099009901
6490,9104,906.0,6490,0.0009900588121148418,0.009900990099009901
6500,9115,894.0,6500,0.0009901685943976626,0.009900990099009901
6510,9106,902.0,6510,0.0009900787725316948,0.009900990099009901
6520,9108,898.0,6520,0.0009900987329477503,0.009900990099009901
6530,9093,916.0,6530,0.0009899490298078926,0.009900990099009901
6540,9095,911.0,6540,0.0009899689902291323,0.009900990099009901
6550,9082,928.0,6550,0.0009898392474768153,0.009900990099009901
6560,9104,903.0,6560,0.0009900588121148418,0.009900990099009901
6570,9091,916.0,6570,0.0009899290693858548,0.009900990099009901
6580,9091,918.0,6580,0.0009899290693858548,0.009900990099009901
6590,9098,908.0,6590,0.0009899989308594969,0.009900990099009901
6600,9100,909.0,6600,0.0009900188912787427,0.009900990099009901
6610,9111,895.0,6610,0.0009901286735703376,0.009900990099009901
6620,9112,900.0,6620,0.0009901386537774681,0.009900990099009901
6630,9106,906.0,6630,0.0009900787725316948,0.009900990099009901
6640,9123,885.0,6640,0.0009902484360427416,0.009900990099009901
6650,9126,881.0,6650,0.0009902783766563557,0.009900990099009901
6660,9111,896.0,6660,0.0009901286735703376,0.009900990099009901
6670,9108,899.0,6670,0.0009900987329477503,0.009900990099009901
6680,9115,896.0,6680,0.0009901685943976626,0.009900990099009901
6690,9098,912.0,6690,0.0009899989308594969,0.009900990099009901
6700,9095,911.0,6700,0.0009899689902291323,0.009900990099009901
6710,9118,891.0,6710,0.000990198535016063,0.009900990099009901
6720,9117,895.0,6720,0.0009901885548101287,0.009900990099009901
6730,9117,892.0,6730,0.0009901885548101287,0.009900990099009901
6740,9123,884.0,6740,0.0009902484360427416,0.009900990099009901
6750,9121,892.0,6750,0.0009902284756326681,0.009900990099009901
6760,9108,901.0,6760,0.0009900987329477503,0.009900990099009901
6770,9081,926.0,6770,0.0009898292672637025,0.009900990099009901
6780,9078,931.0,6780,0.0009897993266231682,0.009900990099009901
6790,9089,921.0,6790,0.0009899091089630196,0.009900990099009901
6800,9094,914.0,6800,0.0009899590100186121,0.009900990099009901
6810,9087,924.0,6810,0.0009898891485393868,0.009900990099009901
6820,9079,929.0,6820,0.0009898093068368792,0.009900990099009901
6830,9102,907.0,6830,0.000990038851697191,0.009900990099009901
6840,9080,928.0,6840,0.0009898192870503905,0.009900990099009901
6850,9098,913.0,6850,0.0009899989308594969,0.009900990099009901
6860,9106,905.0,6860,0.0009900787725316948,0.009900990099009901
6870,9098,910.0,6870,0.0009899989308594969,0.009900990099009901
6880,9109,899.0,6880,0.0009901087131554786,0.009900990099009901
6890,9097,905.0,6890,0.000989988950649575,0.009900990099009901
6900,9096,912.0,6900,0.0009899789704394533,0.009900990099009901
6910,9108,900.0,6910,0.0009900987329477503,0.009900990099009901
6920,9112,895.0,6920,0.0009901386537774681,0.009900990099009901
6930,9115,890.0,6930,0.0009901685943976626,0.009900990099009901
6940,9106,902.0,6940,0.0009900787725316948,0.009900990099009901
6950,9100,909.0,6950,0.0009900188912787427,0.009900990099009901
6960,9073,936.0,6960,0.0009897494255516233,0.009900990099009901
6970,9071,939.0,6970,0.0009897294651216096,0.009900990099009901
6980,9098,917.0,6980,0.0009899989308594969,0.009900990099009901
6990,9109,901.0,6990,0.0009901087131554786,0.009900990099009901
7000,9113,891.0,7000,0.000990148633984399,0.009900990099009901
7010,9126,886.0,7010,0.0009902783766563557,0.009900990099009901
7020,9137,868.0,7020,0.0009903881588909204,0.009900990099009901
7030,9114,894.0,7030,0.0009901586141911306,0.009900990099009901
7040,9117,892.0,7040,0.0009901885548101287,0.009900990099009901
7050,9112,895.0,7050,0.0009901386537774681,0.009900990099009901
7060,9137,871.0,7060,0.0009903881588909204,0.009900990099009901
7070,9131,878.0,7070,0.0009903282776750578,0.009900990099009901
7080,9135,872.0,7080,0.0009903681984864304,0.009900990099009901
7090,9123,884.0,7090,0.0009902484360427416,0.009900990099009901
7100,9090,917.0,7100,0.000989919089174537,0.009900990099009901
7110,9132,878.0,7110,0.0009903382578782,0.009900990099009901
7120,9158,855.0,7120,0.0009905977430899068,0.009900990099009901
7130,9143,866.0,7130,0.000990448040099604,0.009900990099009901
7140,9127,886.0,7140,0.000990288356860495,0.009900990099009901
7150,9120,887.0,7150,0.0009902184954273324,0.009900990099009901
7160,9103,902.0,7160,0.000990048831906116,0.009900990099009901
7170,9115,894.0,7170,0.0009901685943976626,0.009900990099009901
7180,9114,896.0,7180,0.0009901586141911306,0.009900990099009901
7190,9116,891.0,7190,0.0009901785746039954,0.009900990099009901
7200,9121,892.0,7200,0.0009902284756326681,0.009900990099009901
7210,9114,897.0,7210,0.0009901586141911306,0.009900990099009901
7220,9114,896.0,7220,0.0009901586141911306,0.009900990099009901
7230,9100,911.0,7230,0.0009900188912787427,0.009900990099009901
7240,9088,924.0,7240,0.0009898991287513028,0.009900990099009901
7250,9084,927.0,7250,0.0009898592079024418,0.009900990099009901
7260,9057,952.0,7260,0.0009895897420891789,0.009900990099009901
7270,9080,929.0,7270,0.0009898192870503905,0.009900990099009901
7280,9067,945.0,7280,0.000989689544259189,0.009900990099009901
7290,9082,926.0,7290,0.0009898392474768153,0.009900990099009901
7300,9083,927.0,7300,0.000989849227689728,0.009900990099009901
7310,9083,932.0,7310,0.000989849227689728,0.009900990099009901
7320,9070,936.0,7320,0.0009897194849063033,0.009900990099009901
7330,9066,941.0,7330,0.000989679564043085,0.009900990099009901
7340,9032,980.0,7340,0.000989340236576913,0.009900990099009901
7350,9036,976.0,7350,0.0009893801574672506,0.009900990099009901
7360,9056,953.0,7360,0.0009895797618710812,0.009900990099009901
7370,9051,954.0,7370,0.0009895298607776012,0.009900990099009901
7380,9064,950.0,7380,0.0009896596036102795,0.009900990099009901
7390,9060,949.0,7390,0.0009896196827422757,0.009900990099009901
7400,9045,961.0,7400,0.0009894699794588452,0.009900990099009901
7410,9054,957.0,7410,0.0009895598014342873,0.009900990099009901
7420,9066,939.0,7420,0.000989679564043085,0.009900990099009901
7430,9079,931.0,7430,0.0009898093068368792,0.009900990099009901
7440,9086,921.0,7440,0.0009898791683272713,0.009900990099009901
7450,9101,904.0,7450,0.0009900288714880668,0.009900990099009901
7460,9090,913.0,7460,0.000989919089174537,0.009900990099009901
7470,9103,911.0,7470,0.000990048831906116,0.009900990099009901
7480,9102,910.0,7480,0.000990038851697191,0.009900990099009901
7490,9094,911.0,7490,0.0009899590100186121,0.009900990099009901
7500,9089,921.0,7500,0.0009899091089630196,0.009900990099009901
7510,9084,930.0,7510,0.0009898592079024418,0.009900990099009901
7520,9070,938.0,7520,0.0009897194849063033,0.009900990099009901
7530,9086,920.0,7530,0.0009898791683272713,0.009900990099009901
7540,9079,928.0,7540,0.0009898093068368792,0.009900990099009901
7550,9084,929.0,7550,0.0009898592079024418,0.009900990099009901
7560,9062,943.0,7560,0.0009896396431766763,0.009900990099009901
7570,9055,955.0,7570,0.0009895697816527838,0.009900990099009901
7580,9064,946.0,7580,0.0009896596036102795,0.009900990099009901
7590,9056,951.0,7590,0.0009895797618710812,0.009900990099009901
7600,9070,940.0,7600,0.0009897194849063033,0.009900990099009901
7610,9069,939.0,7610,0.000989709504690798,0.009900990099009901
7620,9101,910.0,7620,0.0009900288714880668,0.009900990099009901
7630,9084,928.0,7630,0.0009898592079024418,0.009900990099009901
7640,9117,892.0,7640,0.0009901885548101287,0.009900990099009901
7650,9120,889.0,7650,0.0009902184954273324,0.009900990099009901
7660,9101,906.0,7660,0.0009900288714880668,0.009900990099009901
7670,9092,918.0,7670,0.0009899390495969735,0.009900990099009901
7680,9081,923.0,7680,0.0009898292672637025,0.009900990099009901
7690,9067,942.0,7690,0.000989689544259189,0.009900990099009901
7700,9069,944.0,7700,0.000989709504690798,0.009900990099009901
7710,9092,924.0,7710,0.0009899390495969735,0.009900990099009901
7720,9075,932.0,7720,0.0009897693859808397,0.009900990099009901
7730,9100,909.0,7730,0.0009900188912787427,0.009900990099009901
7740,9101,911.0,7740,0.0009900288714880668,0.009900990099009901
7750,9108,897.0,7750,0.0009900987329477503,0.009900990099009901
7760,9097,913.0,7760,0.000989988950649575,0.009900990099009901
7770,9096,911.0,7770,0.0009899789704394533,0.009900990099009901
7780,9073,938.0,7780,0.0009897494255516233,0.009900990099009901
7790,9092,915.0,7790,0.0009899390495969735,0.009900990099009901
7800,9108,900.0,7800,0.0009900987329477503,0.009900990099009901
7810,9101,910.0,7810,0.0009900288714880668,0.009900990099009901
7820,9119,893.0,7820,0.0009902085152217975,0.009900990099009901
7830,9120,890.0,7830,0.0009902184954273324,0.009900990099009901
7840,9098,912.0,7840,0.0009899989308594969,0.009900990099009901
7850,9072,937.0,7850,0.0009897394453367162,0.009900990099009901
7860,9091,917.0,7860,0.0009899290693858548,0.009900990099009901
7870,9093,917.0,7870,0.0009899490298078926,0.009900990099009901
7880,9107,906.0,7880,0.0009900887527398224,0.009900990099009901
7890,9100,911.0,7890,0.0009900188912787427,0.009900990099009901
7900,9108,903.0,7900,0.0009900987329477503,0.009900990099009901
7910,9099,914.0,7910,0.0009900089110692195,0.009900990099009901
7920,9127,882.0,7920,0.000990288356860495,0.009900990099009901
7930,9108,905.0,7930,0.0009900987329477503,0.009900990099009901
7940,9120,893.0,7940,0.0009902184954273324,0.009900990099009901
7950,9105,903.0,7950,0.000990068792323368,0.009900990099009901
7960,9139,864.0,7960,0.0009904081192946125,0.009900990099009901
7970,9115,887.0,7970,0.0009901685943976626,0.009900990099009901
7980,9122,887.0,7980,0.0009902384558378046,0.009900990099009901
7990,9106,899.0,7990,0.0009900787725316948,0.009900990099009901
8000,9099,913.0,8000,0.0009900089110692195,0.009900990099009901
8010,9092,917.0,8010,0.0009899390495969735,0.009900990099009901
8020,9078,928.0,8020,0.0009897993266231682,0.009900990099009901
8030,9079,926.0,8030,0.0009898093068368792,0.009900990099009901
8040,9094,912.0,8040,0.0009899590100186121,0.009900990099009901
8050,9096,914.0,8050,0.0009899789704394533,0.009900990099009901
8060,9103,905.0,8060,0.000990048831906116,0.009900990099009901
8070,9099,902.0,8070,0.0009900089110692195,0.009900990099009901
8080,9103,905.0,8080,0.000990048831906116,0.009900990099009901
8090,9109,897.0,8090,0.0009901087131554786,0.009900990099009901
8100,9104,904.0,8100,0.0009900588121148418,0.009900990099009901
8110,9106,908.0,8110,0.0009900787725316948,0.009900990099009901
8120,9138,871.0,8120,0.000990398139092866,0.009900990099009901
8130,9118,890.0,8130,0.000990198535016063,0.009900990099009901
8140,9123,881.0,8140,0.0009902484360427416,0.009900990099009901
8150,9109,902.0,8150,0.0009901087131554786,0.009900990099009901
8160,9111,896.0,8160,0.0009901286735703376,0.009900990099009901
8170,9138,866.0,8170,0.000990398139092866,0.009900990099009901
8180,9155,855.0,8180,0.000990567802495436,0.009900990099009901
8190,9175,834.0,8190,0.0009907674064246782,0.009900990099009901
8200,9149,860.0,8200,0.000990507921301109,0.009900990099009901
8210,9139,867.0,8210,0.0009904081192946125,0.009900990099009901
8220,9141,865.0,8220,0.000990428079697507,0.009900990099009901
8230,9121,889.0,8230,0.0009902284756326681,0.009900990099009901
8240,9094,919.0,8240,0.0009899590100186121,0.009900990099009901
8250,9118,897.0,8250,0.000990198535016063,0.009900990099009901
8260,9129,880.0,8260,0.0009903083172681753,0.009900990099009901
8270,9120,885.0,8270,0.0009902184954273324,0.009900990099009901
8280,9070,935.0,8280,0.0009897194849063033,0.009900990099009901
8290,9092,915.0,8290,0.0009899390495969735,0.009900990099009901
8300,9081,927.0,8300,0.0009898292672637025,0.009900990099009901
8310,9083,926.0,8310,0.000989849227689728,0.009900990099009901
8320,9069,945.0,8320,0.000989709504690798,0.009900990099009901
8330,9087,922.0,8330,0.0009898891485393868,0.009900990099009901
8340,9078,932.0,8340,0.0009897993266231682,0.009900990099009901
8350,9096,919.0,8350,0.0009899789704394533,0.009900990099009901
8360,9107,905.0,8360,0.0009900887527398224,0.009900990099009901
8370,9095,911.0,8370,0.0009899689902291323,0.009900990099009901
8380,9099,908.0,8380,0.0009900089110692195,0.009900990099009901
8390,9099,911.0,8390,0.0009900089110692195,0.009900990099009901
8400,9114,890.0,8400,0.0009901586141911306,0.009900990099009901
8410,9105,905.0,8410,0.000990068792323368,0.009900990099009901
8420,9107,906.0,8420,0.0009900887527398224,0.009900990099009901
8430,9092,920.0,8430,0.0009899390495969735,0.009900990099009901
8440,9078,924.0,8440,0.0009897993266231682,0.009900990099009901
8450,9070,936.0,8450,0.0009897194849063033,0.009900990099009901
8460,9074,933.0,8460,0.0009897594057663311,0.009900990099009901
8470,9078,929.0,8470,0.0009897993266231682,0.009900990099009901
8480,9082,933.0,8480,0.0009898392474768153,0.009900990099009901
8490,9078,933.0,8490,0.0009897993266231682,0.009900990099009901
8500,9063,940.0,8500,0.0009896496233935776,0.009900990099009901
8510,9046,959.0,8510,0.0009894799596791364,0.009900990099009901
8520,9055,953.0,8520,0.0009895697816527838,0.009900990099009901
8530,9065,946.0,8530,0.000989669583826782,0.009900990099009901
8540,9087,926.0,8540,0.0009898891485393868,0.009900990099009901
8550,9083,926.0,8550,0.000989849227689728,0.009900990099009901
8560,9087,920.0,8560,0.0009898891485393868,0.009900990099009901
8570,9126,882.0,8570,0.0009902783766563557,0.009900990099009901
8580,9124,884.0,8580,0.0009902584162474787,0.009900990099009901
8590,9133,874.0,8590,0.0009903482380811432,0.009900990099009901
8600,9159,846.0,8600,0.0009906077232876653,0.009900990099009901
8610,9137,872.0,8610,0.0009903881588909204,0.009900990099009901
8620,9145,869.0,8620,0.0009904680005009036,0.009900990099009901
8630,9157,857.0,8630,0.000990587762891949,0.009900990099009901
8640,9170,836.0,8640,0.0009907175054498455,0.009900990099009901
8650,9162,848.0,8650,0.0009906376638797434,0.009900990099009901
8660,9151,861.0,8660,0.0009905278817000155,0.009900990099009901
8670,9126,885.0,8670,0.0009902783766563557,0.009900990099009901
8680,9100,910.0,8680,0.0009900188912787427,0.009900990099009901
8690,9111,901.0,8690,0.0009901286735703376,0.009900990099009901
8700,9109,901.0,8700,0.0009901087131554786,0.009900990099009901
8710,9140,871.0,8710,0.0009904180994961594,0.009900990099009901
8720,9111,899.0,8720,0.0009901286735703376,0.009900990099009901
8730,9082,925.0,8730,0.0009898392474768153,0.009900990099009901
8740,9087,926.0,8740,0.0009898891485393868,0.009900990099009901
8750,9076,930.0,8750,0.0009897793661951485,0.009900990099009901
8760,9068,943.0,8760,0.0009896995244750933,0.009900990099009901
