Name,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
glucose_in:=Cell_1,0,130300,376300,667800,992400,1341600,1693900,2066800,2446000,2827400,3212100,3605600,4004500,4405000,4812200,5223000,5628400,6042800,6456400,6873100,7292700,7713000,8135700,8560700,8988600,9417900,9848200,10279400,10711900,11145300,11582300,12016500,12451600,12888500,13324600,13764000,14200400,14638400,15081400,15526400,15970500,16414400,16862100,17310300,17761200,18208900,18654300,19100600,19553200,20001200,20448700,20898600,21354400,21806500,22258500,22710700,23163600,23615300,24070500,24520400,24973600,25425900,25879800,26333200,26790600,27242600,27700600,28157900,28609800,29067300,29529100,29988400,30445500,30906800,31366800,31823900,32283600,32744900,33202800,33659800,34124800,34585900,35049000,35512800,35979700,36441500,36902400,37363700,37827500,38291900,38755600,39214600,39678100,40142200,40607500,41073900,41539600,42003300,42468700,42933400,43398500
O2:=Cell_1,0,0,100,0,0,0,0,0,0,20000,200,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,100,0,0,0,0,0,20000,0,0,20000,0,0,0,0,0,0,0,0,0,20000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,19900,0,0,0,20000,0,0,0
O2_in:=Cell_1,0,1120300,2319700,3459100,4498900,5598400,6538400,7598600,8639600,9779500,10660400,11780100,12640000,13739100,14858700,15778900,16758800,17838800,18798300,19698300,20678200,21658000,22698000,23897500,24897600,25917300,26936100,27995900,29016500,29856800,30897800,32017700,32897200,33917600,34737700,35797600,36917300,38017400,38997300,39977100,41036700,41977400,43017700,43877500,44937300,46137000,47097400,48037900,49018100,50038200,51198000,52177600,53277600,54337200,55417700,56477700,57397200,58377500,59138400,60158200,61138700,62118400,63158200,64357900,65377900,66199100,67259700,68399800,69499800,70379900,71320300,72360500,73440800,74400100,75699500,76679200,77578900,78499400,79519700,80699300,81799000,82779000,83778800,84580000,85620000,86560100,87819700,88740000,89719900,90639900,91660300,92620600,93500300,94540000,95460000,96499600,97399800,98299900,99459700,100339700,101259600
Pyruvate:=Cell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate-:=Cell_1,0,256814,738223,1308030,1916511,2545027,3130696,3673138,4157694,4560957,4904365,5214757,5485379,5737739,5988502,6229532,6445318,6691270,6942037,7193719,7462469,7736181,8010689,8292900,8589470,8881890,9203236,9538144,9866924,10203243,10536200,10877965,11234933,11582987,11916212,12256773,12605515,12955586,13294940,13637237,13997405,14332588,14692172,15050694,15379784,15730790,16091065,16429044,16783298,17132542,17481193,17836453,18191564,18542061,18894255,19224568,19578782,19931622,20268014,20624703,20974024,21303723,21658904,22015996,22366676,22694328,23052426,23416200,23751016,24095668,24456384,24804332,25140473,25507165,25853468,26193373,26553398,26892481,27232783,27583585,27938097,28289869,28643308,28980295,29343901,29694579,30025602,30374516,30740392,31067992,31423545,31738621,32008059,32079365,32007830,31896052,31783834,31671913,31557509,31443236,31330079
Pyruvate_created:=Cell_1,0,258410,747372,1333614,1976256,2674598,3384686,4123328,4882930,5643706,6412696,7202052,7997512,8799606,9618694,10440150,11243234,12073732,12903568,13733548,14573496,15416266,16257164,17098792,17950156,18793740,19655208,20521348,21378482,22243642,23107558,23978240,24862914,25740318,26605324,27476944,28357952,29239382,30115430,30998004,31897836,32775244,33679102,34581276,35459038,36357984,37264902,38149624,39054010,39953428,40854972,41759644,42667946,43575680,44482944,45368908,46277996,47186996,48082960,48998302,49903586,50792130,51707164,52624176,53537146,54427902,55349092,56277630,57177422,58086122,59010982,59931410,60836538,61772754,62690566,63600388,64528396,65440218,66352278,67271532,68202194,69130438,70059788,70974088,71911898,72844214,73752338,74676950,75614624,76526680,77461110,78343492,79155026,79675190,79891096,79960192,79985206,79994724,79998078,79999366,79999768
ATP:=Cell_1,100000000,90752292,82678215,75552647,69237476,63677736,58729664,54341692,50441127,46943982,43849711,41064823,38597009,36384830,34412612,32661704,31069076,29669207,28416301,27304062,26311658,25464783,24709732,24040341,23451968,22914148,22487394,22103793,21761656,21495806,21271960,21071919,20928249,20797591,20695502,20602358,20538139,20504709,20452457,20442171,20490065,20499269,20559529,20621982,20662106,20739849,20825397,20890482,20965610,21064496,21164948,21244151,21331162,21426279,21534868,21581810,21668822,21756388,21835155,21954869,22004422,22090602,22177477,22287094,22348812,22391668,22534562,22632243,22676342,22744323,22831005,22922553,22977198,23070634,23147334,23172037,23289121,23328136,23403820,23444553,23533793,23586051,23645945,23675578,23707824,23727843,23689645,23691110,23692487,23637011,23476532,23255405,22727090,21541521,19843873,18091258,16439267,14903404,13496752,12215462,11054967
ADP:=Cell_1,100000000,109247708,117321785,124447353,130762524,136322264,141270336,145658308,149558873,153056018,156150289,158935177,161402991,163615170,165587388,167338296,168930924,170330793,171583699,172695938,173688342,174535217,175290268,175959659,176548032,177085852,177512606,177896207,178238344,178504194,178728040,178928081,179071751,179202409,179304498,179397642,179461861,179495291,179547543,179557829,179509935,179500731,179440471,179378018,179337894,179260151,179174603,179109518,179034390,178935504,178835052,178755849,178668838,178573721,178465132,178418190,178331178,178243612,178164845,178045131,177995578,177909398,177822523,177712906,177651188,177608332,177465438,177367757,177323658,177255677,177168995,177077447,177022802,176929366,176852666,176827963,176710879,176671864,176596180,176555447,176466207,176413949,176354055,176324422,176292176,176272157,176310355,176308890,176307513,176362989,176523468,176744595,177272910,178458479,180156127,181908742,183560733,185096596,186503248,187784538,188945033
Pi:=Cell_1,100000000,109266308,117437885,124752453,131335824,137274764,142674136,147577308,152051173,156151818,159914989,163365777,166547491,169493770,172209888,174735396,177115524,179320693,181393699,183348738,185189242,186932117,188597068,190191959,191713732,193189352,194596106,195958807,197294644,198592394,199865940,201112881,202326251,203532109,204740298,205927642,207102461,208269591,208965143,208957129,208916035,208915631,208847371,208799318,208736894,208661951,208582703,208527418,208432990,208357304,208239352,208171949,208068338,208005921,207900032,207827590,207749778,207660812,207571345,207480631,207399778,207313598,207247523,207124706,207049888,207014132,206871738,206777257,206778758,206654777,206557195,206486947,206483802,206347266,206253766,206237963,206143979,206071564,206014980,205975347,205879807,205813149,205752555,205749822,205728376,205688057,205714055,205707290,205733313,205768589,205942768,206143795,206684910,207858279,209556427,211308942,212960633,214496296,215903048,217184338,218344833
Pi-:=Cell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAD+:=Cell_1,10000000,9992796,9599907,9269550,8643489,7988913,7372454,6794262,6269126,5822753,5433695,5076383,4754621,4450051,4147158,3851988,3579602,3276480,2966653,2655151,2327801,1990259,1650881,1303130,940640,605100,531214,560726,547576,590077,410030,400115,515637,579393,550278,571787,600085,558794,517850,538563,509345,601702,535838,526356,386826,384990,545935,449276,590142,549588,535597,539457,556326,527869,548935,407372,570248,530638,376476,537787,451026,604627,417696,527124,544684,604582,461694,548750,580414,454172,540676,452648,402697,492635,604802,534717,555042,481529,384487,539455,567243,538141,586842,467455,564359,561231,490778,394044,521808,469808,437735,200079,26451,47375,4950,8,846,77,21,14,1
NADH:=Cell_1,0,7204,400093,730450,1356511,2011087,2627546,3205738,3730874,4177247,4566305,4923617,5245379,5549949,5852842,6148012,6420398,6723520,7033347,7344849,7672199,8009741,8349119,8696870,9059360,9394900,9468786,9439274,9452424,9409923,9589970,9599885,9484363,9420607,9449722,9428213,9399915,9441206,9482150,9461437,9490655,9398298,9464162,9473644,9613174,9615010,9454065,9550724,9409858,9450412,9464403,9460543,9443674,9472131,9451065,9592628,9429752,9469362,9623524,9462213,9548974,9395373,9582304,9472876,9455316,9395418,9538306,9451250,9419586,9545828,9459324,9547352,9597303,9507365,9395198,9465283,9444958,9518471,9615513,9460545,9432757,9461859,9413158,9532545,9435641,9438769,9509222,9605956,9478192,9530192,9562265,9799921,9973549,9952625,9995050,9999992,9999154,9999923,9999979,9999986,9999999
Lactic:=Cell_1,0,6,279,2764,17045,58811,149540,307990,540456,853459,1230491,1660035,2132833,2628057,3141452,3665238,4194336,4719812,5237921,5754099,6263097,6766225,7265945,7757822,8243796,8725340,9193922,9652974,10107758,10560919,11014888,11466755,11915951,12365911,12816702,13266431,13716637,14163576,14615280,15069467,15522381,15976746,16432040,16886032,17344264,17800274,18254637,18708600,19164452,19620616,20076969,20530701,20988372,21447749,21904779,22362480,22819144,23276334,23735236,24193089,24647912,25104757,25562160,26019100,26477930,26937284,27395486,27855480,28315936,28774494,29232558,29698558,30160235,30621289,31084968,31547805,32006138,32470647,32932365,33390787,33856637,34322379,34787930,35253243,35716657,36185545,36649816,37112694,37571732,38042588,38506945,38960471,39388277,39723565,39896446,39962500,39986352,39995101,39998199,39999380,39999769
H2O:=Cell_2,10000000000000,9999990576547,9999981919281,9999974044411,9999966854611,9999960280839,9999954270846,9999948760809,9999943709548,9999939061375,9999934782378,9999930835940,9999927192654,9999923819971,9999920691164,9999917782098,9999915069895,9999912538460,9999910170493,9999907949407,9999905858054,9999903881633,9999902013480,9999900243777,9999898562316,9999896964341,9999895459614,9999894062265,9999892776204,9999891598165,9999890522210,9999889543454,9999888651024,9999887843266,9999887109632,9999886443673,9999885841566,9999885295248,9999884803182,9999884357272,9999883953367,9999883588119,9999883257115,9999882957197,9999882685835,9999882439410,9999882217049,9999882015942,9999881833682,9999881667929,9999881518291,9999881383376,9999881261911,9999881151353,9999881051352,9999880960678,9999880879048,9999880805392,9999880738211,9999880677376,9999880622634,9999880572627,9999880527763,9999880486756,9999880450013,9999880416930,9999880387014,9999880360009,9999880335379,9999880313044,9999880293033,9999880274810,9999880258088,9999880243051,9999880229373,9999880217092,9999880206006,9999880195938,9999880186612,9999880178407,9999880170938,9999880164130,9999880158008,9999880152484,9999880147522,9999880143000,9999880138914,9999880135244,9999880131868,9999880128869,9999880126130,9999880123624,9999880121412,9999880119312,9999880117450,9999880115737,9999880114254,9999880112896,9999880111700,9999880110573,9999880109574
OH-:=Cell_2,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H+:=Cell_2,100000,256336,749120,1323182,1929080,2498770,3000770,3361272,3588280,3686146,3673696,3572952,3409908,3198898,2968620,2746524,2523552,2303884,2107290,1934054,1764210,1607434,1473950,1344820,1226712,1071234,779906,525686,349026,231916,153424,101330,67070,44224,29190,19274,12744,8402,5584,3724,2488,1640,1106,750,524,350,236,164,118,74,52,32,20,12,6,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glucose:=Cell_2,0,2517,2766,1810,1229,4702,2448,4617,4696,1830,2929,2462,2671,2794,6079,7204,4501,6794,7587,8173,6875,9841,12148,17534,24037,73109,263894,556480,901049,1274374,1668833,2079410,2499820,2925842,3353596,3793059,4229731,4670928,5111811,5553676,5997259,6441444,6885658,7332480,7777366,8218978,8666521,9116684,9568562,10019039,10467526,10914618,11364511,11815707,12267704,12718802,13169802,13623602,14075102,14527202,14979401,15436901,15887801,16342101,16797001,17253501,17708701,18165901,18623201,19080901,19537401,19993801,20454601,20914301,21377901,21835401,22296401,22754801,23213501,23672401,24132601,24592001,25056501,25520801,25982401,26440901,26902401,27364801,27826001,28287501,28753201,29217601,29680301,30144301,30610201,31073401,31536501,32002201,32465401,32930001,33393701
glucose_channel:=Cell_2,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
glucose_in:=Cell_2,0,130700,378100,670000,994200,1338300,1696800,2060100,2430300,2806800,3195000,3589700,3988300,4385200,4788300,5200500,5611200,6022300,6441400,6868000,7291700,7717300,8144900,8572300,8998300,9427800,9855400,10287900,10723100,11156800,11591000,12028000,12466000,12903400,13338800,13783300,14223300,14666700,15109000,15551800,15996000,16440600,16885100,17332100,17777100,18218800,18666400,19116600,19568500,20019000,20467500,20914600,21364500,21815700,22267700,22718800,23169800,23623600,24075100,24527200,24979400,25436900,25887800,26342100,26797000,27253500,27708700,28165900,28623200,29080900,29537400,29993800,30454600,30914300,31377900,31835400,32296400,32754800,33213500,33672400,34132600,34592000,35056500,35520800,35982400,36440900,36902400,37364800,37826000,38287500,38753200,39217600,39680300,40144300,40610200,41073400,41536500,42002200,42465400,42930000,43393700
O2:=Cell_2,0,839700,1640300,2500900,3461100,4361600,5421600,6361400,7320400,8180500,9299600,10179900,11320000,12220900,13101300,14181100,15201200,16121200,17161700,18261700,19281800,20302000,21262000,22062500,23062400,24042700,25023900,25964100,26943500,28103200,29062200,29942300,31062800,32042400,33222300,34162400,35042700,35942600,36962700,37982900,38923300,39982600,40942300,42082500,43022700,43823000,44862600,45922100,46941900,47921800,48762000,49782400,50682400,51622800,52542300,53482300,54562800,55582500,56821600,57801800,58821300,59841600,60801800,61602100,62582100,63760900,64700300,65560200,66460200,67580100,68639700,69599500,70519200,71559900,72260500,73280800,74381100,75460600,76440300,77260700,78161000,79181000,80181200,81380000,82340000,83399900,84140300,85220000,86240100,87320100,88299700,89339400,90459700,91420000,92500000,93460400,94560200,95660100,96500300,97620300,98700400
O2_in:=Cell_2,0,839700,1640300,2500900,3461100,4361600,5421600,6361400,7320400,8180500,9299600,10179900,11320000,12220900,13101300,14181100,15201200,16121200,17161700,18261700,19281800,20302000,21262000,22062500,23062400,24042700,25023900,25964100,26943500,28103200,29062200,29942300,31062800,32042400,33222300,34162400,35042700,35942600,36962700,37982900,38923300,39982600,40942300,42082500,43022700,43823000,44862600,45922100,46941900,47921800,48762000,49782400,50682400,51622800,52542300,53482300,54562800,55582500,56821600,57801800,58821300,59841600,60801800,61602100,62582100,63760900,64700300,65560200,66460200,67580100,68639700,69599500,70519200,71559900,72260500,73280800,74381100,75460600,76440300,77260700,78161000,79181000,80181200,81380000,82340000,83399900,84140300,85220000,86240100,87320100,88299700,89339400,90459700,91420000,92500000,93460400,94560200,95660100,96500300,97620300,98700400
Pyruvate:=Cell_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate-:=Cell_2,0,256351,749894,1329781,1957511,2582983,3194737,3736119,4219744,4648043,5028919,5373714,5690583,5981855,6266531,6566558,6868475,7167448,7487458,7826854,8166930,8511176,8869727,9227176,9587619,9890308,9981459,9994263,9996564,9998384,9998879,9999255,9999715,9999670,9999799,9999878,9999941,9999973,9999981,9999986,9999985,9999976,9999995,9999995,9999996,9999997,9999997,9999998,9999997,9999998,10000000,9999998,9999999,9999999,9999999,10000000,10000000,10000000,9999999,9999998,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
Pyruvate_created:=Cell_2,0,256366,750668,1336380,1985942,2667196,3388704,4110966,4851208,5609940,6384142,7174476,7971258,8764812,9564442,10386592,11213398,12031012,12867626,13719654,14569650,15414918,16265504,17109532,17948526,18709382,19183012,19462840,19644102,19764852,19844334,19897180,19932360,19955116,19970408,19980482,19987138,19991544,19994378,19996248,19997482,19998312,19998884,19999240,19999468,19999644,19999758,19999832,19999876,19999922,19999948,19999964,19999978,19999986,19999992,19999996,19999996,19999996,19999996,19999996,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998,19999998
ATP:=Cell_2,100000000,90732913,82569949,75280791,68740553,62848035,57559550,52771775,48460756,44571315,41066520,37910416,35063912,32484783,30155606,28068690,26183293,24469472,22938119,21569061,20327704,19196551,18178984,17253309,16410842,15573723,14542626,13425105,12320306,11263017,10266544,9340634,8483384,7698382,6980040,6324155,5728704,5186792,4697560,4253520,3850849,3486431,3155999,2856437,2585303,2339054,2116807,1915774,1733558,1567851,1418239,1283340,1161889,1051339,951344,860674,779044,705388,638207,577372,522632,472625,427761,386754,350011,316928,287012,260007,235377,213042,193031,174808,158086,143049,129371,117090,106004,95936,86610,78405,70936,64128,58006,52482,47520,42998,38912,35242,31866,28867,26128,23622,21410,19310,17448,15735,14252,12894,11698,10571,9572
ADP:=Cell_2,100000000,109267087,117430051,124719209,131259447,137151965,142440450,147228225,151539244,155428685,158933480,162089584,164936088,167515217,169844394,171931310,173816707,175530528,177061881,178430939,179672296,180803449,181821016,182746691,183589158,184426277,185457374,186574895,187679694,188736983,189733456,190659366,191516616,192301618,193019960,193675845,194271296,194813208,195302440,195746480,196149151,196513569,196844001,197143563,197414697,197660946,197883193,198084226,198266442,198432149,198581761,198716660,198838111,198948661,199048656,199139326,199220956,199294612,199361793,199422628,199477368,199527375,199572239,199613246,199649989,199683072,199712988,199739993,199764623,199786958,199806969,199825192,199841914,199856951,199870629,199882910,199893996,199904064,199913390,199921595,199929064,199935872,199941994,199947518,199952480,199957002,199961088,199964758,199968134,199971133,199973872,199976378,199978590,199980690,199982552,199984265,199985748,199987106,199988302,199989429,199990428
