Name,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
O2:=Cell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20000,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,200,0
O2_in:=Cell_1,0,0,1060100,2119600,2960900,3900600,4920500,5920500,6661400,7681200,8640700,9621300,10601700,11561700,12341900,13302500,14162300,15361500,16161600,17122400,18242300,19261700,20361600,21261200,22300600,23121200,24240400,25320200,26201100,27300300,28260900,29340600,30400400,31400200,32321200,33281200,34022200,35061600,35962000,36941000,37801500,38781500,39841600,40881800,41941800,43042000,44141900,45140700,46121300,47121500,48181700,49021600,50120800,51100700,52140200,53120000,54040000,55059800,55879900,56739700,57819600,58819600,59559800,60640000,61680200,62679700,63818500,64817700,65737700,66837000,68036900,69016900,70117300,70997500,71938300,73017900,73918100,75018000,75858300,76958200,77878600,78878700,79899000,80918800,82119200,83079900,84060200,85100600,85941500,86881100,87920900,88940300,89939700,90940400,91900700,93020200,94100200,94940800,95880800,97000500,98240500
Pyruvate:=Cell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate-:=Cell_1,0,0,261457,749267,1303260,1884380,2419292,2901786,3280978,3584638,3848861,4092425,4275564,4452234,4657115,4783914,5003770,5178244,5381187,5441774,5441677,5484727,5623638,5699432,5786634,5784837,5655534,5758109,5691192,5825831,5859843,5840919,5844244,5936871,5900045,6064163,6072826,6040767,6028259,6065224,5990217,6082602,6151405,6062498,6033189,6024564,6112312,6134368,5993924,5975494,6001898,5975097,6038424,6006517,6056146,6083833,5994353,6093066,6015108,6181690,6201175,6112599,5974771,6004459,5959394,5949376,6036795,5952939,5910027,6096592,6122805,6091844,5969617,5942855,5979789,6062591,6001734,5928654,5909521,6022411,6074058,6029270,6005749,6042493,5860536,5894879,5833942,5780863,5788331,5902936,6019334,6149884,6164952,6213704,6099440,6377181,6496803,6468734,6345321,6230452,6144815
Pyruvate_created:=Cell_1,0,0,262914,761504,1345126,1995024,2671718,3384328,4117738,4864194,5623562,6402448,7203606,8003640,8803704,9620106,10431502,11250950,12089688,12927828,13754148,14598836,15444580,16276278,17124790,17979342,18851486,19717622,20573614,21437680,22305822,23184414,24057788,24938050,25807658,26694566,27579984,28460144,29337474,30223786,31117524,32015342,32906472,33809652,34699566,35592438,36485214,37383238,38272606,39180768,40073138,40980882,41890754,42785988,43685266,44581520,45487782,46399000,47306800,48213912,49121796,50038354,50953034,51852614,52761130,53681378,54591678,55507860,56418288,57338516,58253472,59159032,60074874,60987354,61899422,62820722,63740508,64651064,65578538,66495652,67414806,68336866,69259476,70180846,71110646,72029956,72954058,73876962,74801352,75714302,76647596,77572930,78501084,79422566,80354780,81279796,82207202,83138240,84067878,84991562,85922422
ATP:=Cell_1,100000000,99900281,90669284,82636242,75549616,69319177,63788853,58912324,54565322,50695895,47261941,44190826,41460509,39023901,36811522,34870397,33113574,31578684,30194909,28996449,27868460,26866779,25990292,25182853,24468747,23876458,23307128,22799282,22321252,21911386,21557902,21221812,20941969,20671738,20420340,20241521,20069761,19893224,19734576,19530039,19461885,19384696,19279109,19250648,19165185,19081682,19041141,19017183,18987669,18956528,18928979,18873548,18879565,18810745,18788044,18799433,18771096,18775490,18760334,18732603,18731054,18740643,18747805,18720834,18734608,18729760,18735769,18744307,18737198,18742668,18762669,18779454,18759230,18766926,18752479,18748460,18764305,18748874,18739653,18738827,18734224,18756014,18750446,18795562,18748965,18754752,18752089,18748992,18746119,18722969,18739115,18767200,18801506,18782709,18804719,18839955,18862221,18914023,18938190,18951702,18946903
ADP:=Cell_1,100000000,100099719,109330716,117363758,124450384,130680823,136211147,141087676,145434678,149304105,152738059,155809174,158539491,160976099,163188478,165129603,166886426,168421316,169805091,171003551,172131540,173133221,174009708,174817147,175531253,176123542,176692872,177200718,177678748,178088614,178442098,178778188,179058031,179328262,179579660,179758479,179930239,180106776,180265424,180469961,180538115,180615304,180720891,180749352,180834815,180918318,180958859,180982817,181012331,181043472,181071021,181126452,181120435,181189255,181211956,181200567,181228904,181224510,181239666,181267397,181268946,181259357,181252195,181279166,181265392,181270240,181264231,181255693,181262802,181257332,181237331,181220546,181240770,181233074,181247521,181251540,181235695,181251126,181260347,181261173,181265776,181243986,181249554,181204438,181251035,181245248,181247911,181251008,181253881,181277031,181260885,181232800,181198494,181217291,181195281,181160045,181137779,181085977,181061810,181048298,181053097
Pi:=Cell_1,100000000,100099719,109350316,117503658,124817484,131396523,137368347,142781576,147718278,152228705,156362959,160149174,163627191,166842999,169832478,172594803,175180326,177592216,179839391,181954651,183970240,185861021,187655808,189378947,191008753,192567942,194053872,195491818,196891748,198236714,199540198,200799888,202034831,203233362,204418560,205564179,206694339,207810076,208912624,209861461,209949515,210048904,210128291,210153152,210273715,210321618,210363659,210397917,210432531,210447972,210509021,210532252,210533135,210589055,210612656,210612467,210628104,210625410,210638566,210683197,210672846,210661557,210662495,210689466,210665592,210688140,210679231,210669193,210670002,210662032,210646231,210624046,210640470,210642274,210677121,210651940,210642995,210670526,210666647,210691373,210664976,210697986,210655254,210636038,210650835,210646848,210672911,210674608,210667481,210679531,210660085,210631800,210640894,210639291,210595081,210575745,210537279,210495277,210460910,210462498,210451897
Pi-:=Cell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAD+:=Cell_1,10000000,10000000,9999993,9390983,9295720,8714520,8178428,7696384,7317332,7012862,6749059,6505535,6321326,6144366,5938705,5813886,5591830,5417386,5214813,5154596,5151893,5108903,4972442,4895818,4808306,4811423,4939046,4838661,4904718,4769769,4733017,4755121,4751336,4657909,4692885,4529857,4522134,4552283,4563671,4520246,4595163,4507068,4432695,4523572,4553481,4560456,4473248,4452472,4589076,4610166,4584152,4607733,4550226,4578363,4529374,4503087,4591257,4493094,4568822,4402910,4382685,4474751,4612209,4582021,4627576,4636364,4550125,4632111,4676953,4488248,4463015,4494456,4616593,4642325,4603361,4523059,4584076,4657486,4675029,4563959,4511432,4554510,4579311,4545657,4725624,4691831,4752648,4805367,4798559,4683264,4566216,4435376,4421208,4367586,4485520,4210399,4088877,4115626,4239679,4357338,4440885
NADH:=Cell_1,0,0,7,609017,704280,1285480,1821572,2303616,2682668,2987138,3250941,3494465,3678674,3855634,4061295,4186114,4408170,4582614,4785187,4845404,4848107,4891097,5027558,5104182,5191694,5188577,5060954,5161339,5095282,5230231,5266983,5244879,5248664,5342091,5307115,5470143,5477866,5447717,5436329,5479754,5404837,5492932,5567305,5476428,5446519,5439544,5526752,5547528,5410924,5389834,5415848,5392267,5449774,5421637,5470626,5496913,5408743,5506906,5431178,5597090,5617315,5525249,5387791,5417979,5372424,5363636,5449875,5367889,5323047,5511752,5536985,5505544,5383407,5357675,5396639,5476941,5415924,5342514,5324971,5436041,5488568,5445490,5420689,5454343,5274376,5308169,5247352,5194633,5201441,5316736,5433784,5564624,5578792,5632414,5514480,5789601,5911123,5884374,5760321,5642662,5559115
Lactic:=Cell_1,0,0,207,3687,19646,67744,183146,381612,700970,1106056,1560421,2053283,2626932,3204806,3753909,4395292,4937632,5531336,6116101,6839824,7613441,8362639,9016322,9718096,10425196,11225365,12171832,12881283,13750132,14424249,15202739,16045835,16859824,17591859,18443243,19109323,19929818,20786427,21620345,22414332,23326787,24076010,24840467,25776124,26639947,27484994,28233462,29051610,30024282,30894234,31702990,32581715,33373080,34244051,35037540,35848907,36788439,37545194,38474222,39158122,39989881,40938605,41935043,42748835,43645506,44519942,45286203,46229271,47126341,47803764,48634387,49513988,50496167,51378579,52197583,52980681,53904884,54832350,55723167,56471611,57282338,58192776,59082987,59910503,60967670,61797087,62725906,63646729,64508411,65251666,66012012,66749706,67605692,68421952,69411800,70001295,70750879,71651166,72645957,73627600,74586607
H2O:=Cell_2,10000000000000,9999999900950,9999980390765,9999981748728,9999973871054,9999956774715,9999950125398,9999954122910,9999948613319,9999933631962,9999938907869,9999934637307,9999930687512,9999927050971,9999923669850,9999920538411,9999917275019,9999904050047,9999910692486,9999897656081,9999894805832,9999902066188,9999899418721,9999896872697,9999884650834,9999882086811,9999889595729,9999887318971,9999874935282,9999882617376,9999880542107,9999868435428,9999866240241,9999874135192,9999872187242,9999860046818,9999867742613,9999865844024,9999853875543,9999862113800,9999850014338,9999858017300,9999845923756,9999854103939,9999842083631,9999850049068,9999848256465,9999836509982,9999834642890,9999842782553,9999841160517,9999839343163,9999827529993,9999825681059,9999823757923,9999822102473,9999819994128,9999818176330,9999826261846,9999814722006,9999812843356,9999811029050,9999809016836,9999817196337,9999805647327,9999813731640,9999812016242,9999810107375,9999798412867,9999796239864,9999804498813,9999792612787,9999800971085,9999799146929,9999797378884,9999795643968,9999793685958,9999791626170,9999779628522,9999777884440,9999776007607,9999784332934,9999782694550,9999770671590,9999779138437,9999777145399,9999765174538,9999763229155,9999771654524,9999759981585,9999757959291,9999756082819,9999754461259,9999752460738,9999750795190,9999758755399,9999746808561,9999754751075,9999753315655,9999751240757,9999749557677
OH-:=Cell_2,100000,99139,10096123,91844,94057,10003512,10088229,80772,81169,10007952,90165,85429,93044,88745,96739,98696,452345,10969196,1795133,12463765,13090475,3739958,4415096,5094990,15549856,16433735,7323569,8070314,18986988,9896784,10612234,21404386,22328699,13202578,13951501,24923241,16087318,16870273,27745313,18432562,29475563,20433482,31503309,22313106,33334439,24378848,25191437,35965181,36865633,27765932,28435501,29306516,40175725,41086533,42074221,42797183,43974293,44863466,35852546,46468262,47423472,48317532,49409652,40312556,50943203,41941217,42740192,43733752,54512377,55769906,46596580,57566823,48293549,49201888,50053018,50872618,51912220,53053069,64132789,64959664,65919261,56677014,57396515,68502048,59117880,60191247,71240555,72265427,62920041,73671631,74771850,75724699,76424615,77501030,78244852,69360938,80383986,71518013,72030173,73181856,73940745
H+:=Cell_2,100000,99139,10365879,838444,1372457,11755758,12205019,2403872,2321681,12102598,2056889,1741783,1500194,1221243,744253,246110,103737,10093358,96825,10081443,10073269,72930,73064,90842,9979636,10061865,72751,55450,9984418,49816,48538,10010766,10016111,59796,50603,10000519,48586,36899,10016167,34954,9993179,32918,10045429,47534,10036185,55410,28201,10011789,10041019,53450,41479,25330,9984339,10006381,10029085,10034201,10012931,10034324,22124,10022252,10019158,10029100,9978326,20014,10032099,32615,18874,31238,9981243,9991058,31240,10017403,17109,28922,28678,39084,27976,27247,9999083,10008586,10027779,14966,26725,10011496,14428,24913,10019259,10001597,23865,10018237,10002038,10011915,10006601,9994932,9983478,22266,9967246,20509,21613,26188,11877
glucose:=Cell_2,0,0,2561,850,4595,4294,4651,4933,4531,4157,1925,2580,4007,2980,5032,5806,2258,4793,3628,6427,3691,3320,5346,4050,3912,3710,3565,7221,3445,3928,7361,6136,7871,6621,7786,6490,4097,7357,5297,5670,6174,7794,5623,8084,6589,4350,7577,5483,4250,4953,5418,7590,5724,6671,5621,4033,5409,4355,6180,4783,7812,6959,7887,7680,8141,7102,4332,4683,4770,7524,5914,6620,8541,4301,5276,5004,7256,4161,8781,4117,4179,6920,5464,5497,7695,4704,5936,5086,5000,6932,4576,5668,6936,8053,5300,5795,6696,8190,8063,6884,8278
glucose_channel:=Cell_2,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
glucose_in:=Cell_2,0,0,138000,383300,685100,1008600,1346100,1706500,2070400,2446900,2828400,3214500,3608700,4008000,4410700,4818000,5224700,5636900,6049400,6464100,6886200,7301800,7727400,8150300,8573300,9002200,9426500,9854200,10288700,10720800,11155200,11593700,12029900,12464200,12900900,13343500,13784900,14223900,14663700,15100500,15543400,15986000,16429600,16875800,17322500,17770800,18218500,18668900,19114400,19561900,20008000,20458200,20912200,21364200,21811900,22266400,22719900,23176000,23627400,24081400,24532900,24985300,25439200,25893500,26351200,26803400,27256700,27716700,28174500,28629600,29086600,29546900,30006100,30468200,30927700,31385200,31843900,32304100,32766300,33223800,33682600,34145400,34604000,35067000,35527600,35989100,36450400,36913200,37375300,37839400,38303400,38765800,39229600,39691000,40156500,40619000,41081800,41544300,42004300,42469600,42934100
O2:=Cell_2,0,0,939900,1880400,3039100,4099400,5079500,6079500,7338600,8318800,9359300,10378700,11398300,12438300,13658100,14697500,15837700,16638500,17838400,18877600,19757700,20738300,21638400,22738800,23699400,24878800,25759600,26679800,27798900,28699700,29739100,30659400,31599600,32599800,33678800,34718800,35977800,36938400,38038000,39059000,40198500,41218500,42158400,43118200,44058200,44958000,45858100,46859300,47878700,48878500,49818300,50978400,51879200,52899300,53859800,54880000,55960000,56940200,58120100,59260300,60180400,61180400,62440200,63360000,64319800,65320300,66181500,67182300,68262300,69163000,69963100,70983100,71882700,73002500,74061700,74982100,76081900,76982000,78141700,79041800,80121400,81121300,82101000,83081200,83880800,84920100,85939800,86899400,88058500,89118900,90079100,91059700,92060300,93059600,94099300,94979800,95899800,97059200,98119200,98999500,99759500
O2_in:=Cell_2,0,0,939900,1880400,3039100,4099400,5079500,6079500,7338600,8318800,9359300,10378700,11398300,12438300,13658100,14697500,15837700,16638500,17838400,18877600,19757700,20738300,21638400,22738800,23699400,24878800,25759600,26679800,27798900,28699700,29739100,30659400,31599600,32599800,33678800,34718800,35977800,36938400,38038000,39059000,40198500,41218500,42158400,43118200,44058200,44958000,45858100,46859300,47878700,48878500,49818300,50978400,51879200,52899300,53859800,54880000,55960000,56940200,58120100,59260300,60180400,61180400,62440200,63360000,64319800,65320300,66181500,67182300,68262300,69163000,69963100,70983100,71882700,73002500,74061700,74982100,76081900,76982000,78141700,79041800,80121400,81121300,82101000,83081200,83880800,84920100,85939800,86899400,88058500,89118900,90079100,91059700,92060300,93059600,94099300,94979800,95899800,97059200,98119200,98999500,99759500
Pyruvate:=Cell_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate-:=Cell_2,0,0,270317,755750,1319705,1880429,2399844,2863117,3186125,3490066,3809837,4040097,4308268,4571269,4729425,4885901,5048138,5194188,5196618,5266512,5373906,5464966,5551038,5644176,5784278,5812555,5797526,5839547,5783970,5793388,5865991,5890754,5865735,5886188,5942665,5875649,5761437,5799856,5793830,5896026,5796034,5777924,5695037,5734930,5666784,5604731,5629305,5686721,5697843,5700706,5805571,5810017,5810783,5817453,5783711,5880876,5733810,5757074,5706009,5853612,5822931,5834125,5715650,5739549,5887507,5841997,5891709,5860760,5904163,5732652,5798016,5765570,5859339,5877416,5910254,5963429,5894522,5787028,5690666,5744144,5732680,5807456,5913641,5816227,5968179,5901229,5833816,5776199,5922212,6005771,5913918,5903740,6013657,5929898,6020513,5943869,5866734,5787358,5991957,5884882,5961388
Pyruvate_created:=Cell_2,0,0,270878,764900,1361010,2008612,2682898,3403134,4131738,4885486,5652950,6423840,7209386,8010040,8811336,9624388,10444884,11264214,12091544,12915346,13765018,14596960,15444108,16292500,17138776,17996980,18845870,19693958,20570510,21433744,22295678,23175128,24044058,24915158,25786228,26674020,27561606,28433086,29316806,30189660,31074452,31956412,32847954,33735432,34631822,35532900,36421846,37326834,38220300,39113894,40005164,40901220,41812952,42715058,43612558,44524734,45428982,46343290,47242440,48153234,49050176,49956682,50862626,51771640,52686118,53592596,54504736,55424034,56339460,57244152,58161372,59080560,59995118,60927798,61844848,62760392,63673288,64599878,65515038,66439366,67356842,68276960,69197072,70123006,71039810,71968792,72888928,73816228,74740600,75664936,76597648,77520264,78445328,79365894,80302400,81226410,82150208,83072220,83992474,84925432,85851644
ATP:=Cell_2,100000000,99900089,90657766,82505472,75226121,68686839,62796525,57506816,52726226,48425400,44550984,41046576,37889942,35049756,32477925,30161495,28072248,26183457,24479163,22935192,21561325,20303106,19177925,18160187,17239466,16417526,15665168,14983243,14392780,13847904,13350019,12914942,12512998,12152928,11824971,11544079,11291537,11047383,10837662,10636022,10464353,10307194,10175019,10052477,9949892,9860816,9769748,9701997,9628823,9562379,9501182,9450899,9418670,9382650,9344702,9324390,9297403,9283086,9256832,9243502,9217004,9203264,9189114,9180533,9176648,9165453,9161170,9165161,9164704,9153922,9156765,9160170,9159752,9176615,9176750,9176978,9171466,9179117,9176349,9183470,9183710,9186908,9188137,9196644,9196127,9205438,9204021,9210810,9215165,9218152,9228789,9227782,9231202,9227662,9242442,9242747,9242755,9241308,9238302,9248045,9250066
