Time\ number,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C1_1::M2_1,r2_1_001::C1_1::M2_1,r2_2_100::C1_1::M2_1,r2_2_110::C1_1::M2_1,rM_120::C1_1::M2_1,rM_130::C1_1::M2_1,r1_2_000::C1_2::M2_1,r2_1_001::C1_2::M2_1,r2_2_100::C1_2::M2_1,r2_2_110::C1_2::M2_1,rM_120::C1_2::M2_1,rM_130::C1_2::M2_1,r1_2_000::C2_1::M1_1,r2_1_001::C2_1::M1_1,r2_2_100::C2_1::M1_1,r2_2_110::C2_1::M1_1,rM_120::C2_1::M1_1,rM_130::C2_1::M1_1,r1_2_000::C2_1::M1_2,r2_1_001::C2_1::M1_2,r2_2_100::C2_1::M1_2,r2_2_110::C2_1::M1_2,rM_120::C2_1::M1_2,rM_130::C2_1::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1,Time\ Probability,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C1_1::M2_1,r2_1_001::C1_1::M2_1,r2_2_100::C1_1::M2_1,r2_2_110::C1_1::M2_1,rM_120::C1_1::M2_1,rM_130::C1_1::M2_1,r1_2_000::C1_2::M2_1,r2_1_001::C1_2::M2_1,r2_2_100::C1_2::M2_1,r2_2_110::C1_2::M2_1,rM_120::C1_2::M2_1,rM_130::C1_2::M2_1,r1_2_000::C2_1::M1_1,r2_1_001::C2_1::M1_1,r2_2_100::C2_1::M1_1,r2_2_110::C2_1::M1_1,rM_120::C2_1::M1_1,rM_130::C2_1::M1_1,r1_2_000::C2_1::M1_2,r2_1_001::C2_1::M1_2,r2_2_100::C2_1::M1_2,r2_2_110::C2_1::M1_2,rM_120::C2_1::M1_2,rM_130::C2_1::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1
0,10000000000000.0,100000,10000000000.0,100,1000,500,7549.0,0,0,0,9999999540.0,100,1000,500,9099.0,0,0,0,10000000000.0,100,1000,100,6854.0,0,0,0,9999999911.0,100,1000,100,10000.0,0,0,0,9999999911.0,100,1000,100,8315.0,0,0,0,1000000000.0,100,0,3000,0,0,1000000000.0,100,0,3000,0,0,1000000000.0,100,0,3000,0,0,1000000000.0,100,0,3000,0,0,1000000000.0,100,0,1000,0,0,1000000000.0,100,0,1000,0,0,1000000001.0,100,0,3000,0,0,1000000000.0,100,0,3000,0,0,1000000000.0,100,0,1000,0,0,1000000000.0,100,0,1000,0,0,1000000000.0,100,0,1000,0,0,0,9.999999999e-11,9.999000099990002e-05,9.999999999e-11,9.999000099990002e-05,0.009900901872357594,0.9075750892294241,0.09090909090909091,0.11133314302026835,0.0,0.0002999100269919024,9.999999999e-11,9.999000099990002e-05,0.009900774433832055,0.9081082785171621,0.09090909090909091,0.0,0.012116716122650842,0.0002999100269919024,9.999999999e-11,9.999000099990002e-05,0.009900646995273713,0.9077262793405209,0.09090909090909091,0.06331022007838409,0.0,0.0002999100269919024,9.999999999e-11,9.999000099990002e-05,0.009900990099009901,0.907649493869725,0.09090909090909091,0.07990529742527375,0.0,0.0002999100269919024,9.999999999e-11,9.999000099990002e-05,0.009900578374497938,0.9081818181827264,0.09090909090909091,0.45570916538658474,0.0,0.0002999100269919024,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09090909090909091,0.17362511069508887,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09063380095974509,0.20611159034176352,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0905883166062211,0.0,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09090909090909091,0.20342591534695262,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09071152732275467,0.0773386296582126,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09066770451792659,0.0,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09062056961708762,0.18345783622948283,0.017823529590001785,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09085123598774467,0.0,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09090909090909091,0.05888439311220842,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09090909090909091,0.0,0.01782352959,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.09090909090909091,0.0,0.01782352959
100,10000000000933.0,99079,9999962890.0,99,1000,500,0.0,14,113,96,9999962639.0,99,1000,500,0.0,20,115,100,9999992490.0,99,1000,100,0.0,18,105,101,9999992585.0,99,1000,100,0.0,6,43,41,9999992552.0,100,1000,100,0.0,12,43,45,999999936.0,98,519,3000,5,84,999999934.0,96,528,3000,5,79,999999943.0,98,567,3000,4,92,999999928.0,98,562,3000,0,114,999999927.0,105,529,1000,1,93,999999921.0,103,564,1000,5,68,999999942.0,96,552,3000,3,90,999999933.0,97,537,3000,3,82,999999923.0,104,549,1000,0,73,999999914.0,102,799,1000,4,110,999999921.0,96,777,1000,5,150,100,9.999999999e-11,9.906918432428634e-05,9.999999999e-11,9.899019997020294e-05,0.00985153169284545,0.25486497682006565,0.09090909090909091,0.9650706813834959,0.024822695035460994,0.0002999100269919024,9.999999999e-11,9.899019997020294e-05,0.009851668947984924,0.24736263051146132,0.09090909090909091,0.9650768607551756,0.02610272412920638,0.0002999100269919024,9.999999999e-11,9.899019997020294e-05,0.009851266986397574,0.25652489175401877,0.09090909090909091,0.9531300989221335,0.024798547270457386,0.0002999100269919024,9.999999999e-11,9.899019997020294e-05,0.009851580712542487,0.24057285582643245,0.09090909090909091,0.9528718995975177,0.03080079345669955,0.0002999100269919024,9.999999999e-11,9.999000099990002e-05,0.009851394437667924,0.25779191429236126,0.09090909090909091,0.952946920417614,0.027777777777777783,0.0002999100269919024,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.04945224685725149,0.8581423770616046,0.01782342264229155,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.049571499310464125,0.8579757374034331,0.0178234161602031,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.04914223120677163,0.8580797652745447,0.017823435606334138,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.049310369742210994,0.8586448325720695,0.017823409678060374,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.049624791867829414,0.7828934697302059,0.017823417780714484,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.04917568285825396,0.7828797666025501,0.017823409678051464,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.04951639394123731,0.8582651000325783,0.01782342912433998,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0496401462413743,0.8580835987745706,0.017823417780728743,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.04968530328818388,0.7820805213120983,0.017823411298588894,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.08358275156111679,0.8063446458384362,0.01782339347249909,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.08369863214531806,0.8045815099818813,0.01782339347250978
200,10000000001911.0,98089,9999961680.0,96,1000,0,0.0,0,336,300,9999961404.0,99,1000,0,0.0,16,348,300,9999992261.0,98,1000,0,0.0,8,300,300,9999992342.0,98,1000,0,0.0,8,144,296,9999992322.0,100,1000,0,0.0,7,148,300,999999702.0,104,623,3000,3,169,999999714.0,102,624,3000,4,153,999999714.0,103,612,3000,8,149,999999662.0,91,626,3000,4,149,999999677.0,114,623,1000,1,169,999999713.0,97,617,1000,11,149,999999720.0,94,650,3000,2,162,999999722.0,97,641,3000,7,167,999999706.0,102,644,1000,3,171,999999555.0,106,1250,1000,12,279,999999545.0,99,1221,1000,0,277,200,9.999999999e-11,9.807937949174504e-05,9.999999999e-11,9.599078488465107e-05,0.00980335278802392,0.04757124574070162,0.09090909090909091,0.9650852743932408,0.019160987698026377,0.0005397085573790153,9.999999999e-11,9.899019997020294e-05,0.009803705764082148,0.047571244433270175,0.09090909090909091,0.9651059701977764,0.020107867276351273,0.0005766672629892552,9.999999999e-11,9.799039694109977e-05,0.009803637129868313,0.009891081453950304,0.09090909090909091,0.9511624950952489,0.0191087501844474,0.0005476998604764589,9.999999999e-11,9.799039694109977e-05,0.009803578300534596,0.009891081534111454,0.09090909090909091,0.9510538524439698,0.027847187517352438,0.0002999100269919024,9.999999999e-11,9.999000099990002e-05,0.009803421422277173,0.009891081516297974,0.09090909090909091,0.9511340423058399,0.024641386166737677,0.00030190882353529235,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.02573235698725268,0.872059101542039,0.017823059572509663,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.025663060645654115,0.8720863253743382,0.01782307578413924,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.025670655246227643,0.8719208671574916,0.01782307092068061,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.02576557776485293,0.8722148652122363,0.017822967160634418,9.999999999e-11,0.001138701879856963,0.0049751243781094535,0.025759882935307534,0.8183584890380395,0.017823028769590136,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.02568869194809649,0.8178401041086056,0.0178230644360409,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.026055925816627756,0.872117217517712,0.01782306605721327,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.02599141898440125,0.8718285336099179,0.017823082268716,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.025924057143191112,0.8176266100633006,0.01782305470896793,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.07682735102070584,0.8475061288827408,0.017822817984349208,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0769108637437357,0.8469288225046139,0.01782279528143827
300,10000000002803.0,97205,9999961680.0,96,1000,0,0.0,11,568,300,9999961404.0,99,1000,0,0.0,12,556,300,9999992262.0,97,1000,0,0.0,1,577,300,9999992344.0,96,1000,0,0.0,0,227,300,9999992322.0,100,1000,0,0.0,21,290,300,999999406.0,100,673,3000,9,155,999999454.0,104,662,3000,5,193,999999443.0,93,618,3000,2,161,999999360.0,94,623,3000,8,165,999999384.0,106,666,1000,2,193,999999398.0,100,626,1000,6,177,999999427.0,97,628,3000,2,169,999999417.0,93,625,3000,4,179,999999398.0,95,626,1000,5,186,999998985.0,98,1576,1000,23,377,999998970.0,97,1509,1000,0,366,300,9.999999999e-11,9.719555210635749e-05,9.999999999e-11,9.599078488465107e-05,0.009756316477286524,0.04757124574070162,0.09090909090909091,0.9650136731414395,0.010436195475565556,0.0011347109683399659,9.999999999e-11,9.899019997020294e-05,0.009756424341355577,0.047571244433270175,0.09090909090909091,0.9650353435792873,0.0107723006890531,0.0012284889585809453,9.999999999e-11,9.699059191258448e-05,0.00975620861319397,0.009891081453950306,0.09090909090909091,0.9480162539615744,0.010230899192791442,0.0011646420273960561,9.999999999e-11,9.599078488465107e-05,0.009756110554907623,0.009891081534111458,0.09090909090909091,0.947479332144594,0.02196561903108179,0.000772402932533152,9.999999999e-11,9.999000099990002e-05,0.009756473370470104,0.009891081516297974,0.09090909090909091,0.9478704378353315,0.019134873565253317,0.0007224776486600188,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.013215024393324596,0.8759913939403009,0.017822566598326876,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.013175099249914394,0.8759653553125618,0.01782265094218119,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.01301731463724932,0.875915789917693,0.01782261850319896,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.012971528176701785,0.8761787929124712,0.017822482246500678,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.013222814288533648,0.828005005202517,0.017822540644757735,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.012981270332585832,0.8280245356058039,0.017822553621642076,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.013105952944891837,0.8761011469866871,0.017822595795188318,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.013149779192263095,0.8758625580545767,0.0178225730866136,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.013161465534170766,0.8281668125335083,0.017822547133236877,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.07045573696128263,0.862166306405268,0.017821880196927424,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.07067860906608775,0.8618618215090187,0.017821854223384108
400,10000000003795.0,96217,9999961680.0,96,1000,0,0.0,14,183,300,9999961404.0,99,1000,0,0.0,7,218,300,9999992263.0,96,1000,0,0.0,13,179,300,9999992346.0,94,1000,0,0.0,2,451,300,9999992322.0,100,1000,0,0.0,19,465,300,999999080.0,106,704,3000,7,168,999999123.0,104,697,3000,2,195,999999149.0,93,653,3000,0,175,999999055.0,83,649,3000,9,171,999999034.0,99,693,1000,5,168,999999095.0,99,645,1000,2,182,999999133.0,96,579,3000,1,178,999999095.0,86,582,3000,5,167,999999051.0,98,590,1000,6,187,999998177.0,94,1694,1000,1,459,999998243.0,98,1714,1000,5,447,400,9.999999999e-11,9.620774317957449e-05,9.999999999e-11,9.599078488465107e-05,0.009708481349730898,0.04757124574070162,0.09090909090909091,0.9649322442970293,0.016394674360592675,0.0015834885871008578,9.999999999e-11,9.899019997020294e-05,0.009708177339677077,0.047571244433270175,0.09090909090909091,0.9649616271106016,0.015013648771610558,0.0016592423392321962,9.999999999e-11,9.599078488465107e-05,0.009708216566791284,0.009891081453950307,0.09090909090909091,0.9434451256550015,0.016109605540499852,0.001586479084734357,9.999999999e-11,9.399116483050592e-05,0.009708344054890995,0.009891081534111458,0.09090909090909091,0.9421673600218237,0.014181152790484906,0.0013402014496545636,9.999999999e-11,9.999000099990002e-05,0.009708608837762431,0.009891081516297974,0.09090909090909091,0.9428642507670619,0.011815169252686676,0.001224498764514705,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.006663302566384692,0.8774498628088562,0.017822057121565198,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.006645541328512253,0.8774975206077644,0.017822117170583227,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.006535999658248384,0.8774343407701398,0.01782214638217689,9.999999999e-11,0.0008293116713128102,0.0049751243781094535,0.006505402623620532,0.8776035408032963,0.017821969475247508,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.006673169646316049,0.8313445878560726,0.017821964605724314,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.006515272840710619,0.8314320423753747,0.017822065236545614,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.006534025712886347,0.8776348500045614,0.017822117170597482,9.999999999e-11,0.0008592610355094617,0.0049751243781094535,0.0065182338675947105,0.8773737120908367,0.01782204089144345,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.006503428556668051,0.831537338304329,0.017821987329807183,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.06461718055039796,0.8695184784310294,0.017820570838359962,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.06474665389734098,0.8695289922480082,0.017820696008989258
500,10000000004694.0,95306,9999961680.0,96,1000,0,0.0,11,26,300,9999961405.0,98,1000,0,0.0,10,26,300,9999992265.0,94,1000,0,0.0,1,19,300,9999992347.0,93,1000,0,0.0,9,360,300,9999992324.0,98,1000,0,0.0,9,291,300,999998794.0,104,707,3000,11,193,999998787.0,104,701,3000,3,184,999998824.0,93,631,3000,0,174,999998737.0,85,634,3000,9,223,999998717.0,97,700,1000,4,185,999998791.0,96,640,1000,3,163,999998824.0,100,633,3000,3,172,999998819.0,80,630,3000,2,181,999998730.0,92,627,1000,4,200,999997309.0,91,1732,1000,11,491,999997428.0,111,1855,1000,21,476,500,9.999999999e-11,9.529691763196816e-05,9.999999999e-11,9.599078488465107e-05,0.009660621985023179,0.04757124574070162,0.09090909090909091,0.9648503915150534,0.02636304963941971,0.0016971149046620744,9.999999999e-11,9.799039694109977e-05,0.009660739677659227,0.04757124443327018,0.09090909090909091,0.9648816708521872,0.024895089032550756,0.0017987586369362406,9.999999999e-11,9.399116483050592e-05,0.009660700446783651,0.009891081453950307,0.09090909090909091,0.9355053620167201,0.025674646814990276,0.0016841588240638042,9.999999999e-11,9.29913518042822e-05,0.00966056313869466,0.00989108153411146,0.09090909090909091,0.9337024723996687,0.011656746031746034,0.0018525616455857927,9.999999999e-11,9.799039694109977e-05,0.009660818139401053,0.009891081516297978,0.09090909090909091,0.9342212588131446,0.012459906242289664,0.0016502721002183392,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0033249081065565276,0.8780209235311265,0.017821586327065958,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0033388149698509993,0.8780743862906647,0.017821573336109127,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0033070272834734354,0.8779674581703636,0.017821617179849907,9.999999999e-11,0.0008492781136034371,0.0049751243781094535,0.003313981013131338,0.8781525793779711,0.017821456409018447,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.003318947903481407,0.8322710235884834,0.01782144341614837,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0032931195330627608,0.8322535296792191,0.017821561968880975,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0032523874597189368,0.8782119427986621,0.017821625298808614,9.999999999e-11,0.0007993605115907275,0.0049751243781094535,0.0032444393499160232,0.8779603833302235,0.017821584703249467,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.003258348458887896,0.8321682070357195,0.01782145478491023,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.059245872676454904,0.8740158874705394,0.01781916023703557,9.999999999e-11,0.0011087692661146129,0.0049751243781094535,0.059319323462457434,0.8740844417570406,0.017819370259998763
600,10000000005686.0,94319,9999961680.0,96,1000,0,0.0,17,2,300,9999961406.0,97,1000,0,0.0,18,3,300,9999992266.0,93,1000,0,0.0,13,2,300,9999992349.0,91,1000,0,0.0,29,81,300,9999992324.0,98,1000,0,0.0,16,61,300,999998466.0,101,642,1639,3,211,999998463.0,105,639,1637,4,202,999998504.0,95,600,1660,5,170,999998385.0,89,610,1664,5,196,999998372.0,100,636,1000,1,191,999998522.0,97,597,1000,2,168,999998490.0,111,642,1618,1,170,999998492.0,89,634,1612,6,158,999998401.0,95,632,1000,4,175,999996424.0,94,1860,1000,9,455,999996529.0,103,1882,1000,17,483,600,9.999999999e-11,9.431010476522865e-05,9.999999999e-11,9.599078488465107e-05,0.009614749149925104,0.04757124574070162,0.09090909090909091,0.9647647260222993,0.036975073275750274,0.0016751890328029566,9.999999999e-11,9.699059191258448e-05,0.009614660872252176,0.04757124443327018,0.09090909090909091,0.9648042209083022,0.035018430753027914,0.0017768372297310789,9.999999999e-11,9.29913518042822e-05,0.009614552977297226,0.009891081453950309,0.09090909090909091,0.921148679081181,0.03622394406616055,0.0016522655005965128,9.999999999e-11,9.099171975350243e-05,0.009614435273683197,0.009891081534111461,0.09090909090909091,0.9166467963347754,0.019888448554234557,0.0020746867262960308,9.999999999e-11,9.799039694109977e-05,0.009614513742762324,0.009891081516297978,0.09090909090909091,0.9178840305130379,0.021549847627340007,0.0018226718012908426,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8781888651290831,0.017821042168813216,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.878242695619914,0.017821043793653,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8781488349426039,0.01782109416245769,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0029910269192422734,0.8783244934252304,0.01782089104513985,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0016363180746756067,0.8317228800362914,0.017820884544602362,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0016622323830821682,0.8319539493651388,0.017821125032240943,9.999999999e-11,0.0011087692661146129,0.0049751243781094535,0.0029910269192422734,0.8783544010188241,0.01782109741193249,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0029910269192422734,0.8781789423206064,0.01782106654122761,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0016153863049585772,0.8318244464721694,0.017820926797131237,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.05421432638306967,0.8770273441077895,0.017817727834421544,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.054301980291653264,0.8770232386460277,0.0178179006918705
700,10000000006595.0,93411,9999961681.0,95,1000,0,0.0,11,0,300,9999961406.0,97,1000,0,0.0,7,0,300,9999992266.0,93,1000,0,0.0,24,0,300,9999992349.0,91,1000,0,0.0,20,11,300,9999992324.0,98,1000,0,0.0,5,0,300,999998111.0,101,621,810,7,184,999998108.0,108,624,806,0,179,999998193.0,94,654,825,3,168,999998055.0,85,648,822,3,159,999998062.0,101,629,811,5,187,999998221.0,94,647,822,3,155,999998189.0,112,587,832,2,190,999998171.0,93,591,831,4,166,999998103.0,92,581,831,1,193,999995557.0,94,1904,1000,14,500,999995615.0,107,1888,1000,1,550,700,9.999999999e-11,9.340227520007129e-05,9.999999999e-11,9.499097585729357e-05,0.00956771453808209,0.04757124574070163,0.09090909090909091,0.9646736351177204,0.04641654641654642,0.0016203701392639748,9.999999999e-11,9.699059191258448e-05,0.009567920538822782,0.04757124443327018,0.09090909090909091,0.9647183088654748,0.044153680290110756,0.001732991526709632,9.999999999e-11,9.29913518042822e-05,0.009568038253493276,0.009891081453950309,0.09090909090909091,0.8846739581891182,0.04492330168005844,0.001600434503490904,9.999999999e-11,9.099171975350243e-05,0.009568185396792044,0.009891081534111461,0.09090909090909091,0.8615134024999115,0.029515031819179284,0.002072695012459122,9.999999999e-11,9.799039694109977e-05,0.00956785187191874,0.009891081516297978,0.09090909090909091,0.8682823326592183,0.031538835738608724,0.0018176899865345205,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8781744570564342,0.017820470038843652,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0029910269192422734,0.878220021833421,0.017820471664719943,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8781547684479428,0.017820590346626725,9.999999999e-11,0.0008492781136034371,0.0049751243781094535,0.0029910269192422734,0.8783202316801635,0.017820348088774966,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0009990009990009992,0.8307859072080823,0.017820385488547287,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0009990009990009992,0.831070884608409,0.01782063261307551,9.999999999e-11,0.0011187470033562409,0.0049751243781094535,0.0029910269192422734,0.878330887539734,0.017820609854435083,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.8781597205242159,0.017820556206881884,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.0009990009990009992,0.8307293613130153,0.01782043914641058,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.049660919015904866,0.8791121333674674,0.017816299667283694,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.04953626874552093,0.8791653078521295,0.017816418904422215
