Name,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
mem_P2:=C1_1,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
mem_P6:=C1_1,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
H2O:=C1_2,10000000000,9999962758,9999961404,9999961404,9999961404,9999961405,9999961406,9999961406,9999961406,9999961406,9999961407,9999961408,9999961410,9999961410,9999961411,9999961412,9999961412,9999961413,9999961413,9999961413,9999961413,9999961415,9999961415,9999961417,9999961419,9999961419,9999961419,9999961419,9999961421,9999961421,9999961423,9999961425,9999961426,9999961427,9999961428,9999961428,9999961430,9999961430,9999961430,9999961430,9999961430,9999961431,9999961431,9999961432,9999961433,9999961435,9999961436,9999961436,9999961438,9999961439,9999961440,9999961441,9999961441,9999961441,9999961442,9999961442,9999961442,9999961443,9999961444,9999961444,9999961445,9999961445,9999961446,9999961447,9999961447,9999961447,9999961447,9999961448,9999961448,9999961450,9999961450,9999961451,9999961451,9999961451,9999961451,9999961451,9999961451,9999961451,9999961451,9999961451,9999961452,9999961452,9999961453,9999961453,9999961453,9999961453,9999961454,9999961455,9999961456,9999961456,9999961456,9999961456,9999961456,9999961456,9999961457,9999961457,9999961459,9999961459,9999961459,9999961459,9999961460
OH-:=C1_2,100,99,99,99,99,98,97,97,97,97,96,95,93,93,92,91,91,90,90,90,90,88,88,86,84,84,84,84,82,82,80,78,77,76,75,75,73,73,73,73,73,72,72,71,70,68,67,67,65,64,63,62,62,62,61,61,61,60,59,59,58,58,57,56,56,56,56,55,55,53,53,52,52,52,52,52,52,52,52,52,51,51,50,50,50,50,49,48,47,47,47,47,47,47,46,46,44,44,44,44,43
H+:=C1_2,100,99,99,99,99,98,97,97,97,97,96,95,93,93,92,91,91,90,90,90,90,88,88,86,84,84,84,84,82,82,80,78,77,76,75,75,73,73,73,73,73,72,72,71,70,68,67,67,65,64,63,62,62,62,61,61,61,60,59,59,58,58,57,56,56,56,56,55,55,53,53,52,52,52,52,52,52,52,52,52,51,51,50,50,50,50,49,48,47,47,47,47,47,47,46,46,44,44,44,44,43
a:=C1_2,0,11,9,1,7,6,7,0,0,9,0,2,8,0,0,6,9,0,1,15,0,10,0,9,1,9,16,16,8,0,11,0,0,1,6,11,0,9,0,0,4,8,2,7,650,1452,2242,3002,3756,4565,5365,6114,6942,7756,8539,9287,10040,10778,11497,12220,12956,13673,14400,15131,15843,16592,17316,18029,18743,19426,20112,20823,21533,22220,22890,23575,24242,24909,25571,26293,26957,27599,28224,28899,29518,30159,30850,31505,32161,32790,33409,34051,34688,35319,35948,36512,37078,37673,38296,38917,39515
b:=C1_2,0,36212,36613,35655,34707,33734,32842,31906,30945,30021,29044,28084,27127,26242,25328,24387,23436,22544,21636,20698,19797,18872,17964,17067,16161,15276,14438,13555,12649,11761,10889,10035,9205,8329,7509,6670,5823,5018,4204,3367,2552,1693,904,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c:=C1_2,0,1857,1372,691,218,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en_X:=C1_2,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
en_Z:=C1_2,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
l:=C1_2,0,547,617,626,646,634,610,648,655,616,625,636,643,628,609,624,636,610,616,635,612,598,627,637,600,614,568,561,587,600,598,595,564,580,562,559,569,532,530,575,523,524,561,531,145,32,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m:=C1_2,100000,51868,26447,13189,6579,3325,1665,825,417,212,98,42,24,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q:=C1_2,0,111,337,549,984,1744,2660,3604,4518,5464,6461,7376,8349,9270,10153,11086,12011,12972,13881,14825,15721,16653,17555,18464,19332,20239,21154,22030,22922,23790,24663,25520,26392,27273,28099,28944,29782,30643,31441,32228,33075,33930,34722,35544,36229,36525,36610,36634,36641,36643,36644,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645,36645
r:=C1_2,0,95,572,1230,1662,1802,1780,1736,1683,1623,1567,1517,1476,1430,1376,1336,1301,1263,1223,1180,1154,1109,1079,1043,1005,983,950,918,895,872,841,817,796,768,741,724,697,674,651,629,610,594,574,554,535,512,498,482,476,456,445,429,413,397,390,380,365,356,346,340,328,320,312,302,292,286,279,273,266,253,246,236,229,227,224,217,212,204,199,194,189,181,172,165,162,161,155,152,151,144,140,137,133,127,122,119,117,114,113,108,101
ATP:=C1_2,10000000,9962757,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403,9961403
ADP:=C1_2,10000000,10037243,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597
Pi:=C1_2,10000000,10037243,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597,10038597
mem_P1:=C1_2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
mem_P2:=C1_2,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
mem_P6:=C1_2,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
H2O:=C2_1,10000000000,9999992520,9999992261,9999992262,9999992263,9999992265,9999992266,9999992266,9999992266,9999992266,9999992267,9999992268,9999992268,9999992268,9999992268,9999992271,9999992271,9999992271,9999992271,9999992273,9999992273,9999992274,9999992275,9999992275,9999992277,9999992278,9999992279,9999992280,9999992281,9999992281,9999992281,9999992283,9999992283,9999992283,9999992283,9999992283,9999992283,9999992284,9999992285,9999992285,9999992285,9999992285,9999992285,9999992285,9999992286,9999992286,9999992286,9999992286,9999992288,9999992288,9999992288,9999992288,9999992288,9999992288,9999992288,9999992288,9999992289,9999992289,9999992289,9999992289,9999992289,9999992290,9999992290,9999992291,9999992292,9999992292,9999992292,9999992293,9999992293,9999992294,9999992294,9999992294,9999992294,9999992296,9999992297,9999992297,9999992297,9999992298,9999992299,9999992300,9999992300,9999992300,9999992300,9999992300,9999992301,9999992301,9999992301,9999992301,9999992301,9999992303,9999992304,9999992305,9999992305,9999992305,9999992305,9999992306,9999992306,9999992306,9999992307,9999992307,9999992307
