Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M1_1,OH-::C2_1::M1_1,H+::C2_1::M1_1,l::C2_1::M1_1,m::C2_1::M1_1,n::C2_1::M1_1,q::C2_1::M1_1,en_Y::C2_1::M1_1,ATP::C2_1::M1_1,ADP::C2_1::M1_1,Pi::C2_1::M1_1,mem_P3::C2_1::M1_1,mem_P4::C2_1::M1_1,mem_P5::C2_1::M1_1,H2O::C2_1::M1_2,OH-::C2_1::M1_2,H+::C2_1::M1_2,l::C2_1::M1_2,m::C2_1::M1_2,n::C2_1::M1_2,q::C2_1::M1_2,en_Y::C2_1::M1_2,ATP::C2_1::M1_2,ADP::C2_1::M1_2,Pi::C2_1::M1_2,mem_P3::C2_1::M1_2,mem_P4::C2_1::M1_2,mem_P5::C2_1::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
1000,10000000009172,90828,90828,951642,0,0,1861,9999961684,92,92,8,28382,0,3000,2000,706,104,6840,1510,9961676,10038324,10038324,1000,500,300,9999961407,96,96,0,29044,0,3000,2000,625,98,6461,1567,9961403,10038597,10038597,1000,500,300,9999992267,92,92,1831,0,0,3000,2000,33,96,5756,1467,9992259,10007741,10007741,1000,100,300,9999992350,90,90,1992,0,0,3000,2000,624,39185,4472,1921,9992340,10007660,10007660,1000,100,300,9999992330,92,92,1953,0,0,3000,2000,666,39152,4684,1674,9992322,10007678,10007678,1000,100,300,999997137,98,98,5,39739,96960,175,10000,997135,1002865,1002865,5000,3000,2000,999997140,100,100,3,39835,96966,174,10000,997140,1002860,1002860,5000,3000,2000,999997191,101,101,3,39684,97020,172,10000,997192,1002808,1002808,5000,3000,2000,999997109,96,96,2,40070,96941,164,10000,997105,1002895,1002895,5000,3000,2000,999997038,101,101,2,11096,96848,191,10000,997039,1002961,1002961,5000,1000,2000,999997301,89,89,1,11226,97117,173,10000,997290,1002710,1002710,5000,1000,2000,999997468,112,112,1,40466,97448,32,10000,997480,1002520,1002520,5000,3000,2000,999997553,87,87,0,40176,97498,42,10000,997540,1002460,1002460,5000,3000,2000,999997385,89,89,0,11555,97347,27,10000,997374,1002626,1002626,5000,1000,2000,999993232,88,88,4,53783,92968,252,10000,993220,1006780,1006780,5000,1000,2000,999993265,107,107,1,53837,92989,283,10000,993272,1006728,1006728,5000,1000,2000
1100,10000000009980,90020,90020,946916,0,0,2131,9999961685,91,91,1,27464,0,3000,2000,650,50,7802,1469,9961676,10038324,10038324,1000,500,300,9999961408,95,95,2,28084,0,3000,2000,636,42,7376,1517,9961403,10038597,10038597,1000,500,300,9999992268,91,91,2838,0,0,3000,2000,5,51,5862,1413,9992259,10007741,10007741,1000,100,300,9999992351,89,89,2906,0,0,3000,2000,382,35548,4822,1857,9992340,10007660,10007660,1000,100,300,9999992331,91,91,2885,0,0,3000,2000,398,35647,5080,1613,9992322,10007678,10007678,1000,100,300,999996837,98,98,0,39442,96637,198,10000,996835,1003165,1003165,5000,3000,2000,999996820,102,102,2,39538,96646,176,10000,996822,1003178,1003178,5000,3000,2000,999996887,105,105,3,39403,96722,170,10000,996892,1003108,1003108,5000,3000,2000,999996827,94,94,0,39807,96649,172,10000,996821,1003179,1003179,5000,3000,2000,999996692,103,103,5,10767,96514,181,10000,996695,1003305,1003305,5000,1000,2000,999996966,93,93,5,10879,96760,199,10000,996959,1003041,1003041,5000,1000,2000,999997437,109,109,0,40476,97437,9,10000,997446,1002554,1002554,5000,3000,2000,999997518,80,80,0,40187,97492,6,10000,997498,1002502,1002502,5000,3000,2000,999997358,86,86,0,11550,97335,9,10000,997344,1002656,1002656,5000,1000,2000,999992880,90,90,4,57178,92726,144,10000,992870,1007130,1007130,5000,1000,2000,999992872,104,104,3,57076,92723,153,10000,992876,1007124,1007124,5000,1000,2000
1200,10000000010746,89254,89254,942253,0,0,2338,9999961687,89,89,0,26571,0,3000,2000,564,29,8786,1430,9961676,10038324,10038324,1000,500,300,9999961410,93,93,8,27127,0,3000,2000,643,24,8349,1476,9961403,10038597,10038597,1000,500,300,9999992268,91,91,3805,0,0,3000,2000,1,23,5886,1386,9992259,10007741,10007741,1000,100,300,9999992351,89,89,3823,0,0,3000,2000,222,32275,5030,1810,9992340,10007660,10007660,1000,100,300,9999992332,90,90,3809,0,0,3000,2000,245,32253,5301,1560,9992322,10007678,10007678,1000,100,300,999996476,107,107,0,39127,96314,169,10000,996483,1003517,1003517,5000,3000,2000,999996537,95,95,0,39240,96336,196,10000,996532,1003468,1003468,5000,3000,2000,999996567,100,100,0,39076,96383,184,10000,996567,1003433,1003433,5000,3000,2000,999996519,104,104,0,39512,96351,172,10000,996523,1003477,1003477,5000,3000,2000,999996353,100,100,3,10418,96164,189,10000,996353,1003647,1003647,5000,1000,2000,999996614,95,95,0,10561,96439,170,10000,996609,1003391,1003391,5000,1000,2000,999997439,98,98,0,40490,97436,1,10000,997437,1002563,1002563,5000,3000,2000,999997514,77,77,0,40194,97491,0,10000,997491,1002509,1002509,5000,3000,2000,999997343,93,93,0,11553,97333,3,10000,997336,1002664,1002664,5000,1000,2000,999992670,92,92,3,60290,92565,97,10000,992662,1007338,1007338,5000,1000,2000,999992654,101,101,2,60316,92569,86,10000,992655,1007345,1007345,5000,1000,2000
1300,10000000011566,88434,88434,937563,0,0,2569,9999961689,87,87,17,25638,0,3000,2000,605,16,9705,1388,9961676,10038324,10038324,1000,500,300,9999961410,93,93,0,26242,0,3000,2000,628,9,9270,1430,9961403,10038597,10038597,1000,500,300,9999992268,91,91,4769,0,0,3000,2000,0,11,5889,1344,9992259,10007741,10007741,1000,100,300,9999992351,89,89,4815,0,0,3000,2000,131,29297,5154,1755,9992340,10007660,10007660,1000,100,300,9999992334,88,88,4716,0,0,3000,2000,151,29317,5425,1514,9992322,10007678,10007678,1000,100,300,999996180,104,104,8,38849,96031,153,10000,996184,1003816,1003816,5000,3000,2000,999996221,99,99,5,38952,96041,179,10000,996220,1003780,1003780,5000,3000,2000,999996237,102,102,1,38775,96073,166,10000,996239,1003761,1003761,5000,3000,2000,999996232,100,100,1,39229,96063,169,10000,996232,1003768,1003768,5000,3000,2000,999996046,99,99,0,10115,95860,185,10000,996045,1003955,1003955,5000,1000,2000,999996311,96,96,4,10266,96143,164,10000,996307,1003693,1003693,5000,1000,2000,999997432,104,104,0,40497,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997509,82,82,0,40196,97490,1,10000,997491,1002509,1002509,5000,3000,2000,999997340,94,94,0,11555,97333,1,10000,997334,1002666,1002666,5000,1000,2000,999992535,103,103,0,63174,92471,67,10000,992538,1007462,1007462,5000,1000,2000,999992529,102,102,1,63157,92474,57,10000,992531,1007469,1007469,5000,1000,2000
1400,10000000012355,87645,87645,932869,0,0,2803,9999961690,86,86,7,24683,0,3000,2000,606,10,10678,1347,9961676,10038324,10038324,1000,500,300,9999961411,92,92,0,25328,0,3000,2000,609,4,10153,1376,9961403,10038597,10038597,1000,500,300,9999992268,91,91,5689,0,0,3000,2000,0,6,5889,1310,9992259,10007741,10007741,1000,100,300,9999992351,89,89,5783,0,0,3000,2000,84,26568,5248,1694,9992340,10007660,10007660,1000,100,300,9999992338,84,84,5663,0,0,3000,2000,80,26655,5512,1470,9992322,10007678,10007678,1000,100,300,999995886,96,96,4,38536,95716,166,10000,995882,1004118,1004118,5000,3000,2000,999995882,103,103,5,38625,95711,174,10000,995885,1004115,1004115,5000,3000,2000,999995949,98,98,0,38468,95766,181,10000,995947,1004053,1004053,5000,3000,2000,999995927,107,107,2,38907,95737,197,10000,995934,1004066,1004066,5000,3000,2000,999995715,94,94,3,9806,95550,159,10000,995709,1004291,1004291,5000,1000,2000,999996017,97,97,3,9966,95842,172,10000,996014,1003986,1003986,5000,1000,2000,999997435,101,101,0,40501,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997502,89,89,0,40197,97490,1,10000,997491,1002509,1002509,5000,3000,2000,999997340,94,94,0,11555,97333,1,10000,997334,1002666,1002666,5000,1000,2000,999992438,106,106,0,65856,92424,20,10000,992444,1007556,1007556,5000,1000,2000,999992442,102,102,0,65747,92402,42,10000,992444,1007556,1007556,5000,1000,2000
1500,10000000013084,86916,86916,928158,0,0,2995,9999961693,83,83,0,23756,0,3000,2000,611,4,11587,1311,9961676,10038324,10038324,1000,500,300,9999961412,91,91,6,24387,0,3000,2000,624,2,11086,1336,9961403,10038597,10038597,1000,500,300,9999992271,88,88,6639,0,0,3000,2000,0,4,5891,1276,9992259,10007741,10007741,1000,100,300,9999992351,89,89,6698,0,0,3000,2000,53,24150,5279,1654,9992340,10007660,10007660,1000,100,300,9999992338,84,84,6642,0,0,3000,2000,53,24130,5559,1428,9992322,10007678,10007678,1000,100,300,999995575,98,98,1,38231,95407,166,10000,995573,1004427,1004427,5000,3000,2000,999995574,100,100,0,38315,95401,173,10000,995574,1004426,1004426,5000,3000,2000,999995652,92,92,1,38160,95456,188,10000,995644,1004356,1004356,5000,3000,2000,999995606,109,109,3,38628,95458,157,10000,995615,1004385,1004385,5000,3000,2000,999995419,101,101,0,9494,95236,184,10000,995420,1004580,1004580,5000,1000,2000,999995703,100,100,0,9628,95504,199,10000,995703,1004297,1004297,5000,1000,2000,999997436,100,100,0,40501,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997496,94,94,0,40198,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997337,96,96,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992409,104,104,0,68243,92393,20,10000,992413,1007587,1007587,5000,1000,2000,999992394,103,103,0,68245,92375,22,10000,992397,1007603,1007603,5000,1000,2000
1600,10000000013813,86187,86187,923500,0,0,3186,9999961695,81,81,1,22812,0,3000,2000,597,0,12532,1274,9961676,10038324,10038324,1000,500,300,9999961412,91,91,9,23436,0,3000,2000,636,0,12011,1301,9961403,10038597,10038597,1000,500,300,9999992271,88,88,7555,0,0,3000,2000,0,2,5891,1237,9992259,10007741,10007741,1000,100,300,9999992351,89,89,7631,0,0,3000,2000,36,21831,5304,1612,9992340,10007660,10007660,1000,100,300,9999992338,84,84,7552,0,0,3000,2000,34,21808,5589,1390,9992322,10007678,10007678,1000,100,300,999995255,108,108,6,37909,95083,180,10000,995263,1004737,1004737,5000,3000,2000,999995269,93,93,1,38001,95085,177,10000,995262,1004738,1004738,5000,3000,2000,999995350,91,91,3,37876,95171,170,10000,995341,1004659,1004659,5000,3000,2000,999995303,110,110,6,38288,95117,196,10000,995313,1004687,1004687,5000,3000,2000,999995099,98,98,1,9183,94925,172,10000,995097,1004903,1004903,5000,1000,2000,999995386,97,97,0,9320,95196,187,10000,995383,1004617,1004617,5000,1000,2000,999997442,94,94,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997498,92,92,0,40198,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997337,96,96,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992383,105,105,0,70545,92376,12,10000,992388,1007612,1007612,5000,1000,2000,999992367,100,100,0,70548,92356,11,10000,992367,1007633,1007633,5000,1000,2000
1700,10000000014543,85457,85457,919005,0,0,3382,9999961695,81,81,0,21889,0,3000,2000,630,0,13444,1238,9961676,10038324,10038324,1000,500,300,9999961413,90,90,0,22544,0,3000,2000,610,0,12972,1263,9961403,10038597,10038597,1000,500,300,9999992271,88,88,8477,0,0,3000,2000,0,0,5891,1203,9992259,10007741,10007741,1000,100,300,9999992352,88,88,8543,0,0,3000,2000,23,19855,5324,1561,9992340,10007660,10007660,1000,100,300,9999992339,83,83,8408,0,0,3000,2000,18,19721,5604,1353,9992322,10007678,10007678,1000,100,300,999994964,107,107,3,37624,94798,173,10000,994971,1005029,1005029,5000,3000,2000,999994937,95,95,0,37680,94764,168,10000,994932,1005068,1005068,5000,3000,2000,999995038,92,92,0,37579,94874,156,10000,995030,1004970,1004970,5000,3000,2000,999994984,103,103,1,37970,94799,188,10000,994987,1005013,1005013,5000,3000,2000,999994815,92,92,1,8895,94637,170,10000,994807,1005193,1005193,5000,1000,2000,999995061,98,98,2,9011,94887,172,10000,995059,1004941,1004941,5000,1000,2000,999997442,94,94,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997499,91,91,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997327,106,106,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992361,107,107,0,72508,92363,5,10000,992368,1007632,1007632,5000,1000,2000,999992353,99,99,0,72619,92340,12,10000,992352,1007648,1007648,5000,1000,2000
1800,10000000015288,84712,84712,914430,0,0,3574,9999961696,80,80,6,20998,0,3000,2000,578,0,14367,1209,9961676,10038324,10038324,1000,500,300,9999961413,90,90,1,21636,0,3000,2000,616,0,13881,1223,9961403,10038597,10038597,1000,500,300,9999992271,88,88,9402,0,0,3000,2000,0,0,5891,1165,9992259,10007741,10007741,1000,100,300,9999992352,88,88,9468,0,0,3000,2000,10,18020,5334,1525,9992340,10007660,10007660,1000,100,300,9999992339,83,83,9327,0,0,3000,2000,11,17795,5617,1304,9992322,10007678,10007678,1000,100,300,999994644,110,110,4,37288,94462,192,10000,994654,1005346,1005346,5000,3000,2000,999994655,87,87,1,37392,94476,166,10000,994642,1005358,1005358,5000,3000,2000,999994756,84,84,7,37279,94574,166,10000,994740,1005260,1005260,5000,3000,2000,999994668,97,97,3,37672,94501,164,10000,994665,1005335,1005335,5000,3000,2000,999994497,94,94,2,8579,94321,170,10000,994491,1005509,1005509,5000,1000,2000,999994768,94,94,3,8717,94593,169,10000,994762,1005238,1005238,5000,1000,2000,999997438,98,98,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997485,105,105,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997327,106,106,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992351,107,107,0,74330,92350,8,10000,992358,1007642,1007642,5000,1000,2000,999992349,90,90,0,74538,92333,6,10000,992339,1007661,1007661,5000,1000,2000
1900,10000000016029,83971,83971,909796,0,0,3769,9999961697,79,79,1,20068,0,3000,2000,597,0,15307,1175,9961676,10038324,10038324,1000,500,300,9999961413,90,90,15,20698,0,3000,2000,635,0,14825,1180,9961403,10038597,10038597,1000,500,300,9999992273,86,86,10288,0,0,3000,2000,0,0,5891,1125,9992259,10007741,10007741,1000,100,300,9999992352,88,88,10408,0,0,3000,2000,7,16261,5343,1484,9992340,10007660,10007660,1000,100,300,9999992340,82,82,10258,0,0,3000,2000,9,16190,5621,1267,9992322,10007678,10007678,1000,100,300,999994314,108,108,3,36990,94164,158,10000,994322,1005678,1005678,5000,3000,2000,999994357,83,83,0,37095,94179,161,10000,994340,1005660,1005660,5000,3000,2000,999994448,89,89,1,36989,94284,153,10000,994437,1005563,1005563,5000,3000,2000,999994374,92,92,0,37379,94208,158,10000,994366,1005634,1005634,5000,3000,2000,999994194,91,91,6,8265,94007,178,10000,994185,1005815,1005815,5000,1000,2000,999994427,93,93,6,8375,94251,169,10000,994420,1005580,1005580,5000,1000,2000,999997440,96,96,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997485,105,105,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997322,111,111,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992335,114,114,0,76086,92347,2,10000,992349,1007651,1007651,5000,1000,2000,999992347,88,88,0,76141,92331,4,10000,992335,1007665,1007665,5000,1000,2000
2000,10000000016741,83259,83259,905328,0,0,3949,9999961697,79,79,16,19179,0,3000,2000,598,0,16201,1141,9961676,10038324,10038324,1000,500,300,9999961413,90,90,0,19797,0,3000,2000,612,0,15721,1154,9961403,10038597,10038597,1000,500,300,9999992273,86,86,11190,0,0,3000,2000,0,0,5891,1080,9992259,10007741,10007741,1000,100,300,9999992353,87,87,11253,0,0,3000,2000,5,14753,5345,1446,9992340,10007660,10007660,1000,100,300,9999992342,80,80,11189,0,0,3000,2000,6,14633,5626,1230,9992322,10007678,10007678,1000,100,300,999994008,110,110,2,36673,93847,171,10000,994018,1005982,1005982,5000,3000,2000,999994073,89,89,1,36823,93907,155,10000,994062,1005938,1005938,5000,3000,2000,999994148,91,91,1,36668,93963,176,10000,994139,1005861,1005861,5000,3000,2000,999994072,93,93,6,37072,93901,164,10000,994065,1005935,1005935,5000,3000,2000,999993883,90,90,1,7961,93703,170,10000,993873,1006127,1006127,5000,1000,2000,999994132,91,91,4,8083,93959,164,10000,994123,1005877,1005877,5000,1000,2000,999997447,89,89,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997480,110,110,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997320,113,113,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992334,113,113,0,77592,92345,2,10000,992347,1007653,1007653,5000,1000,2000,999992341,89,89,0,77695,92328,2,10000,992330,1007670,1007670,5000,1000,2000
2100,10000000017407,82593,82593,900867,0,0,4134,9999961697,79,79,1,18303,0,3000,2000,546,0,17099,1105,9961676,10038324,10038324,1000,500,300,9999961415,88,88,10,18872,0,3000,2000,598,0,16653,1109,9961403,10038597,10038597,1000,500,300,9999992274,85,85,12085,0,0,3000,2000,0,0,5891,1056,9992259,10007741,10007741,1000,100,300,9999992353,87,87,12122,0,0,3000,2000,3,13427,5348,1407,9992340,10007660,10007660,1000,100,300,9999992344,78,78,12090,0,0,3000,2000,3,13290,5630,1189,9992322,10007678,10007678,1000,100,300,999993707,104,104,3,36371,93545,166,10000,993711,1006289,1006289,5000,3000,2000,999993791,89,89,0,36517,93601,179,10000,993780,1006220,1006220,5000,3000,2000,999993827,93,93,5,36358,93653,167,10000,993820,1006180,1006180,5000,3000,2000,999993764,103,103,6,36762,93591,176,10000,993767,1006233,1006233,5000,3000,2000,999993563,101,101,1,7641,93383,181,10000,993564,1006436,1006436,5000,1000,2000,999993817,91,91,2,7766,93642,166,10000,993808,1006192,1006192,5000,1000,2000,999997440,96,96,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997485,105,105,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997326,107,107,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992338,106,106,0,78916,92343,1,10000,992344,1007656,1007656,5000,1000,2000,999992336,90,90,0,79035,92325,1,10000,992326,1007674,1007674,5000,1000,2000
2200,10000000018113,81887,81887,896415,0,0,4300,9999961699,77,77,1,17405,0,3000,2000,607,0,17959,1064,9961676,10038324,10038324,1000,500,300,9999961415,88,88,0,17964,0,3000,2000,627,0,17555,1079,9961403,10038597,10038597,1000,500,300,9999992275,84,84,12950,0,0,3000,2000,0,0,5891,1025,9992259,10007741,10007741,1000,100,300,9999992354,86,86,13005,0,0,3000,2000,1,12169,5351,1376,9992340,10007660,10007660,1000,100,300,9999992345,77,77,12998,0,0,3000,2000,2,11995,5631,1156,9992322,10007678,10007678,1000,100,300,999993416,108,108,1,36107,93281,143,10000,993424,1006576,1006576,5000,3000,2000,999993487,93,93,3,36224,93308,172,10000,993480,1006520,1006520,5000,3000,2000,999993517,106,106,2,36051,93346,177,10000,993523,1006477,1006477,5000,3000,2000,999993456,107,107,1,36475,93304,159,10000,993463,1006537,1006537,5000,3000,2000,999993285,106,106,3,7364,93106,185,10000,993291,1006709,1006709,5000,1000,2000,999993510,97,97,5,7476,93352,155,10000,993507,1006493,1006493,5000,1000,2000,999997440,96,96,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997485,105,105,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997331,102,102,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992335,106,106,0,80172,92341,0,10000,992341,1007659,1007659,5000,1000,2000,999992341,84,84,0,80329,92324,1,10000,992325,1007675,1007675,5000,1000,2000
2300,10000000018804,81196,81196,891886,0,0,4483,9999961700,76,76,6,16500,0,3000,2000,574,0,18876,1030,9961676,10038324,10038324,1000,500,300,9999961417,86,86,9,17067,0,3000,2000,637,0,18464,1043,9961403,10038597,10038597,1000,500,300,9999992275,84,84,13841,0,0,3000,2000,0,0,5891,999,9992259,10007741,10007741,1000,100,300,9999992355,85,85,13913,0,0,3000,2000,1,10987,5351,1328,9992340,10007660,10007660,1000,100,300,9999992348,74,74,13912,0,0,3000,2000,1,10851,5633,1117,9992322,10007678,10007678,1000,100,300,999993129,103,103,0,35787,92961,171,10000,993132,1006868,1006868,5000,3000,2000,999993177,98,98,1,35925,93009,166,10000,993175,1006825,1006825,5000,3000,2000,999993213,107,107,1,35743,93038,182,10000,993220,1006780,1006780,5000,3000,2000,999993143,113,113,0,36167,92996,160,10000,993156,1006844,1006844,5000,3000,2000,999992968,103,103,5,7044,92786,185,10000,992971,1007029,1007029,5000,1000,2000,999993203,105,105,4,7202,93078,130,10000,993208,1006792,1006792,5000,1000,2000,999997444,92,92,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997489,101,101,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997330,103,103,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992337,104,104,0,81354,92341,0,10000,992341,1007659,1007659,5000,1000,2000,999992339,84,84,0,81472,92323,0,10000,992323,1007677,1007677,5000,1000,2000
