Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
1000,10000000009112,90888,90888,951814,0,0,1858,9999961501,89,89,0,29006,0,3000,2000,639,98,6296,1628,9961490,10038510,10038510,1000,500,300,9999961556,94,94,0,28806,0,3000,2000,616,113,6604,1489,9961550,10038450,10038450,1000,500,300,9999992303,93,93,1943,0,0,3000,2000,702,38994,4532,1851,9992296,10007704,10007704,1000,100,300,9999992259,90,90,1892,0,0,3000,2000,722,39222,4868,1565,9992249,10007751,10007751,1000,100,300,9999992420,95,95,2163,0,0,3000,2000,657,38958,4729,1609,9992415,10007585,10007585,1000,100,300,999997218,90,90,0,39590,97039,169,10000,997208,1002792,1002792,5000,3000,2000,999997225,100,100,0,40170,97050,175,10000,997225,1002775,1002775,5000,3000,2000,999997202,103,103,1,39597,97009,196,10000,997205,1002795,1002795,5000,3000,2000,999997187,102,102,2,40237,97033,156,10000,997189,1002811,1002811,5000,3000,2000,999997242,87,87,0,11277,97046,183,10000,997229,1002771,1002771,5000,1000,2000,999997129,99,99,2,11030,96935,193,10000,997128,1002872,1002872,5000,1000,2000,999993242,97,97,0,54004,92998,241,10000,993239,1006761,1006761,5000,1000,2000,999993220,95,95,4,53753,92975,240,10000,993215,1006785,1006785,5000,1000,2000,999993334,99,99,2,54116,93074,259,10000,993333,1006667,1006667,5000,1000,2000
1100,10000000009924,90076,90076,947234,0,0,2102,9999961501,89,89,9,28102,0,3000,2000,606,45,7194,1575,9961490,10038510,10038510,1000,500,300,9999961556,94,94,0,27890,0,3000,2000,607,55,7542,1440,9961550,10038450,10038450,1000,500,300,9999992305,91,91,2886,0,0,3000,2000,449,35350,4858,1808,9992296,10007704,10007704,1000,100,300,9999992260,89,89,2807,0,0,3000,2000,442,35735,5235,1522,9992249,10007751,10007751,1000,100,300,9999992421,94,94,3056,0,0,3000,2000,407,35365,5095,1553,9992415,10007585,10007585,1000,100,300,999996925,88,88,1,39284,96710,203,10000,996913,1003087,1003087,5000,3000,2000,999996931,98,98,0,39883,96739,190,10000,996929,1003071,1003071,5000,3000,2000,999996892,105,105,3,39314,96706,191,10000,996897,1003103,1003103,5000,3000,2000,999996891,97,97,4,39944,96714,174,10000,996888,1003112,1003112,5000,3000,2000,999996935,87,87,1,10988,96751,171,10000,996922,1003078,1003078,5000,1000,2000,999996798,101,101,4,10745,96638,161,10000,996799,1003201,1003201,5000,1000,2000,999992916,97,97,1,57396,92746,167,10000,992913,1007087,1007087,5000,1000,2000,999992844,104,104,0,56956,92691,157,10000,992848,1007152,1007152,5000,1000,2000,999992954,113,113,0,57457,92822,145,10000,992967,1007033,1007033,5000,1000,2000
1200,10000000010749,89251,89251,942452,0,0,2340,9999961501,89,89,14,27173,0,3000,2000,606,22,8136,1532,9961490,10038510,10038510,1000,500,300,9999961557,93,93,1,26905,0,3000,2000,637,32,8504,1401,9961550,10038450,10038450,1000,500,300,9999992305,91,91,3821,0,0,3000,2000,284,32081,5094,1751,9992296,10007704,10007704,1000,100,300,9999992260,89,89,3739,0,0,3000,2000,280,32418,5455,1475,9992249,10007751,10007751,1000,100,300,9999992422,93,93,4051,0,0,3000,2000,272,32163,5281,1501,9992415,10007585,10007585,1000,100,300,999996623,86,86,3,38993,96407,202,10000,996609,1003391,1003391,5000,3000,2000,999996606,102,102,4,39580,96429,179,10000,996608,1003392,1003392,5000,3000,2000,999996579,100,100,1,39003,96386,193,10000,996579,1003421,1003421,5000,3000,2000,999996565,99,99,0,39628,96388,176,10000,996564,1003436,1003436,5000,3000,2000,999996616,89,89,2,10683,96442,163,10000,996605,1003395,1003395,5000,1000,2000,999996475,104,104,5,10435,96324,155,10000,996479,1003521,1003521,5000,1000,2000,999992683,94,94,1,60500,92581,96,10000,992677,1007323,1007323,5000,1000,2000,999992625,103,103,0,60111,92529,99,10000,992628,1007372,1007372,5000,1000,2000,999992768,113,113,0,60524,92687,94,10000,992781,1007219,1007219,5000,1000,2000
1300,10000000011534,88466,88466,937901,0,0,2571,9999961501,89,89,0,26237,0,3000,2000,593,11,9130,1483,9961490,10038510,10038510,1000,500,300,9999961557,93,93,10,25964,0,3000,2000,594,14,9489,1356,9961550,10038450,10038450,1000,500,300,9999992307,89,89,4721,0,0,3000,2000,196,29142,5215,1709,9992296,10007704,10007704,1000,100,300,9999992261,88,88,4637,0,0,3000,2000,171,29421,5588,1428,9992249,10007751,10007751,1000,100,300,9999992422,93,93,4932,0,0,3000,2000,165,29189,5422,1453,9992415,10007585,10007585,1000,100,300,999996279,91,91,2,38691,96103,167,10000,996270,1003730,1003730,5000,3000,2000,999996282,108,108,5,39281,96124,166,10000,996290,1003710,1003710,5000,3000,2000,999996261,99,99,0,38681,96058,202,10000,996260,1003740,1003740,5000,3000,2000,999996232,96,96,1,39308,96057,171,10000,996228,1003772,1003772,5000,3000,2000,999996283,85,85,0,10344,96100,168,10000,996268,1003732,1003732,5000,1000,2000,999996144,105,105,1,10107,95995,154,10000,996149,1003851,1003851,5000,1000,2000,999992563,93,93,1,63351,92493,63,10000,992556,1007444,1007444,5000,1000,2000,999992494,101,101,0,62999,92420,75,10000,992495,1007505,1007505,5000,1000,2000,999992635,105,105,0,63391,92580,60,10000,992640,1007360,1007360,5000,1000,2000
1400,10000000012348,87652,87652,933169,0,0,2780,9999961502,88,88,0,25331,0,3000,2000,612,5,10051,1440,9961490,10038510,10038510,1000,500,300,9999961557,93,93,0,24989,0,3000,2000,624,9,10442,1313,9961550,10038450,10038450,1000,500,300,9999992307,89,89,5643,0,0,3000,2000,117,26435,5305,1666,9992296,10007704,10007704,1000,100,300,9999992262,87,87,5580,0,0,3000,2000,96,26779,5686,1388,9992249,10007751,10007751,1000,100,300,9999992422,93,93,5928,0,0,3000,2000,98,26415,5511,1413,9992415,10007585,10007585,1000,100,300,999995979,88,88,1,38411,95820,147,10000,995967,1004033,1004033,5000,3000,2000,999995971,105,105,1,38972,95815,161,10000,995976,1004024,1004024,5000,3000,2000,999995929,100,100,0,38385,95760,169,10000,995929,1004071,1004071,5000,3000,2000,999995921,100,100,1,39001,95747,174,10000,995921,1004079,1004079,5000,3000,2000,999995977,87,87,0,10047,95800,164,10000,995964,1004036,1004036,5000,1000,2000,999995833,101,101,0,9769,95657,177,10000,995834,1004166,1004166,5000,1000,2000,999992468,98,98,1,65979,92414,52,10000,992466,1007534,1007534,5000,1000,2000,999992401,96,96,1,65567,92346,51,10000,992397,1007603,1007603,5000,1000,2000,999992543,108,108,0,66098,92513,38,10000,992551,1007449,1007449,5000,1000,2000
1500,10000000013076,86924,86924,928463,0,0,3014,9999961502,88,88,1,24403,0,3000,2000,635,3,10920,1387,9961490,10038510,10038510,1000,500,300,9999961557,93,93,7,24034,0,3000,2000,633,4,11366,1272,9961550,10038450,10038450,1000,500,300,9999992307,89,89,6587,0,0,3000,2000,72,24059,5369,1612,9992296,10007704,10007704,1000,100,300,9999992262,87,87,6502,0,0,3000,2000,52,24219,5759,1352,9992249,10007751,10007751,1000,100,300,9999992423,92,92,6877,0,0,3000,2000,61,23964,5564,1363,9992415,10007585,10007585,1000,100,300,999995704,88,88,0,38125,95534,158,10000,995692,1004308,1004308,5000,3000,2000,999995663,104,104,3,38666,95507,160,10000,995667,1004333,1004333,5000,3000,2000,999995635,96,96,0,38059,95433,198,10000,995631,1004369,1004369,5000,3000,2000,999995606,107,107,0,38691,95435,178,10000,995613,1004387,1004387,5000,3000,2000,999995690,89,89,2,9739,95492,187,10000,995679,1004321,1004321,5000,1000,2000,999995517,99,99,2,9465,95351,165,10000,995516,1004484,1004484,5000,1000,2000,999992407,95,95,0,68309,92368,34,10000,992402,1007598,1007598,5000,1000,2000,999992323,101,101,2,68084,92303,21,10000,992324,1007676,1007676,5000,1000,2000,999992495,103,103,0,68512,92476,22,10000,992498,1007502,1007502,5000,1000,2000
1600,10000000013831,86169,86169,923694,0,0,3239,9999961503,87,87,0,23453,0,3000,2000,625,1,11849,1343,9961490,10038510,10038510,1000,500,300,9999961557,93,93,2,23111,0,3000,2000,576,2,12338,1232,9961550,10038450,10038450,1000,500,300,9999992307,89,89,7586,0,0,3000,2000,52,21839,5414,1558,9992296,10007704,10007704,1000,100,300,9999992263,86,86,7443,0,0,3000,2000,30,22028,5784,1305,9992249,10007751,10007751,1000,100,300,9999992424,91,91,7839,0,0,3000,2000,32,21702,5603,1323,9992415,10007585,10007585,1000,100,300,999995397,86,86,0,37793,95201,182,10000,995383,1004617,1004617,5000,3000,2000,999995376,100,100,1,38352,95192,184,10000,995376,1004624,1004624,5000,3000,2000,999995286,99,99,0,37727,95101,184,10000,995285,1004715,1004715,5000,3000,2000,999995306,107,107,4,38394,95136,177,10000,995313,1004687,1004687,5000,3000,2000,999995359,91,91,1,9424,95177,173,10000,995350,1004650,1004650,5000,1000,2000,999995189,101,101,6,9124,95010,180,10000,995190,1004810,1004810,5000,1000,2000,999992361,96,96,0,70509,92348,9,10000,992357,1007643,1007643,5000,1000,2000,999992299,100,100,0,70251,92279,20,10000,992299,1007701,1007701,5000,1000,2000,999992459,100,100,0,70745,92447,12,10000,992459,1007541,1007541,5000,1000,2000
1700,10000000014578,85422,85422,919234,0,0,3454,9999961503,87,87,1,22578,0,3000,2000,578,1,12804,1303,9961490,10038510,10038510,1000,500,300,9999961558,92,92,1,22220,0,3000,2000,600,1,13240,1195,9961550,10038450,10038450,1000,500,300,9999992307,89,89,8480,0,0,3000,2000,29,19806,5434,1508,9992296,10007704,10007704,1000,100,300,9999992263,86,86,8362,0,0,3000,2000,17,19982,5810,1269,9992249,10007751,10007751,1000,100,300,9999992424,91,91,8720,0,0,3000,2000,21,19672,5622,1271,9992415,10007585,10007585,1000,100,300,999995092,83,83,0,37509,94917,158,10000,995075,1004925,1004925,5000,3000,2000,999995040,96,96,5,38028,94868,168,10000,995036,1004964,1004964,5000,3000,2000,999994995,99,99,1,37459,94833,161,10000,994994,1005006,1005006,5000,3000,2000,999995024,106,106,5,38126,94867,163,10000,995030,1004970,1004970,5000,3000,2000,999995052,91,91,3,9116,94869,174,10000,995043,1004957,1004957,5000,1000,2000,999994861,101,101,0,8790,94676,186,10000,994862,1005138,1005138,5000,1000,2000,999992339,98,98,0,72519,92325,12,10000,992337,1007663,1007663,5000,1000,2000,999992274,99,99,0,72284,92266,7,10000,992273,1007727,1007727,5000,1000,2000,999992440,100,100,1,72765,92437,3,10000,992440,1007560,1007560,5000,1000,2000
1800,10000000015295,84705,84705,914731,0,0,3665,9999961503,87,87,3,21676,0,3000,2000,616,0,13672,1264,9961490,10038510,10038510,1000,500,300,9999961558,92,92,14,21363,0,3000,2000,587,0,14148,1157,9961550,10038450,10038450,1000,500,300,9999992307,89,89,9349,0,0,3000,2000,18,17945,5452,1458,9992296,10007704,10007704,1000,100,300,9999992264,85,85,9298,0,0,3000,2000,10,18154,5822,1233,9992249,10007751,10007751,1000,100,300,9999992424,91,91,9644,0,0,3000,2000,8,17896,5631,1223,9992415,10007585,10007585,1000,100,300,999994820,90,90,1,37239,94646,164,10000,994810,1005190,1005190,5000,3000,2000,999994731,99,99,2,37729,94569,161,10000,994730,1005270,1005270,5000,3000,2000,999994704,95,95,3,37162,94535,164,10000,994699,1005301,1005301,5000,3000,2000,999994735,108,108,2,37851,94592,151,10000,994743,1005257,1005257,5000,3000,2000,999994752,94,94,1,8818,94571,175,10000,994746,1005254,1005254,5000,1000,2000,999994539,97,97,1,8493,94379,157,10000,994536,1005464,1005464,5000,1000,2000,999992318,101,101,0,74369,92314,5,10000,992319,1007681,1007681,5000,1000,2000,999992266,95,95,0,74105,92259,2,10000,992261,1007739,1007739,5000,1000,2000,999992428,103,103,0,74527,92423,8,10000,992431,1007569,1007569,5000,1000,2000
1900,10000000016048,83952,83952,910242,0,0,3875,9999961504,86,86,17,20816,0,3000,2000,593,0,14573,1224,9961490,10038510,10038510,1000,500,300,9999961559,91,91,11,20474,0,3000,2000,591,0,15050,1123,9961550,10038450,10038450,1000,500,300,9999992308,88,88,10232,0,0,3000,2000,13,16241,5459,1418,9992296,10007704,10007704,1000,100,300,9999992265,84,84,10245,0,0,3000,2000,7,16425,5824,1187,9992249,10007751,10007751,1000,100,300,9999992425,90,90,10543,0,0,3000,2000,4,16206,5639,1173,9992415,10007585,10007585,1000,100,300,999994525,89,89,4,36957,94364,150,10000,994514,1005486,1005486,5000,3000,2000,999994424,102,102,4,37427,94267,159,10000,994426,1005574,1005574,5000,3000,2000,999994401,99,99,0,36886,94259,141,10000,994400,1005600,1005600,5000,3000,2000,999994439,114,114,2,37551,94292,161,10000,994453,1005547,1005547,5000,3000,2000,999994449,96,96,1,8524,94277,168,10000,994445,1005555,1005555,5000,1000,2000,999994222,101,101,6,8186,94072,151,10000,994223,1005777,1005777,5000,1000,2000,999992309,103,103,0,76068,92309,3,10000,992312,1007688,1007688,5000,1000,2000,999992270,89,89,0,75831,92256,3,10000,992259,1007741,1007741,5000,1000,2000,999992425,98,98,0,76213,92419,4,10000,992423,1007577,1007577,5000,1000,2000
2000,10000000016797,83203,83203,905851,0,0,4052,9999961505,85,85,0,19886,0,3000,2000,610,0,15448,1184,9961490,10038510,10038510,1000,500,300,9999961559,91,91,9,19613,0,3000,2000,600,0,15881,1093,9961550,10038450,10038450,1000,500,300,9999992309,87,87,11079,0,0,3000,2000,7,14768,5465,1376,9992296,10007704,10007704,1000,100,300,9999992265,84,84,11102,0,0,3000,2000,3,14885,5829,1153,9992249,10007751,10007751,1000,100,300,9999992425,90,90,11458,0,0,3000,2000,4,14639,5643,1142,9992415,10007585,10007585,1000,100,300,999994237,94,94,2,36639,94046,185,10000,994231,1005769,1005769,5000,3000,2000,999994131,96,96,2,37117,93957,170,10000,994127,1005873,1005873,5000,3000,2000,999994135,92,92,2,36611,93984,143,10000,994127,1005873,1005873,5000,3000,2000,999994169,109,109,2,37272,94013,165,10000,994178,1005822,1005822,5000,3000,2000,999994149,103,103,2,8236,93989,163,10000,994152,1005848,1005848,5000,1000,2000,999993938,102,102,2,7886,93772,168,10000,993940,1006060,1006060,5000,1000,2000,999992299,107,107,1,77536,92304,2,10000,992306,1007694,1007694,5000,1000,2000,999992267,87,87,0,77367,92252,2,10000,992254,1007746,1007746,5000,1000,2000,999992415,104,104,0,77780,92419,0,10000,992419,1007581,1007581,5000,1000,2000
2100,10000000017461,82539,82539,901514,0,0,4219,9999961505,85,85,7,19056,0,3000,2000,555,0,16348,1153,9961490,10038510,10038510,1000,500,300,9999961560,90,90,12,18736,0,3000,2000,603,0,16750,1069,9961550,10038450,10038450,1000,500,300,9999992311,85,85,11946,0,0,3000,2000,2,13356,5472,1329,9992296,10007704,10007704,1000,100,300,9999992266,83,83,11971,0,0,3000,2000,3,13513,5831,1122,9992249,10007751,10007751,1000,100,300,9999992425,90,90,12342,0,0,3000,2000,4,13271,5643,1108,9992415,10007585,10007585,1000,100,300,999993915,99,99,5,36348,93755,159,10000,993914,1006086,1006086,5000,3000,2000,999993836,99,99,3,36822,93662,173,10000,993835,1006165,1006165,5000,3000,2000,999993866,92,92,3,36316,93689,169,10000,993858,1006142,1006142,5000,3000,2000,999993871,105,105,2,36978,93719,157,10000,993876,1006124,1006124,5000,3000,2000,999993862,99,99,2,7941,93694,167,10000,993861,1006139,1006139,5000,1000,2000,999993642,100,100,1,7601,93487,155,10000,993642,1006358,1006358,5000,1000,2000,999992295,104,104,0,78942,92298,1,10000,992299,1007701,1007701,5000,1000,2000,999992262,90,90,0,78739,92252,0,10000,992252,1007748,1007748,5000,1000,2000,999992410,109,109,0,79148,92419,0,10000,992419,1007581,1007581,5000,1000,2000
2200,10000000018155,81845,81845,897086,0,0,4390,9999961506,84,84,6,18172,0,3000,2000,592,0,17234,1114,9961490,10038510,10038510,1000,500,300,9999961560,90,90,9,17813,0,3000,2000,596,0,17659,1034,9961550,10038450,10038450,1000,500,300,9999992312,84,84,12834,0,0,3000,2000,1,12015,5473,1292,9992296,10007704,10007704,1000,100,300,9999992266,83,83,12843,0,0,3000,2000,1,12233,5832,1099,9992249,10007751,10007751,1000,100,300,9999992426,89,89,13207,0,0,3000,2000,3,12038,5644,1071,9992415,10007585,10007585,1000,100,300,999993624,90,90,0,36042,93449,165,10000,993614,1006386,1006386,5000,3000,2000,999993525,100,100,0,36535,93375,150,10000,993525,1006475,1006475,5000,3000,2000,999993554,93,93,4,36013,93386,161,10000,993547,1006453,1006453,5000,3000,2000,999993560,107,107,0,36658,93399,168,10000,993567,1006433,1006433,5000,3000,2000,999993582,103,103,1,7678,93431,154,10000,993585,1006415,1006415,5000,1000,2000,999993357,96,96,2,7294,93180,173,10000,993353,1006647,1006647,5000,1000,2000,999992292,106,106,0,80282,92297,1,10000,992298,1007702,1007702,5000,1000,2000,999992259,92,92,0,80017,92250,1,10000,992251,1007749,1007749,5000,1000,2000,999992405,113,113,0,80380,92418,0,10000,992418,1007582,1007582,5000,1000,2000
2300,10000000018809,81191,81191,892649,0,0,4561,9999961506,84,84,12,17265,0,3000,2000,592,0,18110,1084,9961490,10038510,10038510,1000,500,300,9999961560,90,90,8,16937,0,3000,2000,573,0,18543,1004,9961550,10038450,10038450,1000,500,300,9999992313,83,83,13746,0,0,3000,2000,1,10868,5474,1260,9992296,10007704,10007704,1000,100,300,9999992266,83,83,13725,0,0,3000,2000,1,11112,5833,1056,9992249,10007751,10007751,1000,100,300,9999992426,89,89,14062,0,0,3000,2000,0,10912,5647,1035,9992415,10007585,10007585,1000,100,300,999993320,96,96,0,35746,93153,163,10000,993316,1006684,1006684,5000,3000,2000,999993254,93,93,5,36236,93076,171,10000,993247,1006753,1006753,5000,3000,2000,999993281,92,92,2,35731,93104,169,10000,993273,1006727,1006727,5000,3000,2000,999993253,104,104,0,36339,93080,177,10000,993257,1006743,1006743,5000,3000,2000,999993280,105,105,1,7371,93124,161,10000,993285,1006715,1006715,5000,1000,2000,999993055,98,98,1,6993,92879,174,10000,993053,1006947,1006947,5000,1000,2000,999992289,108,108,0,81429,92297,0,10000,992297,1007703,1007703,5000,1000,2000,999992257,93,93,0,81138,92250,0,10000,992250,1007750,1007750,5000,1000,2000,999992401,114,114,0,81503,92415,0,10000,992415,1007585,1007585,5000,1000,2000
2400,10000000019481,80519,80519,888255,0,0,4739,9999961506,84,84,1,16365,0,3000,2000,613,0,19021,1044,9961490,10038510,10038510,1000,500,300,9999961560,90,90,0,15997,0,3000,2000,644,0,19411,969,9961550,10038450,10038450,1000,500,300,9999992314,82,82,14600,0,0,3000,2000,1,9837,5474,1224,9992296,10007704,10007704,1000,100,300,9999992266,83,83,14617,0,0,3000,2000,0,10150,5834,1021,9992249,10007751,10007751,1000,100,300,9999992427,88,88,14889,0,0,3000,2000,0,9866,5647,1003,9992415,10007585,10007585,1000,100,300,999993029,94,94,4,35460,92867,156,10000,993023,1006977,1006977,5000,3000,2000,999992939,98,98,1,35956,92796,141,10000,992937,1007063,1007063,5000,3000,2000,999992992,96,96,2,35415,92788,200,10000,992988,1007012,1007012,5000,3000,2000,999992954,105,105,4,36067,92808,151,10000,992959,1007041,1007041,5000,3000,2000,999992979,98,98,1,7058,92811,166,10000,992977,1007023,1007023,5000,1000,2000,999992768,100,100,0,6715,92601,167,10000,992768,1007232,1007232,5000,1000,2000,999992289,108,108,0,82460,92297,0,10000,992297,1007703,1007703,5000,1000,2000,999992253,96,96,0,82099,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992401,114,114,0,82549,92415,0,10000,992415,1007585,1007585,5000,1000,2000
2500,10000000020155,79845,79845,883845,0,0,4888,9999961507,83,83,8,15447,0,3000,2000,624,0,19907,1013,9961490,10038510,10038510,1000,500,300,9999961561,89,89,2,15136,0,3000,2000,580,0,20336,941,9961550,10038450,10038450,1000,500,300,9999992314,82,82,15533,0,0,3000,2000,1,8862,5474,1200,9992296,10007704,10007704,1000,100,300,9999992267,82,82,15470,0,0,3000,2000,0,9139,5834,990,9992249,10007751,10007751,1000,100,300,9999992427,88,88,15725,0,0,3000,2000,0,8975,5647,968,9992415,10007585,10007585,1000,100,300,999992735,94,94,0,35150,92557,172,10000,992729,1007271,1007271,5000,3000,2000,999992667,102,102,0,35682,92522,147,10000,992669,1007331,1007331,5000,3000,2000,999992664,103,103,0,35114,92487,180,10000,992667,1007333,1007333,5000,3000,2000,999992641,104,104,2,35743,92484,161,10000,992645,1007355,1007355,5000,3000,2000,999992664,89,89,1,6730,92483,170,10000,992653,1007347,1007347,5000,1000,2000,999992476,102,102,2,6413,92299,179,10000,992478,1007522,1007522,5000,1000,2000,999992295,102,102,0,83435,92297,0,10000,992297,1007703,1007703,5000,1000,2000,999992256,93,93,0,83110,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992406,109,109,0,83440,92415,0,10000,992415,1007585,1007585,5000,1000,2000
2600,10000000020750,79250,79250,879419,0,0,5042,9999961508,82,82,0,14582,0,3000,2000,633,0,20770,987,9961490,10038510,10038510,1000,500,300,9999961563,87,87,12,14267,0,3000,2000,603,0,21220,910,9961550,10038450,10038450,1000,500,300,9999992314,82,82,16440,0,0,3000,2000,0,8061,5474,1158,9992296,10007704,10007704,1000,100,300,9999992267,82,82,16359,0,0,3000,2000,0,8323,5834,954,9992249,10007751,10007751,1000,100,300,9999992427,88,88,16619,0,0,3000,2000,0,8147,5647,949,9992415,10007585,10007585,1000,100,300,999992441,98,98,8,34876,92283,156,10000,992439,1007561,1007561,5000,3000,2000,999992389,105,105,0,35403,92243,151,10000,992394,1007606,1007606,5000,3000,2000,999992361,99,99,1,34831,92204,156,10000,992360,1007640,1007640,5000,3000,2000,999992355,104,104,3,35468,92209,150,10000,992359,1007641,1007641,5000,3000,2000,999992372,83,83,1,6435,92188,167,10000,992355,1007645,1007645,5000,1000,2000,999992183,104,104,1,6126,92012,175,10000,992187,1007813,1007813,5000,1000,2000,999992296,101,101,0,84235,92296,1,10000,992297,1007703,1007703,5000,1000,2000,999992251,98,98,0,83926,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992404,111,111,0,84268,92415,0,10000,992415,1007585,1007585,5000,1000,2000
