Name,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
a:=C1_1,0,1,6,1,7,9,0,0,5,0,0,9,14,0,0,1,0,1,3,17,0,7,6,12,1,8,0,11,9,8,12,1,8,8,14,2,1,0,9,7,11,1,0,16,453,1224,1990,2821,3537,4310,5082,5852,6608,7373,8145,8935,9759,10525,11223,11961,12718,13417,14092,14823,15582,16274,16998,17686,18409,19108,19865,20522,21199,21911,22652,23350,24023,24717,25402,26049,26738,27411,28078,28719,29386,30039,30696,31365,31956,32597,33216,33893,34498,35132,35776,36349,36961,37601,38250,38876,39488
b:=C1_1,0,36225,36612,35658,34648,33750,32814,31834,30897,29968,29006,28102,27173,26237,25331,24403,23453,22578,21676,20816,19886,19056,18172,17265,16365,15447,14582,13752,12865,11966,11129,10320,9511,8630,7804,6943,6090,5261,4422,3595,2747,1960,1188,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c:=C1_1,0,1954,1485,846,312,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en_X:=C1_1,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
en_Z:=C1_1,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
l:=C1_1,0,525,617,631,650,573,625,637,658,640,639,606,606,593,612,635,625,578,616,593,610,555,592,592,613,624,633,542,568,593,544,522,514,564,587,562,591,580,580,543,538,509,529,518,226,52,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m:=C1_1,100000,51764,26466,13326,6628,3282,1611,827,399,198,98,45,22,11,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q:=C1_1,0,95,282,494,925,1635,2533,3444,4374,5328,6296,7194,8136,9130,10051,10920,11849,12804,13672,14573,15448,16348,17234,18110,19021,19907,20770,21651,22543,23413,24311,25185,25983,26796,27617,28499,29309,30165,31014,31827,32730,33543,34305,35115,35889,36287,36418,36461,36467,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468,36468
r:=C1_1,0,87,548,1159,1657,1859,1849,1802,1749,1678,1628,1575,1532,1483,1440,1387,1343,1303,1264,1224,1184,1153,1114,1084,1044,1013,987,958,930,905,877,852,833,814,791,768,744,721,702,680,654,643,627,614,598,576,555,539,523,510,500,488,466,460,442,431,421,411,396,385,375,368,356,344,332,322,307,296,287,279,268,258,244,234,229,223,217,209,206,201,195,192,185,181,173,168,162,154,150,149,142,138,135,131,128,125,120,116,111,106,103
ATP:=C1_1,10000000,9962823,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490,9961490
ADP:=C1_1,10000000,10037177,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510
Pi:=C1_1,10000000,10037177,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510,10038510
mem_P1:=C1_1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
mem_P2:=C1_1,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
mem_P6:=C1_1,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
H2O:=C1_2,10000000000,9999962842,9999961551,9999961552,9999961552,9999961552,9999961553,9999961554,9999961554,9999961555,9999961556,9999961556,9999961557,9999961557,9999961557,9999961557,9999961557,9999961558,9999961558,9999961559,9999961559,9999961560,9999961560,9999961560,9999961560,9999961561,9999961563,9999961563,9999961563,9999961563,9999961563,9999961564,9999961566,9999961566,9999961568,9999961570,9999961570,9999961572,9999961573,9999961573,9999961574,9999961574,9999961576,9999961577,9999961577,9999961577,9999961579,9999961579,9999961580,9999961580,9999961580,9999961581,9999961583,9999961583,9999961583,9999961583,9999961583,9999961583,9999961583,9999961583,9999961583,9999961583,9999961583,9999961584,9999961584,9999961584,9999961584,9999961585,9999961586,9999961587,9999961587,9999961588,9999961588,9999961588,9999961588,9999961588,9999961588,9999961588,9999961588,9999961589,9999961589,9999961589,9999961589,9999961589,9999961589,9999961589,9999961590,9999961591,9999961591,9999961592,9999961592,9999961592,9999961593,9999961593,9999961593,9999961593,9999961593,9999961593,9999961594,9999961594,9999961594
OH-:=C1_2,100,100,99,98,98,98,97,96,96,95,94,94,93,93,93,93,93,92,92,91,91,90,90,90,90,89,87,87,87,87,87,86,84,84,82,80,80,78,77,77,76,76,74,73,73,73,71,71,70,70,70,69,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,65,64,63,63,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,60,59,59,58,58,58,57,57,57,57,57,57,56,56,56
H+:=C1_2,100,100,99,98,98,98,97,96,96,95,94,94,93,93,93,93,93,92,92,91,91,90,90,90,90,89,87,87,87,87,87,86,84,84,82,80,80,78,77,77,76,76,74,73,73,73,71,71,70,70,70,69,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,65,64,63,63,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,60,59,59,58,58,58,57,57,57,57,57,57,56,56,56
a:=C1_2,0,0,10,2,0,0,0,5,9,13,0,0,1,10,0,7,2,1,14,11,9,12,9,8,0,2,12,8,0,0,1,0,6,2,9,1,5,0,1,8,15,3,10,115,907,1708,2476,3226,3998,4743,5509,6368,7175,7908,8656,9446,10170,10933,11684,12398,13105,13823,14571,15303,15948,16696,17432,18150,18857,19605,20312,21038,21713,22397,23054,23760,24438,25109,25781,26494,27219,27867,28537,29183,29851,30496,31118,31729,32412,33036,33690,34341,34994,35613,36257,36851,37457,38028,38591,39175,39805
b:=C1_2,0,36136,36490,35515,34586,33594,32561,31629,30683,29719,28806,27890,26905,25964,24989,24034,23111,22220,21363,20474,19613,18736,17813,16937,15997,15136,14267,13365,12518,11651,10784,9922,9071,8244,7417,6589,5756,4917,4045,3228,2426,1596,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c:=C1_2,0,1775,1284,664,198,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en_X:=C1_2,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
en_Z:=C1_2,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
l:=C1_2,0,524,595,628,648,655,691,662,639,640,616,607,637,594,624,633,576,600,587,591,600,603,596,573,644,580,603,603,551,586,575,616,568,529,531,574,561,538,601,559,579,594,582,486,126,31,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m:=C1_2,100000,51863,26573,13410,6780,3334,1660,819,404,219,113,55,32,14,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q:=C1_2,0,104,349,577,1029,1814,2781,3765,4707,5647,6604,7542,8504,9489,10442,11366,12338,13240,14148,15050,15881,16750,17659,18543,19411,20336,21220,22121,23029,23871,24736,25584,26441,27315,28186,28953,29797,30629,31481,32295,33127,33936,34743,35637,36235,36480,36553,36572,36574,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576,36576
r:=C1_2,0,98,577,1175,1593,1714,1690,1640,1580,1533,1489,1440,1401,1356,1313,1272,1232,1195,1157,1123,1093,1069,1034,1004,969,941,910,878,856,832,800,778,758,745,718,699,675,655,628,612,591,573,560,545,524,505,483,471,455,435,424,410,400,388,372,360,353,345,331,325,316,302,290,281,271,260,255,249,237,232,223,218,211,203,203,198,194,190,181,177,172,167,163,158,151,148,147,142,138,131,126,120,117,115,108,107,103,100,98,96,92
ATP:=C1_2,10000000,9962842,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550,9961550
ADP:=C1_2,10000000,10037158,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450
Pi:=C1_2,10000000,10037158,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450,10038450
mem_P1:=C1_2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
mem_P2:=C1_2,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
mem_P6:=C1_2,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
H2O:=C2_1,10000000000,9999992572,9999992297,9999992298,9999992298,9999992299,9999992299,9999992299,9999992301,9999992301,9999992303,9999992305,9999992305,9999992307,9999992307,9999992307,9999992307,9999992307,9999992307,9999992308,9999992309,9999992311,9999992312,9999992313,9999992314,9999992314,9999992314,9999992315,9999992315,9999992316,9999992317,9999992317,9999992317,9999992317,9999992317,9999992317,9999992317,9999992318,9999992318,9999992318,9999992318,9999992318,9999992319,9999992319,9999992319,9999992319,9999992319,9999992319,9999992320,9999992320,9999992320,9999992320,9999992320,9999992321,9999992321,9999992322,9999992323,9999992323,9999992323,9999992323,9999992324,9999992324,9999992326,9999992328,9999992328,9999992328,9999992328,9999992329,9999992329,9999992329,9999992329,9999992329,9999992329,9999992329,9999992329,9999992329,9999992329,9999992330,9999992330,9999992330,9999992330,9999992331,9999992331,9999992331,9999992331,9999992331,9999992331,9999992332,9999992332,9999992332,9999992332,9999992332,9999992333,9999992334,9999992335,9999992336,9999992337,9999992337,9999992337,9999992338,9999992339
