Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
600000,10390,62339,600000000,3600000000,300000000,6000,9998756161867,8274786,1198995615,1226084,599989610,1000,6164,166240,1197527052,21519893,1978480107,2169271356,840885421,1159114579,1031440010,100043752325,136805018,972347,983103,265908893,1245411100,3531528988,3599931497,168477850,1787786,228277554,98212214,99999690,310,7420655,66391991,1153,99998847,199171632,6972463,58830516,165920802,23603496,76396504,99965988,34012,30693782,1000,1000,1000,1000,1000,1000,1000
601000,300000390,62146,900000000,3600006000,0,6000,9998750675140,13761257,1204483886,1235120,599999610,1000,1107,166112,1197528980,21519790,1978480210,2169271451,840885413,1159114587,1031441930,100043757651,136805086,967089,978012,265908888,1245411772,3531540204,3599942747,168477942,1787766,228277683,98212234,99999694,306,7420687,66392152,1127,99998873,199171724,6972463,58830560,165920938,23603404,76396596,99965990,34010,30693782,1000,1000,1000,1000,1000,1000,1000
602000,290003900,61940,900000000,3606006000,0,6000,9998761533167,9031651,1209234657,6984316,609996100,1000,6686,1151908,1206023568,27799276,1972200724,2162999671,839534015,1160465985,1038585113,100043904964,136895678,902202,1114687,266072853,1246306724,3537489535,3605937374,168562981,1786361,228424590,98213639,99999725,275,7414417,66535511,1209,99998791,199259485,6972470,59116574,166286547,23526531,76473469,99966010,33990,30696504,1000,1000,1000,1000,1000,1000,1000
603000,280007640,62426,900000000,3612006000,0,6000,9998774180140,12483771,1233102793,7165531,619992360,1000,6356,1937848,1225653658,44049266,1955950734,2146756346,838137606,1161862394,1056818780,100044113391,137000620,789357,1307931,266377181,1247344232,3543436908,3611937218,168661745,1785766,228571827,98214234,99999670,330,7408292,66679743,1275,99998725,199361369,6972484,59634533,166897030,23437127,76562873,99965868,34132,30699624,1000,1000,1000,1000,1000,1000,1000
604000,270011310,63109,900000000,3618006000,0,6000,9998788123780,17177626,1261826259,5163752,629988690,1000,6370,1971252,1249649876,62837375,1937162625,2127975613,837437364,1162562636,1080114745,100044295748,137120082,716202,1450244,266828367,1248525468,3549376480,3617936521,168774235,1785239,228718530,98214761,99999634,366,7401407,66822981,1470,99998530,199477279,6972495,60195732,167563879,23334897,76665103,99965794,34206,30703044,1000,1000,1000,1000,1000,1000,1000
605000,260015470,63052,900000000,3624006000,0,6000,9998806835067,13944850,1280979775,3872265,639984530,1000,608,1782906,1272224530,78466392,1921533608,2112354139,836973982,1163026018,1102226001,100044442442,137249138,687059,1523987,267377188,1249801028,3555317771,3623942340,168895653,1784457,228864474,98215543,99999579,421,7394591,66965944,1507,99998493,199602532,6972511,60733728,168215623,23224984,76775016,99965709,34291,30706879,1000,1000,1000,1000,1000,1000,1000
606000,250019240,61337,900000000,3630006000,0,6000,9998816395210,17134200,1305333600,3238489,649980760,1000,700,1687389,1293484542,91366323,1908633677,2099461245,836436362,1163563638,1122948373,100044587504,137381252,662558,1557716,267951991,1251106728,3561253337,3629943963,169019912,1784769,229011348,98215231,99999604,396,7387267,67109345,1631,99998369,199730642,6972531,61250328,168848780,23112278,76887722,99965718,34282,30710730,1000,1000,1000,1000,1000,1000,1000
607000,240023300,62703,900000000,3636006000,0,6000,9998827659775,16883289,1325747859,2875062,659976700,1000,5784,1633834,1314203276,102530528,1897469472,2088304611,835867003,1164132997,1143097739,100044700195,137516726,673380,1583924,268559559,1252445276,3567179150,3635937513,169147373,1785168,229158348,98214832,99999567,433,7379260,67252325,1600,99998400,199862090,6972540,61753764,169471703,22996778,77003222,99965779,34221,30714717,1000,1000,1000,1000,1000,1000,1000
608000,230027450,63293,900000000,3642006000,0,6000,9998845636384,8641090,1337956739,2626480,669972550,1000,1086,1596064,1334692140,112415420,1887584580,2078426795,835287996,1164712004,1163007581,100044858497,137652254,638558,1555410,269169957,1253785292,3573115494,3641941621,169274968,1785295,229304901,98214705,99999607,393,7372097,67395731,1686,99998314,199993701,6972555,62250993,170088495,22881231,77118769,99965579,34421,30718733,1000,1000,1000,1000,1000,1000,1000
609000,220032070,62039,900000000,3648006000,0,6000,9998851499885,11449575,1361088152,2444330,679967930,1000,1114,1563942,1355047200,121237634,1878762366,2069611574,834708183,1165291817,1182782818,100044963906,137787850,656817,1574728,269780898,1255125404,3579048922,3647942847,169402671,1785539,229451385,98214461,99999619,381,7364872,67538966,1631,99998369,200125380,6972565,62743187,170700440,22765456,77234544,99965565,34435,30722709,1000,1000,1000,1000,1000,1000,1000
610000,210036550,63130,900000000,3654006000,0,6000,9998861955606,8740280,1378622229,2305118,689963450,1000,6896,1537858,1375316664,129134962,1870865038,2061721694,834125674,1165874326,1202469765,100045065761,137923694,678665,1595389,270390736,1256467956,3584974127,3653935974,169530538,1785975,229598700,98214025,99999595,405,7356964,67682420,1581,99998419,200257294,6972573,63232015,171309041,22649730,77350270,99965490,34510,30726756,1000,1000,1000,1000,1000,1000,1000
611000,200041370,63145,900000000,3660006000,0,6000,9998867693129,9939305,1400006045,2195968,699958630,1000,1189,1514000,1395525324,136222186,1863777814,2054642068,833545554,1166454446,1222098294,100045204443,138058578,663200,1582423,270992274,1257800884,3590912377,3659941666,169657592,1786314,229745778,98213686,99999643,357,7349075,67825498,1533,99998467,200388237,6972584,63716728,171913030,22534343,77465657,99965579,34421,30730645,1000,1000,1000,1000,1000,1000,1000
612000,190046140,62299,900000000,3666006000,0,6000,9998868371959,15483370,1425697099,2108107,709953860,1000,702,1494821,1415691506,142596546,1857403454,2048275728,832964540,1167035460,1241683448,100045324770,138193792,666066,1579049,271598717,1259137176,3596846103,3665942999,169784819,1785410,229892379,98214590,99999596,404,7341912,67968943,1537,99998463,200519471,6972598,64197722,172513237,22419137,77580863,99965534,34466,30734652,1000,1000,1000,1000,1000,1000,1000
613000,180051570,62834,900000000,3672006000,0,6000,9998873757511,15684392,1446012118,2034934,719948430,1000,6874,1473346,1435826992,148333558,1851666442,2042545069,832389562,1167610438,1261243942,100045445137,138329298,669130,1569991,272207196,1260476300,3602771643,3671936292,169912192,1785623,230039019,98214377,99999582,418,7335332,68113028,1647,99998353,200650869,6972612,64674866,173109704,22303839,77696161,99965493,34507,30738677,1000,1000,1000,1000,1000,1000,1000
614000,170057130,62207,900000000,3678006000,0,6000,9998879052182,15409381,1465828407,1974576,729942870,1000,6859,1455069,1455936588,153504074,1846495926,2037381917,831813288,1168186712,1280777245,100045566827,138462986,668966,1571018,272800648,1261797668,3608705441,3677936934,170038002,1784945,230185125,98215055,99999600,400,7328664,68256520,1574,99998426,200780733,6972631,65151734,173704274,22190191,77809809,99965317,34683,30742731,1000,1000,1000,1000,1000,1000,1000
615000,160063370,63003,900000000,3684006000,0,6000,9998892025564,6933231,1477421482,1925779,739936630,1000,661,1439200,1476021702,158151614,1841848386,2032741025,831239279,1168760721,1300288330,100045679456,138597568,679123,1567329,273404352,1263127392,3614643552,3683942336,170164568,1784156,230330715,98215844,99999597,403,7322802,68400180,1614,99998386,200911231,6972651,65622930,174294172,22075421,77924579,99965409,34591,30746663,1000,1000,1000,1000,1000,1000,1000
616000,150069660,62053,900000000,3690006000,0,6000,9998892985329,10025797,1500558250,1885193,749930340,1000,1138,1414818,1496090294,162354370,1837645630,2028545050,830676061,1169323939,1319793696,100045804353,138731558,676213,1556790,273999704,1264451868,3620577030,3689942809,170290808,1784108,230477085,98215892,99999603,397,7316075,68543824,1499,99998501,201041472,6972659,66092300,174881780,21961184,78038816,99965264,34736,30750664,1000,1000,1000,1000,1000,1000,1000
617000,140076910,63506,900000000,3696006000,0,6000,9998891655733,14989674,1525559977,1849627,759923090,1000,6453,1396047,1516146926,166139519,1833860481,2024766577,830110839,1169889161,1339285095,100045894679,138864056,706649,1592688,274578128,1265761560,3626504013,3695936041,170415443,1783891,230623854,98216109,99999573,427,7309586,68688016,1617,99998383,201170019,6972670,66559493,175465784,21848285,78151715,99965174,34826,30754576,1000,1000,1000,1000,1000,1000,1000
618000,130084410,62467,900000000,3702006000,0,6000,9998903011073,6909922,1537520673,1814963,769915590,1000,1139,1382182,1536201254,169565658,1830434342,2021347078,829543927,1170456073,1358772496,100046059987,138997782,662884,1543104,275164761,1267083452,3632443503,3701942394,170541273,1785258,230771691,98214742,99999593,407,7301599,68831927,1595,99998405,201299910,6972685,67022577,176046576,21734638,78265362,99964955,35045,30758637,1000,1000,1000,1000,1000,1000,1000
619000,120091810,62777,900000000,3708006000,0,6000,9998905188999,7659273,1558287945,1789700,779908190,1000,1068,1364385,1556236980,172643745,1827356255,2018275651,828983389,1171016611,1378247676,100046171514,139131134,672925,1545085,275751171,1268400692,3638376588,3707942155,170666626,1785062,230918361,98214938,99999609,391,7295151,68976077,1588,99998412,201429191,6972693,67483423,176624919,21621069,78378931,99965097,34903,30762565,1000,1000,1000,1000,1000,1000,1000
620000,110100600,62780,900000000,3714006000,0,6000,9998908667705,6806062,1577452492,1764819,789899400,1000,6914,1349971,1576269162,175419694,1824580306,2015506107,828421820,1171578180,1397718279,100046322069,139263998,643171,1513544,276329038,1269713740,3644304307,3713936306,170791648,1786402,231066144,98213598,99999599,401,7287396,69120126,1501,99998499,201558234,6972703,67942436,177200912,21508110,78491890,99964974,35026,30766586,1000,1000,1000,1000,1000,1000,1000
621000,100109770,63699,900000000,3720006000,0,6000,9998911584616,6247335,1596897043,1745385,799890230,1000,1214,1332736,1596289690,177928768,1822071232,2013003162,827867541,1172132459,1417184513,100046416741,139396222,668729,1539051,276900649,1271020308,3650242976,3719941087,170915972,1787058,231213693,98212942,99999598,402,7280610,69264887,1470,99998530,201686556,6972718,68397637,177772441,21395780,78604220,99964894,35106,30770584,1000,1000,1000,1000,1000,1000,1000
622000,90120720,63430,900000000,3726006000,0,6000,9998905029014,14913885,1625562217,1727606,809879280,1000,1114,1317725,1616303348,180190732,1819809268,2010747690,827312860,1172687140,1436643467,100046538389,139529104,668194,1530671,277478089,1272333296,3656176904,3725941456,171040830,1787690,231361449,98212310,99999567,433,7273455,69409411,1590,99998410,201815337,6972741,68850340,178342156,21282691,78717309,99964929,35071,30774507,1000,1000,1000,1000,1000,1000,1000
623000,80132480,63195,900000000,3732006000,0,6000,9998906210019,15615416,1646259107,1711897,819867520,1000,604,1305200,1636311246,182224701,1817775299,2008720279,826757830,1173242170,1456096321,100046664743,139661014,662467,1524249,278046278,1273637012,3662111694,3731942201,171165044,1787727,231509112,98212273,99999613,387,7266906,69554286,1665,99998335,201943312,6972755,69301217,178909725,21169760,78830240,99965014,34986,30778268,1000,1000,1000,1000,1000,1000,1000
624000,70146500,63910,900000000,3738006000,0,6000,9998909982838,13530487,1664162034,1697073,829853500,1000,1109,1291464,1656312854,184063541,1815936459,2006887194,826207028,1173792972,1475547111,100046776096,139793754,671881,1520973,278623639,1274948660,3668044104,3737940981,171289956,1788038,231656385,98211962,99999610,390,7260837,69699481,1548,99998452,202072215,6972771,69748841,179474279,21056821,78943179,99964961,35039,30782259,1000,1000,1000,1000,1000,1000,1000
625000,60161400,63280,900000000,3744006000,0,6000,9998916720195,8297002,1678906711,1685831,839838600,1000,5878,1276951,1676305538,185718928,1814281072,2005237484,825660154,1174339846,1494992912,100046902662,139925300,665467,1509754,279189745,1276248928,3673974192,3743936842,171413802,1787393,231803466,98212607,99999601,399,7255796,69845319,1643,99998357,202199859,6972780,70193987,180035675,20944369,79055631,99964961,35039,30786057,1000,1000,1000,1000,1000,1000,1000
626000,50180190,62706,900000000,3750006000,0,6000,9998912997229,13357279,1703935355,1674989,849819810,1000,652,1261238,1696289642,187207314,1812792686,2003754813,825117249,1174882751,1514434087,100047027226,140055960,660148,1504791,279748093,1277540672,3679914662,3749942642,171536981,1787133,231950475,98212867,99999602,398,7250342,69990679,1581,99998419,202326843,6972804,70637060,180594317,20832605,79167395,99964870,35130,30789862,1000,1000,1000,1000,1000,1000,1000
627000,40202730,62088,900000000,3756006000,0,6000,9998918440577,9103769,1719643596,1665299,859797270,1000,667,1248702,1716263942,188547938,1811452062,2002419378,824573635,1175426365,1533864760,100047111732,140187526,695388,1531997,280312376,1278840436,3685849482,3755943245,171660706,1787744,232097946,98212256,99999588,412,7244528,70136276,1495,99998505,202454508,6972817,71077378,181150480,20720700,79279300,99964904,35096,30793802,1000,1000,1000,1000,1000,1000,1000
628000,30231300,62268,900000000,3762006000,0,6000,9998913046211,15550856,1746036713,1655817,869768700,1000,1116,1232918,1736225766,189751407,1810248593,2001220595,824035728,1175964272,1553288667,100047244217,140318314,682186,1514580,280870290,1280132940,3691783459,3761942616,171783803,1787989,232245078,98212011,99999614,386,7239623,70282338,1497,99998503,202581440,6972827,71515652,181704181,20609108,79390892,99964913,35087,30797637,1000,1000,1000,1000,1000,1000,1000
629000,20271580,62936,900000000,3768006000,0,6000,9998914204372,15307507,1765717498,1646207,879728420,1000,1171,1218403,1756164426,190816903,1809183097,2000159457,823499828,1176500172,1572691416,100047322083,140447992,722667,1555390,281420312,1281414240,3697717897,3767941893,171905748,1787290,232391316,98212710,99999584,416,7235934,70428664,1572,99998428,202707162,6972838,71951687,182254607,20498494,79501506,99965006,34994,30801414,1000,1000,1000,1000,1000,1000,1000
630000,10339710,63349,900000000,3774006000,0,6000,9998915810581,14460644,1784746035,1633645,889660290,1000,1163,1204956,1776053290,191726848,1808273152,1999253230,822965931,1177034069,1592046366,100047487858,140578628,676161,1499252,281977299,1282704776,3703652174,3773941488,172028616,1787207,232537983,98212793,99999644,356,7232359,70575545,1578,99998422,202833819,6972855,72383758,182801968,20386993,79613007,99965173,34827,30805203,1000,1000,1000,1000,1000,1000,1000
631000,621000,62883,900000000,3780006000,0,6000,9998925011880,5675883,1795524098,1541080,899379000,1000,1054,1145247,1795675840,192294025,1807705975,1998689700,822483487,1177516513,1611186455,100047601915,140708742,680698,1491184,282532075,1283991076,3709587692,3779942063,172151164,1786518,232684116,98213482,99999621,379,7229378,70722537,1577,99998423,202960207,6972872,72811060,183344138,20275965,79724035,99965043,34957,30809043,1000,1000,1000,1000,1000,1000,1000
632000,0,63297,900000000,3786006000,0,6000,9998903221627,13128463,1806149483,6245,900000000,1000,6401,6391,1799987510,178107527,1821892473,2012879973,823430485,1176569515,1616445114,100047600431,140832062,794468,1318212,283010879,1285209708,3715520271,3785936302,172267350,1787127,232832223,98212873,99999620,380,7224993,70869937,1382,99998618,203080071,6972881,72894097,183536005,20170813,79829187,99965007,34993,30812721,1000,1000,1000,1000,1000,1000,1000
633000,0,63180,900000000,3792006000,0,6000,9998884273843,15129619,1808156688,28,900000000,1000,1143,21,1799999944,161312099,1838687901,2029679046,823435754,1176564246,1616462802,100047596512,140937310,894209,1114879,283315188,1286249044,3721473022,3791941677,172366274,1786007,232979091,98213993,99999690,310,7222538,71017492,1263,99998737,203182137,6972896,72802573,183537121,20081315,79918685,99965151,34849,30815863,1000,1000,1000,1000,1000,1000,1000
634000,0,62421,900000000,3798006000,0,6000,9998869343464,14697262,1807724355,0,900000000,1000,6381,0,1800000000,146099823,1853900177,2044893297,823435784,1176564216,1616462877,100047605046,141030538,970416,1007726,283498747,1287170324,3727421929,3797937198,172454109,1785715,233126400,98214285,99999720,280,7220885,71165977,1066,99998934,203272801,6972907,72720398,183537123,20001967,79998033,99965072,34928,30818692,1000,1000,1000,1000,1000,1000,1000
635000,0,62961,900000000,3804006000,0,6000,9998861939251,8198126,1801225210,0,900000000,1000,6472,0,1800000000,132347309,1867652691,2058647431,823435793,1176564207,1616462877,100047594675,141117596,1060036,977341,283618808,1288029880,3733377769,3803936567,172535855,1785067,233273970,98214933,99999734,266,7219927,71315192,1010,99998990,203357150,6972916,72643858,183537123,19928030,80071970,99965225,34775,30821295,1000,1000,1000,1000,1000,1000,1000
636000,0,63761,900000000,3810006000,0,6000,9998851705269,5832753,1798859830,0,900000000,1000,7009,0,1800000000,119898801,1880101199,2071098155,823435800,1176564200,1616462877,100047630891,141200762,1099408,930483,283705081,1288851260,3739334849,3809935230,172613961,1783398,233420589,98216602,99999767,233,7219413,71463823,967,99999033,203437782,6972923,72570804,183537123,19857502,80142498,99965269,34731,30823821,1000,1000,1000,1000,1000,1000,1000
637000,0,63258,900000000,3816006000,0,6000,9998837087194,9035266,1802062335,0,900000000,1000,594,0,1800000000,108634155,1891365845,2082364913,823435808,1176564192,1616462877,100047697686,141281440,1105656,876048,283765809,1289648144,3745301428,3815942148,172689657,1781843,233567427,98218157,99999745,255,7218834,71612627,922,99999078,203516023,6972931,72500198,183537123,19789441,80210559,99965198,34802,30826366,1000,1000,1000,1000,1000,1000,1000
638000,0,62491,900000000,3822006000,0,6000,9998830202038,5576290,1798603357,0,900000000,1000,6424,0,1800000000,98440003,1901559997,2092559243,823435810,1176564190,1616462877,100047728705,141360070,1146013,879748,283802503,1290424980,3751257050,3821937085,172763538,1781889,233715012,98218111,99999768,232,7218633,71762429,885,99999115,203592322,6972933,72431153,183537123,19722814,80277186,99965146,34854,30828784,1000,1000,1000,1000,1000,1000,1000
639000,0,62834,900000000,3828006000,0,6000,9998811227013,15180425,1808207486,0,900000000,1000,1128,0,1800000000,89220246,1910779754,2101780356,823435816,1176564184,1616462877,100047790226,141437206,1154476,867555,283823078,1291187244,3757223435,3827942038,172835929,1781103,233862990,98218897,99999753,247,7218048,71912206,966,99999034,203667097,6972939,72363530,183537123,19657575,80342425,99965036,34964,30831168,1000,1000,1000,1000,1000,1000,1000
640000,0,62984,900000000,3834006000,0,6000,9998810064367,7851984,1800879036,0,900000000,1000,613,0,1800000000,80879403,1919120597,2110121236,823435825,1176564175,1616462877,100047850063,141514732,1164944,852844,283848247,1291952960,3763185037,3833942403,172908643,1780872,234010575,98219128,99999774,226,7218263,72062413,976,99999024,203742218,6972948,72295630,183537123,19592082,80407918,99965015,34985,30833575,1000,1000,1000,1000,1000,1000,1000
641000,0,62462,900000000,3840006000,0,6000,9998803826645,6386911,1799413959,0,900000000,1000,691,0,1800000000,73326780,1926673220,2117673757,823435829,1176564171,1616462877,100047910364,141591038,1173806,849757,283860265,1292706636,3769147328,3839942847,172980287,1780897,234158421,98219103,99999744,256,7218310,72212687,907,99999093,203816243,6972952,72228748,183537123,19527581,80472419,99964980,35020,30835956,1000,1000,1000,1000,1000,1000,1000
642000,0,61997,900000000,3846006000,0,6000,9998795129195,8096220,1801123256,0,900000000,1000,1228,0,1800000000,66488919,1933511081,2124512319,823435841,1176564159,1616462877,100047965715,141666884,1187347,849841,283873678,1293456056,3775109333,3845942775,173051499,1779566,234305028,98220434,99999768,232,7218964,72362266,951,99999049,203889773,6972964,72162172,183537123,19463323,80536677,99964922,35078,30838274,1000,1000,1000,1000,1000,1000,1000
643000,0,62408,900000000,3852006000,0,6000,9998781684774,15209816,1808236843,0,900000000,1000,1131,0,1800000000,60308593,1939691407,2130691927,823435850,1176564150,1616462877,100048029049,141741768,1192051,856618,283871653,1294195624,3781071577,3851942461,173121822,1778948,234452622,98221052,99999773,227,7220305,72513483,903,99999097,203962378,6972973,72096413,183537123,19399846,80600154,99964958,35042,30840556,1000,1000,1000,1000,1000,1000,1000
644000,0,62093,900000000,3858006000,0,6000,9998782379318,8768037,1801795055,0,900000000,1000,6260,0,1800000000,54711574,1945288426,2136288758,823435859,1176564141,1616462877,100048096682,141817606,1193263,848997,283880525,1294944988,3787028844,3857937647,173193105,1778560,234600144,98221440,99999748,252,7220856,72663887,864,99999136,204035992,6972982,72029792,183537123,19335556,80664444,99964881,35119,30842887,1000,1000,1000,1000,1000,1000,1000
645000,0,64184,900000000,3864006000,0,6000,9998778011662,7925072,1800952080,0,900000000,1000,617,0,1800000000,49651154,1950348846,2141348106,823435869,1176564131,1616462877,100048127137,141893116,1231352,878516,283888972,1295691184,3792994641,3863941199,173263934,1777301,234746763,98222699,99999749,251,7223188,72815160,987,99999013,204109143,6972992,71963607,183537123,19271693,80728307,99964785,35215,30845209,1000,1000,1000,1000,1000,1000,1000
646000,0,63027,900000000,3870006000,0,6000,9998768799463,12402947,1805429945,0,900000000,1000,1177,0,1800000000,45066678,1954933322,2145931851,823435879,1176564121,1616462877,100048242553,141968458,1184471,824337,283896397,1296435724,3798957567,3869941796,173334904,1776370,234893397,98223630,99999763,237,7224864,72965739,860,99999140,204182382,6973002,71897175,183537123,19207530,80792470,99964736,35264,30847478,1000,1000,1000,1000,1000,1000,1000
647000,0,62953,900000000,3876006000,0,6000,9998764885782,12020185,1805047176,0,900000000,1000,587,0,1800000000,40920465,1959079535,2150077543,823435886,1176564114,1616462877,100048285968,142043332,1208919,852943,283892226,1297175296,3804920794,3875942460,173405129,1776715,235041645,98223285,99999753,247,7225030,73116490,873,99999127,204254944,6973009,71831624,183537123,19144316,80855684,99964691,35309,30849815,1000,1000,1000,1000,1000,1000,1000
648000,0,63226,900000000,3882006000,0,6000,9998767328209,5677487,1798704474,0,900000000,1000,6292,0,1800000000,37170449,1962829551,2153826698,823435890,1176564110,1616462877,100048340344,142118274,1222324,870938,283887610,1297915340,3810877345,3881936482,173475310,1777218,235190031,98222782,99999738,262,7225373,73267606,899,99999101,204327512,6973013,71766217,183537123,19081296,80918704,99964648,35352,30852202,1000,1000,1000,1000,1000,1000,1000
649000,0,62561,900000000,3888006000,0,6000,9998763779483,5684067,1798711047,0,900000000,1000,6904,0,1800000000,33777744,1966222256,2157218227,823435897,1176564103,1616462877,100048435463,142194150,1195794,838159,283893777,1298664348,3816839460,3887936535,173546230,1778282,235338087,98221718,99999758,242,7225505,73418223,981,99999019,204400861,6973020,71700155,183537123,19017663,80982337,99964657,35343,30854631,1000,1000,1000,1000,1000,1000,1000
650000,0,62718,900000000,3894006000,0,6000,9998759610450,6631062,1799658039,0,900000000,1000,6419,0,1800000000,30706254,1969293746,2160289415,823435900,1176564100,1616462877,100048489828,142269324,1209307,851763,283893715,1299406640,3822802201,3893936863,173616636,1778020,235485963,98221980,99999736,264,7226047,73569073,952,99999048,204473699,6973023,71634613,183537123,18954553,81045447,99964587,35413,30857063,1000,1000,1000,1000,1000,1000,1000
651000,0,63614,900000000,3900006000,0,6000,9998754258856,9052848,1802079813,0,900000000,1000,6821,0,1800000000,27926412,1972073588,2163068187,823435912,1176564088,1616462877,100048542833,142344544,1224151,864705,283895639,1300149424,3828763293,3899935565,173687055,1777957,235633419,98222043,99999726,274,7227170,73720109,930,99999070,204546575,6973035,71569108,183537123,18891505,81108495,99964484,35516,30859520,1000,1000,1000,1000,1000,1000,1000
652000,0,62553,900000000,3906006000,0,6000,9998747471603,13175477,1806202432,0,900000000,1000,1059,0,1800000000,25412446,1974587554,2165582096,823435922,1176564078,1616462877,100048607877,142419724,1227006,867286,283895804,1300892024,3834732526,3905942388,173757389,1777679,235781349,98222321,99999749,251,7227528,73870824,1039,99998961,204619336,6973045,71503628,183537123,18828452,81171548,99964357,35643,30861947,1000,1000,1000,1000,1000,1000,1000
653000,0,62709,900000000,3912006000,0,6000,9998745906563,12314794,1805341740,0,900000000,1000,6249,0,1800000000,23136145,1976863855,2167856176,823435931,1176564069,1616462877,100048723400,142494234,1178736,824786,283890105,1301628044,3840689925,3911937042,173827272,1778172,235928868,98221828,99999726,274,7229233,74022467,968,99999032,204691638,6973054,71438583,183537123,18765826,81234174,99964208,35792,30864366,1000,1000,1000,1000,1000,1000,1000
654000,0,62446,900000000,3918006000,0,6000,9998750334163,5677322,1798704256,0,900000000,1000,1178,0,1800000000,21076823,1978923177,2169914513,823435943,1176564057,1616462877,100048770909,142568936,1198567,846637,283888038,1302366328,3846657908,3917942376,173897277,1777265,236076072,98222735,99999711,289,7231110,74174002,1015,99998985,204764097,6973066,71373486,183537123,18703183,81296817,99963938,36062,30866820,1000,1000,1000,1000,1000,1000,1000
655000,0,62978,900000000,3924006000,0,6000,9998741887499,12111667,1805138593,0,900000000,1000,628,0,1800000000,19213814,1980786186,2171776155,823435951,1176564049,1616462877,100048859276,142644004,1178017,822700,283891557,1303107576,3852620392,3923942394,173967694,1777171,236222835,98222829,99999747,253,7232607,74324679,883,99999117,204836931,6973074,71307903,183537123,18640017,81359983,99963879,36121,30869237,1000,1000,1000,1000,1000,1000,1000
656000,0,63188,900000000,3930006000,0,6000,9998738949357,13215519,1806242436,0,900000000,1000,5760,0,1800000000,17529424,1982470576,2173459422,823435960,1176564040,1616462877,100048890778,142718878,1214159,859725,283890594,1303846668,3858577613,3929937052,174037657,1776963,236370093,98223037,99999771,229,7233962,74475702,963,99999037,204909304,6973083,71242760,183537123,18577284,81422716,99963881,36119,30871647,1000,1000,1000,1000,1000,1000,1000
657000,0,63040,900000000,3936006000,0,6000,9998738112238,12375206,1805402114,0,900000000,1000,1122,0,1800000000,16002193,1983997807,2174985080,823435969,1176564031,1616462877,100048948836,142794120,1224458,865189,283895476,1304589488,3864544778,3935941838,174108242,1775611,236516634,98224389,99999784,216,7236900,74627476,916,99999084,204982184,6973092,71176765,183537123,18513584,81486416,99963986,36014,30873942,1000,1000,1000,1000,1000,1000,1000
658000,0,63985,900000000,3942006000,0,6000,9998736971317,11986788,1805013687,0,900000000,1000,7028,0,1800000000,14622373,1985377627,2176363164,823435978,1176564022,1616462877,100049033577,142869596,1207552,844987,283898753,1305334840,3870500189,3941934987,174178791,1776296,236664339,98223704,99999736,264,7237903,74778731,935,99999065,205055280,6973101,71111310,183537123,18450676,81549324,99963791,36209,30876489,1000,1000,1000,1000,1000,1000,1000
659000,0,64027,900000000,3948006000,0,6000,9998739469126,8092407,1801119299,0,900000000,1000,654,0,1800000000,13376157,1986623843,2177608344,823435985,1176564015,1616462877,100049069227,142944790,1239788,878427,283897445,1306077196,3876468924,3947941319,174249042,1776475,236812407,98223525,99999767,233,7238791,74930123,1039,99998961,205127967,6973108,71045931,183537123,18387733,81612267,99963751,36249,30878925,1000,1000,1000,1000,1000,1000,1000
