time_msec,min,max,mean,std,geom_mean,std_log,geoSD
0,0.001,0.001,0.0010000000000000007,6.616421313379338e-19,0.001,0.0,1.0
1000,0.001,0.001,0.0010000000000000007,6.616421313379338e-19,0.001,0.0,1.0
2000,566.0,6978.0,3879.0333333333333,2818.3560809185515,2568.668230089602,0.4438624877895849,2.7788332565632925
3000,627.0,6925.0,3056.866666666667,2813.0939248245973,1922.1110244078156,0.42658736532416924,2.6704679206975284
4000,561.0,6991.0,3640.4333333333334,2842.1649189371083,2298.3710900208184,0.46278346099310136,2.9025750711640494
5000,557.0,6927.0,3985.6666666666665,2948.217103938247,2429.2631208604944,0.5010513314664643,3.169942112430433
6000,541.0,7002.0,3992.0,2835.7778474344564,2593.047661438133,0.46435200866765974,2.9130772977214443
7000,571.0,6899.0,4044.633333333333,2750.2782114233255,2778.301836348825,0.4285323669184519,2.6824545170131833
8000,567.0,6917.0,4156.6,2749.8276886454864,2818.3196679078137,0.44567932441605473,2.7904826359158306
9000,608.0,6951.0,4057.9,2872.004530661108,2637.1194612502586,0.4640190496654571,2.910844795036364
10000,578.0,6950.0,3634.266666666667,2845.001738479965,2293.0938772933832,0.4625080972056472,2.900735280962486
11000,527.0,6968.0,2846.8,2771.947770319511,1641.6407643942516,0.4700026280252017,2.9512270852301317
12000,588.0,7046.0,3888.266666666667,2894.3373243501587,2496.1268518230263,0.4620701837134253,2.8978118477695496
13000,541.0,7014.0,3474.2,2791.8580069614004,2217.828665979559,0.4492010094961655,2.813202595943448
14000,559.0,7086.0,3888.4666666666667,2910.8009175498755,2466.11325512018,0.46980876495464197,2.9499099921259315
15000,537.0,6901.0,3210.5333333333333,2702.402108129541,2030.8704112239102,0.44428087147450923,2.781511574475307
16000,565.0,6816.0,3201.866666666667,2824.207581670975,1895.7992392302826,0.4772268234625326,3.0007293316806076
17000,568.0,7064.0,2745.866666666667,2672.6938074732293,1688.3964817766694,0.4303533279928037,2.693725440887965
18000,572.0,6965.0,3990.633333333333,2818.45544009766,2605.2365820283712,0.4618659231875779,2.896449248374559
19000,524.0,6953.0,3940.9666666666667,2773.316506842744,2592.7660497577754,0.4561382493503221,2.8585003475266286
20000,570.0,7049.0,3916.7,2882.4053072342917,2544.6013604844024,0.4557535734352288,2.855969554612191
21000,521.0,6966.0,3602.9666666666667,2783.5833329118004,2313.735272572778,0.45379566357041523,2.843123097553247
22000,572.0,6907.0,2514.266666666667,2513.8223805431326,1569.9202349717373,0.4154202062393783,2.602676592664474
23000,568.0,6901.0,3639.4333333333334,2829.335302508875,2316.4228794379196,0.4581566222962936,2.8718160760304894
24000,538.0,7009.0,3149.766666666667,2802.191244591341,1950.9442046196082,0.4458062650062965,2.791298389514424
25000,552.0,6916.0,4081.733333333333,2694.493387650442,2767.289921103067,0.4466444448543522,2.7966907426562044
26000,560.0,6975.0,4593.933333333333,2758.9367883840414,3171.820616190098,0.4525271513218236,2.8348308565541167
27000,559.0,7073.0,3618.133333333333,2775.5709289458264,2347.5284284147406,0.4472036511875264,2.800294137460452
28000,578.0,6931.0,4087.633333333333,2787.1270151987287,2796.815543183737,0.4310197495052563,2.6978621147095336
29000,587.0,6823.0,4002.366666666667,2849.9601023623945,2574.5916128323615,0.471186936015353,2.959285975911557
30000,569.0,6974.0,3291.266666666667,2802.903530680079,2045.577830189028,0.45391772937447294,2.843922317662732
31000,567.0,7022.0,3478.4333333333334,2881.123914836652,2138.987610847797,0.4673156578604921,2.933024278057727
32000,575.0,6899.0,3223.266666666667,2801.774400001854,1954.2623314056696,0.4653816073307155,2.919991635126302
33000,547.0,6987.0,3076.0,2842.9703019783788,1806.8421866933677,0.47137958100214883,2.960598951533516
34000,580.0,6997.0,3704.0666666666666,2824.61144027028,2422.0784279922073,0.44205909418437433,2.767318167083854
35000,578.0,6971.0,3669.366666666667,2879.5021897750908,2297.936336938984,0.4672332833873068,2.932468011680851
36000,529.0,6841.0,3801.6,2802.4867848591803,2463.039674075624,0.4573082474299393,2.8662115874783725
37000,578.0,6974.0,3987.7,2854.787982344386,2544.455916109821,0.4760743573940969,2.9927769987461206
38000,586.0,6958.0,4064.366666666667,2860.644821006974,2666.1577895018727,0.4586549410998154,2.8751131505977123
39000,551.0,6982.0,3399.6,2739.7694793540572,2169.076529409485,0.4479428908918756,2.8050647516636604
40000,530.0,6826.0,3263.8,2710.268422894295,2097.1938053072145,0.43636097982361544,2.7312470159590636
41000,544.0,6909.0,3768.8333333333335,2789.321572234606,2430.4809903218043,0.4602057579245483,2.885398209256557
42000,528.0,6891.0,3809.5333333333333,2724.9829450062093,2574.674484682855,0.43160848718690986,2.701521866851583
43000,556.0,6872.0,3836.8,2809.7827060419486,2502.06751697355,0.45403117010272565,2.844665266907477
44000,566.0,6865.0,3428.366666666667,2823.230608330834,2114.8755885847368,0.4668710767357387,2.930023318828341
45000,553.0,6889.0,3921.5333333333333,2690.0469260531154,2667.0057893993853,0.4353457055114947,2.7248694856932123
46000,580.0,6880.0,3495.6666666666665,2855.73144604916,2187.888072250865,0.45850504932670605,2.8741210094013376
47000,577.0,6927.0,2784.8,2699.922443330549,1720.9403496057644,0.4276216203727108,2.6768351125165157
48000,549.0,7017.0,3669.366666666667,2878.641926964547,2292.1039450803623,0.4706542639035321,2.955658569004093
49000,572.0,7016.0,3818.633333333333,2884.375549264589,2385.976801072714,0.4787785691863017,3.011470194584415
50000,552.0,6977.0,3213.5666666666666,2904.4654049421465,1835.903791632401,0.49334316700656844,3.114176097531114
51000,537.0,6875.0,3314.8333333333335,2780.3696613981006,1993.7318598313295,0.4795993793630806,3.017167210857601
52000,566.0,6939.0,3720.233333333333,2881.000409141114,2381.9248840061678,0.45458762810039316,2.8483124494983727
53000,608.0,7081.0,4186.333333333333,2773.6893933125807,2837.503689930797,0.4458924036727611,2.7918520750367497
54000,595.0,7171.0,3468.9333333333334,2772.9940986710317,2252.725617625753,0.43652415070837297,2.7322733788111906
55000,555.0,6960.0,3551.133333333333,2941.423485243196,2172.159543857918,0.4713471211936351,2.9603776802814026
56000,536.0,7058.0,3441.733333333333,2895.937760492044,2056.797568761688,0.4829268603102358,3.0403729522567855
57000,555.0,6950.0,2076.766666666667,2470.970962071853,1199.0198347420987,0.42155541787714457,2.6397051388074555
58000,560.0,6930.0,3812.9,2769.609699254914,2533.1562767859104,0.4417396672691731,2.7652835317296645
59000,561.0,6788.0,3810.366666666667,2720.442477743767,2583.6772836181617,0.4283281102069361,2.681193205770419
60000,573.0,6864.0,3676.9666666666667,2816.316149515709,2386.492387497168,0.44717565237114626,2.8001136092766568
61000,563.0,6890.0,3391.8,2811.952572317947,2074.380895192987,0.4711225083869826,2.958846998112983
62000,531.0,7046.0,4038.5,2859.5288585890244,2627.4726705045096,0.4640772022195506,2.9112345867557945
63000,558.0,6988.0,3003.0333333333333,2743.501116850678,1891.7594427298757,0.4286378573273415,2.6831061660798694
64000,557.0,6907.0,3624.366666666667,2828.0181495214965,2286.890074148861,0.4637145150701328,2.9088043771784133
65000,587.0,6982.0,3470.766666666667,2840.330550012328,2172.0173257680804,0.4579881687031966,2.870702375655752
66000,562.0,6960.0,3997.1666666666665,2840.77843973763,2730.313367795794,0.4234493725532998,2.651242009097231
67000,529.0,6976.0,2768.366666666667,2749.970751986575,1648.668241458834,0.4463139778836829,2.7945634709200426
68000,568.0,6924.0,4119.966666666666,2774.6717666498284,2709.866222356657,0.4670755523039253,2.9314031642308374
69000,545.0,7009.0,3872.5666666666666,2785.2493565497725,2599.723030607587,0.4354263573098762,2.7253755617334896
70000,554.0,6940.0,3341.366666666667,2777.881486056364,2157.779886002859,0.4318105916999717,2.7027793473068136
71000,583.0,6935.0,3717.633333333333,2807.0508942640326,2458.6381143363196,0.43584149278065365,2.727981952167638
72000,551.0,6921.0,3579.5,2860.4393169943137,2189.6776359680503,0.47977153370249404,3.0183634530666867
73000,568.0,6949.0,3537.733333333333,2783.9302153032077,2331.512365679207,0.4294474523971359,2.6881125743269556
74000,574.0,6895.0,3064.266666666667,2751.455325676832,1872.6452195287877,0.4525755792356118,2.8351469844457
75000,578.0,6830.0,2983.733333333333,2679.267256151401,1823.3208461205147,0.4528681439394429,2.8370575391993538
76000,598.0,6915.0,3657.7,2826.360168741464,2339.3551839942884,0.4558857457788088,2.856838867144542
77000,589.0,6948.0,3831.5666666666666,2832.37953675525,2475.5039399877337,0.4591981801718511,2.8787117481177487
78000,549.0,6990.0,3452.0333333333333,2798.8582953538867,2181.659729102276,0.4533587685259091,2.8402643879420477
79000,551.0,6953.0,4759.933333333333,2666.866131045865,3382.533604658384,0.4424405464188298,2.769749842959313
80000,585.0,7033.0,3489.8,2825.7435811139867,2217.7315976262616,0.4491705189969026,2.8130050964487783
81000,587.0,6983.0,4862.133333333333,2708.6417353675097,3486.2076170745804,0.4349192511531876,2.7221951203128594
82000,548.0,6894.0,3343.5,2829.3411289800197,2101.7497691317626,0.44709416105276845,2.799588243304758
83000,583.0,7009.0,4805.533333333334,2657.5037383868776,3483.099073231215,0.4261020349208352,2.66748530080675
84000,568.0,6852.0,2958.0666666666666,2807.507606564858,1770.4477207256,0.4531450777726143,2.8388672047700396
85000,527.0,7027.0,3485.266666666667,2842.7187439968916,2181.047990921692,0.4596597760942716,2.881773053471672
86000,572.0,6897.0,2884.733333333333,2732.867054986372,1736.3410303156754,0.44974876165566924,2.8167529748240256
87000,551.0,6911.0,3785.5666666666666,2857.6334998631696,2381.76817666462,0.47323710101250244,2.9732888416555907
88000,600.0,7074.0,4048.133333333333,2732.9862754154465,2816.464577342579,0.4191917129364971,2.6253772219368825
89000,586.0,7034.0,4766.033333333334,2604.513582005395,3488.141437443059,0.41911290388828903,2.624900852291442
90000,578.0,7084.0,4231.266666666666,2860.0494923778106,2786.322263143743,0.4653169563972184,2.9195569850391725
