Name,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
glucose_in:=Cell_1,0,130300,379000,676300,996800,1340100,1698800,2066400,2441900,2823700,3211200,3600900,3996400,4398500,4802400,5211100,5623700,6037700,6457400,6876000,7297200,7716700,8141100,8569600,9001200,9426800,9856400,10287100,10718300,11154500,11589600,12026300,12469000,12904900,13346300,13786300,14226800,14670400,15113900,15558800,16001600,16449000,16895100,17341400,17790300,18238000,18685400,19137300,19583300,20032500,20479500,20930800,21380100,21829600,22282000,22735600,23187500,23637000,24091700,24543500,24996600,25450900,25907600,26361000,26817600,27277000,27737200,28195200,28652600,29108200,29565600,30024500,30485100,30941500,31400700,31860200,32319900,32781200,33241600,33702200,34161100,34620000,35081200,35541600,36004800,36470100,36931700,37393300,37856600,38319500,38784400,39250700,39712900,40177900,40641400,41108200,41569500,42033400,42499900,42963000,43426800
O2:=Cell_1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2_in:=Cell_1,0,939900,1859800,2999900,3980400,5020400,6161100,7081300,8201000,9280500,10240600,10981200,12121300,13121000,14120900,15101000,16221000,17261000,18300900,19101000,20360700,21341000,22300900,23400100,24340700,25420900,26240500,27221000,28221300,29061700,30260800,31240500,32420400,33440500,34480600,35420400,36400100,37240700,38261500,39121300,40061700,41101000,42160600,43200400,44360000,45459900,46458600,47438400,48538200,49358900,50498300,51537600,52536900,53536700,54696700,55856900,56737800,57697800,58697200,59777100,60676400,61796300,62776100,63695500,64754500,65794100,66734000,67674300,68654600,69753900,70635000,71695700,72655700,73636100,74655600,75656200,76635500,77735300,78676100,79635800,80714800,81675000,82774800,83695000,84934200,86014500,86953400,88013300,89072900,89932900,90952700,91872400,92792500,93572700,94691600,95651600,96632100,97731400,98611900,99751200,100710000
Pyruvate:=Cell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate-:=Cell_1,0,257848,740503,1306388,1870948,2397854,2885457,3318346,3622210,3927044,4166069,4364181,4538514,4595233,4744664,4946257,5081019,5188655,5241080,5355104,5426852,5540260,5598432,5599056,5708897,5728702,5709170,5892264,5892559,5884187,6010408,5842397,5813012,5914849,5920131,5836856,5902911,6010145,5942638,5918400,5801147,5798710,5747801,5774252,5688204,5803500,5809795,5773267,5840607,5969423,5980089,5961098,5876883,5924329,5884653,5858978,5993983,5943545,5981884,6023543,6005528,6138480,6279099,6381459,6375773,6258596,6302968,6244700,6190789,6192402,6108231,6089995,6033096,5939701,6031005,6172221,6257385,6124777,6102746,6070231,6087735,6135159,6095694,6054414,6020011,6000511,6047090,6139128,6180299,6149322,6173909,6215729,6260566,6135573,6069317,6037434,5939972,6061451,6148478,5975665,5966197
Pyruvate_created:=Cell_1,0,259348,751774,1345392,1990964,2677278,3392536,4122484,4878298,5637522,6411722,7191514,7982876,8787470,9600298,10417896,11242964,12069996,12907472,13744808,14583894,15421732,16275406,17132892,17996730,18842138,19702296,20562018,21423700,22302696,23171022,24041604,24926108,25795036,26683490,27560670,28440038,29329598,30218680,31105566,31994206,32891202,33782232,34674114,35566878,36462382,37359068,38263614,39158762,40052404,40950640,41850030,42745876,43652624,44552218,45457102,46361868,47262540,48174050,49080176,49982354,50886656,51806094,52712172,53620366,54545162,55466144,56383284,57298118,58210056,59122736,60042444,60963818,61870808,62786856,63708126,64626004,65555562,66469972,67391424,68313036,69231674,70154998,71073662,71996710,72932690,73851148,74772258,75705904,76631726,77559202,78493822,79413774,80341854,81275732,82202956,83130376,84053556,84987758,85919874,86845266
ATP:=Cell_1,100000000,90757211,82707083,75640906,69394844,63857500,58970262,54622553,50771069,47320831,44272251,41540977,39089887,36896862,34940959,33176508,31627151,30208320,28972905,27847556,26850647,25929339,25148247,24446787,23816193,23248710,22720182,22261511,21845689,21501870,21157323,20898732,20638679,20389182,20204471,20012058,19826152,19673124,19523503,19385873,19301681,19174636,19109166,19026836,18923297,18876104,18814478,18755988,18717409,18709465,18702779,18666180,18677143,18665074,18639442,18634905,18614198,18595494,18600329,18594315,18584571,18595938,18644815,18686877,18701498,18758647,18777210,18811754,18812928,18830356,18822618,18806810,18801824,18803081,18790416,18781326,18796644,18823592,18827466,18794577,18802521,18845132,18842008,18848263,18864123,18898717,18872612,18881951,18867997,18852600,18912769,18912332,18961019,18961127,18992116,18985944,18983459,18977537,18946171,18969869,18950940
ADP:=Cell_1,100000000,109242789,117292917,124359094,130605156,136142500,141029738,145377447,149228931,152679169,155727749,158459023,160910113,163103138,165059041,166823492,168372849,169791680,171027095,172152444,173149353,174070661,174851753,175553213,176183807,176751290,177279818,177738489,178154311,178498130,178842677,179101268,179361321,179610818,179795529,179987942,180173848,180326876,180476497,180614127,180698319,180825364,180890834,180973164,181076703,181123896,181185522,181244012,181282591,181290535,181297221,181333820,181322857,181334926,181360558,181365095,181385802,181404506,181399671,181405685,181415429,181404062,181355185,181313123,181298502,181241353,181222790,181188246,181187072,181169644,181177382,181193190,181198176,181196919,181209584,181218674,181203356,181176408,181172534,181205423,181197479,181154868,181157992,181151737,181135877,181101283,181127388,181118049,181132003,181147400,181087231,181087668,181038981,181038873,181007884,181014056,181016541,181022463,181053829,181030131,181049060
Pi:=Cell_1,100000000,109263589,117431717,124736694,131330656,137295500,142711938,147654147,152164331,156301969,160098049,163602223,166834613,169825338,172598041,175182092,177591949,179851780,181971695,183972444,185865353,187664961,189363753,190983313,192529207,194034890,195471518,196859089,198204311,199492930,200757277,201988168,203175921,204356418,205495429,206626042,207737148,208821676,209855197,210015227,210111319,210227264,210290334,210400964,210476203,210541596,210600422,210652412,210682391,210707135,210710821,210762220,210722357,210743626,210769858,210789795,210791602,210812906,210807671,210804985,210814429,210828762,210760385,210753323,210715802,210657353,210625690,210587746,210596672,210591744,210590282,210598890,210624476,210637819,210608984,210647574,210608956,210588308,210602634,210605123,210616879,210568068,210580992,210554837,210535277,210500483,210527288,210539549,210547103,210553600,210520731,210486868,210443781,210468273,210410984,210455556,210426041,210434163,210453429,210429231,210454360
Pi-:=Cell_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAD+:=Cell_1,10000000,9942212,9703817,9292582,8727482,8199866,7712743,7278914,6972500,6669666,6430081,6233969,6054326,5999857,5852306,5648783,5514271,5407675,5355150,5241626,5170348,5055370,4996718,4997764,4886603,4864698,4886530,4703416,4703801,4712553,4582702,4753113,4781208,4680251,4676299,4757944,4692459,4581265,4644362,4666300,4787353,4785680,4841249,4810598,4897216,4783990,4776045,4811653,4741813,4617697,4606431,4622692,4709717,4662151,4700117,4727882,4594137,4642505,4604886,4561807,4580462,4443330,4306441,4205051,4209847,4327014,4278952,4342910,4392901,4394368,4477689,4496715,4552964,4646879,4556195,4412449,4326755,4461663,4484834,4511419,4495615,4452061,4492296,4531116,4566889,4587129,4537820,4445462,4405381,4435998,4411221,4366531,4325664,4451107,4518583,4547586,4647748,4525489,4437172,4611725,4619743
NADH:=Cell_1,0,57788,296183,707418,1272518,1800134,2287257,2721086,3027500,3330334,3569919,3766031,3945674,4000143,4147694,4351217,4485729,4592325,4644850,4758374,4829652,4944630,5003282,5002236,5113397,5135302,5113470,5296584,5296199,5287447,5417298,5246887,5218792,5319749,5323701,5242056,5307541,5418735,5355638,5333700,5212647,5214320,5158751,5189402,5102784,5216010,5223955,5188347,5258187,5382303,5393569,5377308,5290283,5337849,5299883,5272118,5405863,5357495,5395114,5438193,5419538,5556670,5693559,5794949,5790153,5672986,5721048,5657090,5607099,5605632,5522311,5503285,5447036,5353121,5443805,5587551,5673245,5538337,5515166,5488581,5504385,5547939,5507704,5468884,5433111,5412871,5462180,5554538,5594619,5564002,5588779,5633469,5674336,5548893,5481417,5452414,5352252,5474511,5562828,5388275,5380257
Lactic:=Cell_1,0,160,2791,16074,76546,210444,407179,668898,1081798,1495588,1987103,2523283,3094002,3794727,4410504,4977879,5617835,6287171,7020422,7692134,8407642,9079602,9821224,10624156,11324333,12095036,12921226,13542634,14349201,15181649,15868524,16851017,17709516,18421987,19249289,20154814,20912697,21639163,22539242,23394866,24346359,25191082,26078581,26889712,27813194,28539072,29375113,30261567,31033475,31742401,32573471,33435622,34359493,35162875,36046335,36921684,37636405,38531345,39349236,40157183,41022116,41736686,42456735,43202723,44058213,45041776,45860496,46778094,47688519,48541524,49482025,50364859,51287382,52230587,52999051,53723575,54498159,55504025,56383506,57280343,58128251,58942135,59849694,60751278,61651199,62549319,63365468,64137520,64973885,65874524,66719523,67553353,68370538,69366161,70308815,71210242,72178924,72923945,73715330,74763099,75642309
H2O:=Cell_2,10000000000000,9999990481979,9999971833794,9999963952628,9999966765871,9999960198310,9999954183377,9999948679825,9999933638233,9999928986781,9999924716335,9999930760737,9999917118465,9999923741691,9999910674942,9999907270297,9999914056099,9999901114746,9999907914458,9999894990826,9999902391082,9999889545937,9999887094199,9999894507619,9999891784191,9999879377974,9999886969935,9999884527600,9999872454530,9999880212638,9999878046769,9999875926969,9999873973280,9999871939184,9999869993150,9999857867587,9999856263195,9999854062644,9999852341245,9999850279616,9999848550427,9999856353778,9999854873867,9999843008580,9999850995743,9999839299789,9999837148198,9999844975635,9999843227716,9999831436512,9999829348873,9999827778516,9999835992565,9999833982239,9999822272382,9999820380221,9999818536608,9999826945433,9999815208336,9999823225996,9999821558746,9999819549177,9999807724950,9999805841176,9999814120775,9999802352511,9999810244227,9999808650903,9999796832469,9999794719867,9999803013402,9999791249398,9999789359759,9999787473407,9999795673730,9999793620752,9999791850874,9999780251556,9999778332014,9999776498492,9999784789112,9999783355972,9999771387814,9999769410100,9999767679434,9999765812993,9999774028458,9999762077788,9999760353175,9999768819165,9999756984079,9999764751200,9999762701212,9999760857005,9999759098575,9999747190748,9999745177480,9999753591184,9999741780357,9999740016653,9999738481578
OH-:=Cell_2,100000,96125,10089432,10090792,85041,82285,90017,89681,10078396,10085192,10081361,93296,10090652,93976,10028003,10524972,1030254,11441926,2271095,12969875,3477871,14346805,14932766,5748742,6790206,17591506,8466053,9440928,20101070,10983356,11836264,12685392,13404718,14241988,15017763,26003853,26491362,27596868,28241579,29244753,29933884,21105177,21572570,32438136,23458266,34172306,35350265,26557552,27348135,38185109,39328435,39956265,30802361,31875854,42652955,43614667,44530145,35195590,46008562,37068707,37815577,38902725,49807548,50772668,41576151,52426445,43617621,44293667,55193910,56388854,47179617,58027465,59002194,59973710,50857390,51996655,52851535,63534403,64537497,65454010,56246839,56763220,67813706,68872547,69685159,70631897,61497147,72528249,73331005,63944542,74858236,66168539,67296082,68216846,69052002,80036284,81125626,71787047,82673387,83511286,84120970
H+:=Cell_2,100000,344459,10830756,11336420,1768827,2146635,2279261,2309467,12316434,12011072,11774043,1339676,10933840,588086,10193315,10077836,101062,10014922,81149,10086733,94729,10084733,10069602,86702,59668,10052268,79155,68406,9982720,64634,45892,43870,42824,50620,39735,10043573,9970448,9985582,10052845,10041517,10014958,36775,31702,9992626,29700,9967194,9971195,54786,26693,10006661,10018337,9989037,39541,23850,9999469,10018059,10029029,46500,10029098,35265,31113,20237,9998814,10034228,43771,9980891,18699,18685,10014102,10005136,42921,9986827,9993560,9966922,16194,27753,27343,9976667,10002739,10015142,15187,35824,9973660,10016729,10010181,9985465,13967,10021673,10009465,13656,10017954,32929,23112,22430,22466,10023864,9974684,23027,9981193,9999106,10025268
glucose:=Cell_2,0,1181,931,1689,4547,2061,4923,2260,5118,4741,1805,5808,4519,5427,2793,5584,2956,2918,6537,3754,3084,3184,4560,3341,6466,5922,7418,5923,4467,7741,8179,6026,7388,4023,6896,6415,7405,5914,4220,6777,5494,6677,4900,5352,4862,6768,4278,5191,6757,4818,7874,7223,6915,8429,8619,7522,3906,4844,5829,5946,4587,5751,8309,5441,5141,5008,5076,6332,7943,4235,5920,5806,7696,5860,8133,7926,7327,5364,7550,8002,4202,4383,7884,6843,5016,8927,6867,5612,4704,7043,5568,4560,9018,7753,7035,5107,7301,4874,8820,5926,5631
glucose_channel:=Cell_2,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
glucose_in:=Cell_2,0,125700,379000,667700,983300,1327700,1676400,2042600,2417000,2798200,3193100,3585800,3984800,4386700,4795600,5201100,5616600,6027000,6441600,6863000,7284900,7703500,8126900,8554700,8982000,9412700,9839000,10268600,10700400,11136900,11573000,12009200,12447300,12886400,13325300,13764600,14210100,14654400,15097900,15539400,15981000,16423300,16870100,17315200,17761700,18206800,18651700,19101400,19546300,19993700,20443800,20897000,21353800,21802200,22255800,22708300,23162800,23613600,24066000,24526100,24979500,25437000,25889300,26345800,26802700,27259700,27714600,28172500,28628800,29081900,29540700,29997200,30453400,30912900,31370000,31829300,32290100,32748500,33207700,33666000,34128100,34588900,35049900,35510500,35971900,36436200,36896700,37358200,37823700,38286300,38750400,39213900,39677700,40138900,40601900,41063300,41529200,41991600,42455200,42917000,43382100
O2:=Cell_2,0,1020100,2100200,2960100,3979600,4939600,5798900,6878700,7759000,8679500,9719400,10978800,11838700,12839000,13839100,14859000,15739000,16699000,17659100,18859000,19599300,20619000,21659100,22559900,23619300,24539100,25719500,26739000,27738700,28898300,29699200,30719500,31539600,32519500,33479400,34539600,35559900,36719300,37698500,38838700,39898300,40859000,41799400,42759600,43600000,44500100,45501400,46521600,47421800,48601100,49461700,50422400,51423100,52423300,53263300,54103100,55222200,56262200,57262800,58182900,59283600,60163700,61183900,62264500,63205500,64165900,65226000,66285700,67305400,68206100,69325000,70264300,71304300,72323900,73304400,74303800,75324500,76224700,77283900,78324200,79245200,80285000,81185200,82265000,83025800,83945500,85006600,85946700,86887100,88027100,89007300,90087600,91167500,92387300,93268400,94308400,95327900,96228600,97348100,98208800,99250000
O2_in:=Cell_2,0,1020100,2100200,2960100,3979600,4939600,5798900,6878700,7759000,8679500,9719400,10978800,11838700,12839000,13839100,14859000,15739000,16699000,17659100,18859000,19599300,20619000,21659100,22559900,23619300,24539100,25719500,26739000,27738700,28898300,29699200,30719500,31539600,32519500,33479400,34539600,35559900,36719300,37698500,38838700,39898300,40859000,41799400,42759600,43600000,44500100,45501400,46521600,47421800,48601100,49461700,50422400,51423100,52423300,53263300,54103100,55222200,56262200,57262800,58182900,59283600,60163700,61183900,62264500,63205500,64165900,65226000,66285700,67305400,68206100,69325000,70264300,71304300,72323900,73304400,74303800,75324500,76224700,77283900,78324200,79245200,80285000,81185200,82265000,83025800,83945500,85006600,85946700,86887100,88027100,89007300,90087600,91167500,92387300,93268400,94308400,95327900,96228600,97348100,98208800,99250000
Pyruvate:=Cell_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyruvate-:=Cell_2,0,248686,748731,1288825,1820646,2357814,2766099,3150233,3530901,3756399,4037636,4203182,4401875,4628328,4875463,4971948,5149048,5310580,5340090,5417675,5590245,5569280,5690758,5720339,5610265,5637159,5638133,5576416,5636758,5669798,5669635,5682413,5758965,5786693,5829390,5778045,5942238,5842843,5999313,5931005,6016043,5882422,6094766,6087093,6042555,6097476,5957887,5844826,5878822,5899658,5780877,5906163,5965475,5867769,5920438,5902474,5908336,6034211,6070439,6003433,6082681,5990005,5976624,5971139,6031369,6031915,5910063,6028677,6030953,5885806,5966432,5971075,5941387,5903646,5941269,5836923,5870677,5964268,5932771,5938564,6008072,6220819,6121993,6075748,6129395,6104057,6148243,6099300,6158226,6313814,6324691,6141535,6032197,6033939,6080097,6051983,5946428,6104716,6100283,6154984,6328618
Pyruvate_created:=Cell_2,0,249038,756138,1332022,1957506,2651278,3342954,4080680,4823764,5586918,6382590,7159984,7960562,8762546,9585614,10391032,11227288,12048164,12870126,13718492,14563632,15400632,16244680,17102718,17951068,18813556,19663164,20525354,21391866,22258318,23129642,24006348,24879824,25764754,26636808,27516370,28405390,29296972,30187360,31065246,31951012,32833246,33730400,34619696,35513676,36400064,37294844,38192418,39079086,39977764,40871852,41779554,42693770,43587542,44494362,45401556,46317788,47217512,48120342,49040308,49949826,50862498,51761982,52680718,53595118,54509384,55419048,56332336,57241714,58155330,59069560,59982788,60891408,61814080,62723734,63642748,64565546,65486272,66400300,67315996,68247796,69169034,70084032,71007314,71933768,72854546,73779666,74705176,75637992,76558514,77489664,78418680,79337364,80262294,81189730,82116386,83043798,83973452,84892760,85822148,86752938
ATP:=Cell_2,100000000,90727142,82579364,75275442,68708418,62831873,57516348,52750186,48440393,44558891,41080286,37914017,35069679,32498213,30188559,28086301,26213641,24504836,22955679,21579193,20332585,19193374,18171645,17259079,16425465,15683036,14999152,14393882,13847466,13354312,12912675,12518709,12157822,11845926,11547721,11287810,11059947,10856484,10670184,10489615,10335323,10192201,10076837,9966412,9867685,9772159,9693307,9625605,9554937,9499385,9449160,9414335,9388696,9345635,9319699,9296444,9284541,9258535,9237240,9235011,9224149,9214400,9194480,9194562,9192044,9188340,9180896,9176906,9168093,9164051,9162579,9159651,9153361,9161197,9154854,9160155,9167955,9172231,9169811,9168498,9183747,9188226,9185552,9189961,9198361,9199436,9205271,9211213,9222172,9222221,9231979,9238419,9234658,9236145,9240307,9243418,9246904,9251683,9246504,9250087,9255486
