Time\ number,r1_2_200,r2_1_300,Time\ Probability,r1_2_200,r2_1_300
490,1.9999999019999543e+19,982000448063,490,9.999999999e-11,0.0004907592611243424
500,1.999999899999926e+19,1000000741600,500,9.999999999e-11,0.000499750495367009
510,1.9999998979999207e+19,1022000811486,510,9.999999999e-11,0.0005107394176933299
520,1.999999895999915e+19,1040000853196,520,9.999999999e-11,0.0005197301666896056
530,1.9999998939999154e+19,1060000847297,530,9.999999999e-11,0.0005297196719979262
540,1.9999998919999005e+19,1082000956352,540,9.999999999e-11,0.0005407079549138381
550,1.9999998899998716e+19,1102001283704,550,9.999999999e-11,0.000550697207337291
560,1.999999887999861e+19,1122001436684,560,9.999999999e-11,0.0005606861729961847
570,1.999999885999862e+19,1142001401058,570,9.999999999e-11,0.000570674844792849
580,1.9999998839998804e+19,1160001196507,580,9.999999999e-11,0.0005796643925590296
590,1.999999881999884e+19,1182001188592,590,9.999999999e-11,0.00059065151889731
600,1.999999879999897e+19,1200001028251,600,9.999999999e-11,0.0005996407293795817
610,1.999999877999917e+19,1220000829486,610,9.999999999e-11,0.000609628541080102
620,1.9999998759999205e+19,1242000738256,620,9.999999999e-11,0.0006206149670044039
630,1.999999873999912e+19,1260000878599,630,9.999999999e-11,0.0006296037886360747
640,1.999999871999916e+19,1280000839257,640,9.999999999e-11,0.0006395910810682256
650,1.9999998699999076e+19,1302000907051,650,9.999999999e-11,0.0006505769276505464
660,1.999999867999929e+19,1322000811629,660,9.999999999e-11,0.0006605637728925516
670,1.999999865999918e+19,1340000820083,670,9.999999999e-11,0.0006695518100542197
680,1.9999998639999197e+19,1362000777150,680,9.999999999e-11,0.0006805369426526139
690,1.999999861999892e+19,1380001078430,690,9.999999999e-11,0.0006895247667541376
700,1.999999859999879e+19,1400001209196,700,9.999999999e-11,0.0006995109465125183
710,1.999999857999887e+19,1422001206793,710,9.999999999e-11,0.0007104954407094451
720,1.9999998559998685e+19,1442001289061,720,9.999999999e-11,0.0007204811771374119
730,1.9999998539998605e+19,1462001356340,730,9.999999999e-11,0.0007304667065121589
740,1.9999998519998853e+19,1482001101037,740,9.999999999e-11,0.0007404518752712917
750,1.999999849999896e+19,1502001036735,750,9.999999999e-11,0.0007504369398366805
760,1.9999998479999058e+19,1520000943743,760,9.999999999e-11,0.0007594233097977035
770,1.999999845999885e+19,1542001142864,770,9.999999999e-11,0.0007704065875127926
780,1.9999998439998857e+19,1560001143159,780,9.999999999e-11,0.0007793926448710158
790,1.9999998419999015e+19,1580000984485,790,9.999999999e-11,0.0007893768841154839
800,1.999999839999901e+19,1600000992026,800,9.999999999e-11,0.0007993610068110577
810,1.999999837999914e+19,1620000859364,810,9.999999999e-11,0.000809344859997641
820,1.9999998359999255e+19,1642000789985,820,9.999999999e-11,0.0008203269062784224
830,1.9999998339999412e+19,1662000561968,830,9.999999999e-11,0.0008303102928972984
840,1.999999831999956e+19,1680000440788,840,9.999999999e-11,0.0008392952122307504
850,1.9999998299999416e+19,1702000611903,850,9.999999999e-11,0.0008502767202024644
860,1.9999998279999336e+19,1720000664918,860,9.999999999e-11,0.0008592613673973691
870,1.9999998259999433e+19,1742000563466,870,9.999999999e-11,0.0008702423004441373
880,1.9999998239999386e+19,1762000596178,880,9.999999999e-11,0.0008802248197604058
890,1.999999821999939e+19,1780000610697,890,9.999999999e-11,0.0008892089091478399
900,1.9999998199999496e+19,1800000505012,900,9.999999999e-11,0.000899190980396592
910,1.9999998179999367e+19,1822000610409,910,9.999999999e-11,0.0009101711390190654
920,1.9999998159999468e+19,1840000531721,920,9.999999999e-11,0.0009191546433442564
930,1.999999813999947e+19,1862000525803,930,9.999999999e-11,0.0009301343076165753
940,1.99999981199996e+19,1880000400490,940,9.999999999e-11,0.0009391174296730537
950,1.9999998099999535e+19,1902000528678,950,9.999999999e-11,0.0009500967221051306
960,1.999999807999941e+19,1922000645423,960,9.999999999e-11,0.0009600776877437502
970,1.9999998059999277e+19,1942000710494,970,9.999999999e-11,0.0009700584281686379
980,1.9999998039999373e+19,1962000602144,980,9.999999999e-11,0.0009800388826330746
990,1.999999801999937e+19,1982000606568,990,9.999999999e-11,0.0009900191939625261
1000,1.9999997999999308e+19,2002000759802,1000,9.999999999e-11,0.0009999993801415774
1010,1.9999997979999134e+19,2022000943311,1010,9.999999999e-11,0.0010099793820239115
1020,1.999999795999914e+19,2040000859484,1020,9.999999999e-11,0.0010189610889933364
1030,1.9999997939998913e+19,2062001106492,1030,9.999999999e-11,0.001029938685891037
1040,1.9999997919999082e+19,2080000916171,1040,9.999999999e-11,0.0010389199808295232
1050,1.999999789999912e+19,2100000877183,1050,9.999999999e-11,0.0010488990940826749
1060,1.9999997879999017e+19,2122000990560,1060,9.999999999e-11,0.0010598759663547623
1070,1.9999997859999064e+19,2140000937344,1070,9.999999999e-11,0.0010688567914042544
1080,1.999999783999901e+19,2162000978412,1080,9.999999999e-11,0.0010798331890004298
1090,1.9999997819998896e+19,2182001136285,1090,9.999999999e-11,0.0010898115830861846
1100,1.999999779999881e+19,2200001192418,1100,9.999999999e-11,0.0010987919244370096
1110,1.999999777999875e+19,2220001251570,1110,9.999999999e-11,0.0011087698905126796
1120,1.9999997759998796e+19,2240001203247,1120,9.999999999e-11,0.0011187476036343647
1130,1.9999997739999007e+19,2262001008240,1130,9.999999999e-11,0.0011297227870782985
1140,1.999999771999892e+19,2282001051966,1140,9.999999999e-11,0.0011397001275380162
1150,1.9999997699998958e+19,2302001067192,1150,9.999999999e-11,0.0011496772544626504
1160,1.999999767999912e+19,2320000882022,1160,9.999999999e-11,0.0011586563990770905
1170,1.9999997659998986e+19,2342000978339,1170,9.999999999e-11,0.0011696308508709825
1180,1.999999763999909e+19,2360000908980,1180,9.999999999e-11,0.0011786096945148063
1190,1.9999997619999293e+19,2382000709628,1190,9.999999999e-11,0.0011895835603715167
1200,1.9999997599999308e+19,2402000659840,1200,9.999999999e-11,0.0011995596583745333
1210,1.9999997579999277e+19,2420000721657,1210,9.999999999e-11,0.001208538029376879
1220,1.9999997559998968e+19,2442001053921,1220,9.999999999e-11,0.00121951150277298
1230,1.999999753999904e+19,2462001041794,1230,9.999999999e-11,0.0012294870217328107
1240,1.9999997519998947e+19,2482001054283,1240,9.999999999e-11,0.0012394623537071775
1250,1.999999749999868e+19,2500001320986,1250,9.999999999e-11,0.0012484401095314997
1260,1.9999997479998734e+19,2522001294672,1260,9.999999999e-11,0.0012594125273237818
1270,1.9999997459998753e+19,2542001268254,1270,9.999999999e-11,0.0012693872421372908
1280,1.999999743999877e+19,2562001201428,1280,9.999999999e-11,0.0012793617375596556
1290,1.9999997419998982e+19,2580001017960,1290,9.999999999e-11,0.0012883385515927068
1300,1.999999739999909e+19,2600000910104,1300,9.999999999e-11,0.0012983126480187756
1310,1.999999737999933e+19,2622000554529,1310,9.999999999e-11,0.0013092838058320364
1320,1.999999735999964e+19,2640000362187,1320,9.999999999e-11,0.0013182600775524024
1330,1.9999997339999695e+19,2660000307370,1330,9.999999999e-11,0.001328233602789161
1340,1.999999731999967e+19,2682000399401,1340,9.999999999e-11,0.0013392043264313159
1350,1.999999729999977e+19,2702000238949,1350,9.999999999e-11,0.0013491773806720197
1360,1.999999727999963e+19,2722000328340,1360,9.999999999e-11,0.0013591503603064914
1370,1.9999997259999625e+19,2740000375759,1370,9.999999999e-11,0.001368125855200832
1380,1.9999997239999803e+19,2762000124321,1380,9.999999999e-11,0.0013790955311462616
1390,1.9999997219999904e+19,2782000113103,1390,9.999999999e-11,0.0013890678630754081
1400,1.999999719999987e+19,2800000131470,1400,9.999999999e-11,0.0013980428057150983
1410,1.999999717999984e+19,2822000263526,1410,9.999999999e-11,0.0014090120156232996
1420,1.9999997159999705e+19,2840000297212,1420,9.999999999e-11,0.0014179866074127525
1430,1.999999713999986e+19,2860000143476,1430,9.999999999e-11,0.0014279580915646237
1440,1.999999712000005e+19,2881999956777,1440,9.999999999e-11,0.0014389264853542022
1450,1.9999997099999957e+19,2900000041934,1450,9.999999999e-11,0.001447900565117222
1460,1.9999997079999894e+19,2922000050000,1460,9.999999999e-11,0.0014588686179127577
1470,1.9999997059999908e+19,2940000093475,1470,9.999999999e-11,0.0014678423184607593
1480,1.9999997039999906e+19,2960000092882,1480,9.999999999e-11,0.0014778128833050773
1490,1.999999701999992e+19,2982000125307,1490,9.999999999e-11,0.0014887802911461236
1500,1.999999699999973e+19,3000000271783,1500,9.999999999e-11,0.001497753505429823
1510,1.999999697999981e+19,3022000319546,1510,9.999999999e-11,0.0015087204828823121
1520,1.999999695999972e+19,3040000279225,1520,9.999999999e-11,0.001517693245667197
1530,1.999999693999967e+19,3060000331180,1530,9.999999999e-11,0.0015276628411900134
1540,1.9999996919999836e+19,3082000125538,1540,9.999999999e-11,0.0015386290353289799
1550,1.9999996899999867e+19,3100000133419,1550,9.999999999e-11,0.0015476012846151069
1560,1.999999687999996e+19,3122000078584,1560,9.999999999e-11,0.001558567115962743
1570,1.9999996859999875e+19,3142000074899,1570,9.999999999e-11,0.0015685358675428492
1580,1.9999996840000057e+19,3161999906604,1580,9.999999999e-11,0.0015785043380173076
1590,1.9999996819999908e+19,3182000017887,1590,9.999999999e-11,0.0015884727487859751
1600,1.9999996799999988e+19,3201999967883,1600,9.999999999e-11,0.0015984408801180995
1610,1.9999996779999953e+19,3222000029966,1610,9.999999999e-11,0.001608408868272115
1620,1.9999996759999767e+19,3240000235417,1620,9.999999999e-11,0.0016173799619797135
1630,1.9999996739999924e+19,3260000076389,1630,9.999999999e-11,0.0016273474617696595
1640,1.9999996719999795e+19,3280000203517,1640,9.999999999e-11,0.0016373149051474476
1650,1.9999996699999826e+19,3300000174650,1650,9.999999999e-11,0.0016472820717627428
1660,1.999999667999958e+19,3320000422777,1660,9.999999999e-11,0.0016572491774036865
1670,1.999999665999986e+19,3342000187333,1670,9.999999999e-11,0.001668212510405357
1680,1.99999966399998e+19,3360000202651,1680,9.999999999e-11,0.0016771824346653208
1690,1.999999661999985e+19,3382000126530,1690,9.999999999e-11,0.001688145409271122
1700,1.9999996599999582e+19,3402000443651,1700,9.999999999e-11,0.0016981117333903187
1710,1.99999965799996e+19,3422000361350,1710,9.999999999e-11,0.0017080776594910038
1720,1.9999996559999566e+19,3442000406441,1720,9.999999999e-11,0.001718043450093747
1730,1.9999996539999425e+19,3460000575397,1730,9.999999999e-11,0.0017270125554806595
1740,1.9999996519999554e+19,3482000499976,1740,9.999999999e-11,0.0017379744360603462
1750,1.9999996499999404e+19,3500000594802,1750,9.999999999e-11,0.0017469431463753007
1760,1.9999996479999365e+19,3520000637041,1760,9.999999999e-11,0.0017569081595999927
1770,1.9999996459999568e+19,3542000417925,1770,9.999999999e-11,0.001767869312041456
1780,1.9999996439999513e+19,3560000489344,1780,9.999999999e-11,0.0017768374735343665
1790,1.9999996419999638e+19,3582000293134,1790,9.999999999e-11,0.0017877981997292524
1800,1.99999963999999e+19,3600000097121,1800,9.999999999e-11,0.0017967658699074148
1810,1.999999637999978e+19,3622000223971,1810,9.999999999e-11,0.0018077263194185937
1820,1.9999996359999586e+19,3640000415615,1820,9.999999999e-11,0.0018166938246690796
1830,1.999999633999938e+19,3660000622474,1830,9.999999999e-11,0.0018266575273933466
1840,1.9999996319999525e+19,3682000510950,1840,9.999999999e-11,0.001837617201737137
1850,1.9999996299999216e+19,3700000783812,1850,9.999999999e-11,0.0018465842103930854
1860,1.9999996279999214e+19,3722000801391,1860,9.999999999e-11,0.001857543511476333
1870,1.9999996259998867e+19,3742001088904,1870,9.999999999e-11,0.001867506438888073
1880,1.9999996239999005e+19,3762000982436,1880,9.999999999e-11,0.0018774689711609997
1890,1.9999996219999093e+19,3782000928301,1890,9.999999999e-11,0.0018874313306282296
1900,1.99999961999991e+19,3800000902631,1900,9.999999999e-11,0.0018963972955979903
1910,1.9999996179999244e+19,3822000783052,1910,9.999999999e-11,0.0019073554345438075
1920,1.9999996159999005e+19,3842000969816,1920,9.999999999e-11,0.00191731731741153
1930,1.9999996139998913e+19,3860001086393,1930,9.999999999e-11,0.0019262828163146624
1940,1.999999611999893e+19,3880001070180,1940,9.999999999e-11,0.0019362442202666178
1950,1.9999996099998937e+19,3900001064353,1950,9.999999999e-11,0.0019462054305512005
1960,1.9999996079998878e+19,3922001071398,1960,9.999999999e-11,0.0019571625389117444
1970,1.9999996059998888e+19,3942001138746,1970,9.999999999e-11,0.001967123368094459
1980,1.9999996039999123e+19,3962000792051,1980,9.999999999e-11,0.001977083792250077
1990,1.9999996019999257e+19,3980000745650,1990,9.999999999e-11,0.001986048136293328
2000,1.9999995999999082e+19,4000000916238,2000,9.999999999e-11,0.0019960084403239423
2010,1.999999597999902e+19,4020000980084,2010,9.999999999e-11,0.0020059684923892885
2020,1.9999995959998915e+19,4042001071724,2020,9.999999999e-11,0.0020169243307088442
2030,1.9999995939998904e+19,4060001098012,2030,9.999999999e-11,0.002025887995263391
2040,1.999999591999898e+19,4080001022065,2040,9.999999999e-11,0.0020358473813341937
2050,1.9999995899998867e+19,4102001161462,2050,9.999999999e-11,0.002046802587435528
2060,1.9999995879998996e+19,4120001003727,2060,9.999999999e-11,0.002055765623647074
2070,1.999999585999929e+19,4142000716535,2070,9.999999999e-11,0.00206672018003421
2080,1.999999583999933e+19,4160000672774,2080,9.999999999e-11,0.002075682915225099
2090,1.999999581999922e+19,4182000773109,2090,9.999999999e-11,0.0020866372273056055
2100,1.9999995799999197e+19,4202000765057,2100,9.999999999e-11,0.0020965954347181496
2110,1.9999995779999097e+19,4220000904389,2110,9.999999999e-11,0.002105557724443802
2120,1.9999995759999e+19,4242001064781,2120,9.999999999e-11,0.0021165114105618876
2130,1.9999995739998794e+19,4260001205079,2130,9.999999999e-11,0.002125473343038147
2140,1.9999995719998747e+19,4280001255568,2140,9.999999999e-11,0.002135430804521734
2150,1.9999995699998654e+19,4302001372324,2150,9.999999999e-11,0.0021463838131072395
2160,1.999999567999873e+19,4322001359082,2160,9.999999999e-11,0.002156340825551661
2170,1.999999565999855e+19,4340001453745,2170,9.999999999e-11,0.0021653020199153853
2180,1.999999563999869e+19,4362001364076,2180,9.999999999e-11,0.002176254269990862
2190,1.999999561999874e+19,4380001262099,2190,9.999999999e-11,0.0021852150088012465
2200,1.9999995599998833e+19,4402001121590,2200,9.999999999e-11,0.0021961667964444263
2210,1.9999995579998888e+19,4420001111533,2210,9.999999999e-11,0.0022051272233773
2220,1.999999555999883e+19,4440001173400,2220,9.999999999e-11,0.0022150831009163765
2230,1.999999553999885e+19,4460001150824,2230,9.999999999e-11,0.0022250387377465114
2240,1.9999995519998947e+19,4482001017606,2240,9.999999999e-11,0.0022359896548488057
2250,1.9999995499999154e+19,4500000846137,2250,9.999999999e-11,0.002244949286224727
2260,1.9999995479999242e+19,4520000760244,2260,9.999999999e-11,0.0022549042955569026
2270,1.99999954599993e+19,4542000656982,2270,9.999999999e-11,0.0022658545720136442
2280,1.9999995439999295e+19,4560000703816,2280,9.999999999e-11,0.0022748137756988815
2290,1.9999995419999298e+19,4582000726433,2290,9.999999999e-11,0.002285763677800432
2300,1.9999995399999496e+19,4602000503378,2300,9.999999999e-11,0.0022957178044431693
2310,1.999999537999952e+19,4620000480077,2310,9.999999999e-11,0.0023046764369160128
2320,1.9999995359999803e+19,4640000198160,2320,9.999999999e-11,0.002314630156886689
2330,1.9999995339999793e+19,4660000206225,2330,9.999999999e-11,0.002324583822566227
2340,1.9999995319999676e+19,4680000322202,2340,9.999999999e-11,0.0023345373433414844
2350,1.9999995300000047e+19,4699999951648,2350,9.999999999e-11,0.0023444904233857235
2360,1.99999952799999e+19,4720000098667,2360,9.999999999e-11,0.0023544435624100594
2370,1.999999525999992e+19,4740000081079,2370,9.999999999e-11,0.0023643964209260535
2380,1.999999524000009e+19,4761999845995,2380,9.999999999e-11,0.002375344228572177
2390,1.999999522000021e+19,4781999780089,2390,9.999999999e-11,0.0023852966460261283
2400,1.9999995200000233e+19,4799999765662,2400,9.999999999e-11,0.0023942536742932287
2410,1.99999951800004e+19,4819999599718,2410,9.999999999e-11,0.0024042056646882814
2420,1.999999516000054e+19,4841999522426,2420,9.999999999e-11,0.0024151526771583067
2430,1.9999995140000424e+19,4861999571717,2430,9.999999999e-11,0.002425104357684285
2440,1.9999995120000315e+19,4881999731372,2440,9.999999999e-11,0.002435055894574406
2450,1.99999951000002e+19,4899999802112,2450,9.999999999e-11,0.0024440120717221007
2460,1.9999995080000102e+19,4919999899701,2460,9.999999999e-11,0.002453963200500334
2470,1.9999995059999924e+19,4940000074901,2470,9.999999999e-11,0.0024639141693599065
2480,1.9999995039999984e+19,4960000015524,2480,9.999999999e-11,0.0024738648229818026
2490,1.9999995020000113e+19,4981999902271,2490,9.999999999e-11,0.00248481028882745
2500,1.999999500000007e+19,4999999931443,2500,9.999999999e-11,0.0024937655519271643
2510,1.999999498000009e+19,5019999913293,2510,9.999999999e-11,0.002503715630522434
2520,1.999999496000006e+19,5039999938999,2520,9.999999999e-11,0.002513665532434433
2530,1.9999994940000068e+19,5061999905800,2530,9.999999999e-11,0.002524610164692074
2540,1.999999492000024e+19,5079999758418,2540,9.999999999e-11,0.002533564625366601
2550,1.9999994900000432e+19,5101999558196,2550,9.999999999e-11,0.0025445087378697813
2560,1.9999994880000233e+19,5119999765432,2560,9.999999999e-11,0.0025534630176901937
2570,1.999999486000015e+19,5141999831930,2570,9.999999999e-11,0.0025644068262302617
2580,1.9999994840000037e+19,5161999919467,2580,9.999999999e-11,0.0025743555481673405
2590,1.9999994820000256e+19,5179999743408,2590,9.999999999e-11,0.00258330910146264
2600,1.999999480000018e+19,5201999888316,2600,9.999999999e-11,0.0025942522940859505
2610,1.9999994780000104e+19,5219999894975,2610,9.999999999e-11,0.0026032055810576403
2620,1.9999994760000205e+19,5241999813802,2620,9.999999999e-11,0.0026141482246475737
2630,1.99999947400001e+19,5261999924498,2630,9.999999999e-11,0.0026240959658618795
2640,1.9999994720000123e+19,5281999822473,2640,9.999999999e-11,0.0026340434028433975
2650,1.9999994700000117e+19,5301999882261,2650,9.999999999e-11,0.00264399072188244
2660,1.9999994680000156e+19,5321999839884,2660,9.999999999e-11,0.0026539377916907796
2670,1.9999994660000227e+19,5341999824013,2670,9.999999999e-11,0.002663884676270586
2680,1.999999464000015e+19,5361999888800,2680,9.999999999e-11,0.002673831402558406
