Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
82000,94850,631764,810000000,4860000000,10000,60000,9976025886561,81147462,123271602,10617,809905150,2000,1007,4186774,1619789066,2203517023,17796482977,19726660177,9972392746,27607254,10330112,101865884412,5076587400,185480,7885348,1325209200,44346147600,291684313,2428745113,2408053232,535198863,7780688100,464801137,999985327,14673,18864,469785232,530214768,3210737468,791133100,9540,802694300,999999476,524,999781564,218436,802684236,1000,1000,1000,1000,1000,1000,1000,101865943065,5076209900,219326,7630484,1324660400,44343230200,293696466,2430622116,2407704475,534487200,7780350900,465512800,999997197,2803,100397,470506322,529493678,3210267778,790718600,11,802577880,999985434,14566,999795297,204703,802563303,1000,1000,1000,1000,1000,1000,1000
83000,95540,632647,820000000,4920000000,10000,60000,9975824778332,82479551,124834538,2412,819904460,2000,5732,4204891,1639804096,2203357483,17796642517,19726600017,9972322649,27677351,10472745,101887835527,5138230700,171120,7687332,1343132000,44883152600,294961262,2457879462,2437842781,535225059,7870587300,464774941,999995508,4492,108049,461974068,538025932,3250453032,801015000,1,812622280,999987972,12028,999784049,215951,812610251,1000,1000,1000,1000,1000,1000,1000,101888021680,5137866000,146647,7507620,1342386700,44880439200,298687959,2461482159,2437441602,534603931,7870362600,465396069,999999240,760,100209,462756507,537243493,3249915293,800639000,9960,812504180,999979471,20529,999803909,196091,812473691,1000,1000,1000,1000,1000,1000,1000
84000,96430,628123,830000000,4980000000,10000,60000,9975625404252,82086973,124681746,2592,829903570,2000,62917,4192317,1659801956,2203205825,17796794175,19726525775,9972212783,27787217,10615239,101909821022,5199916700,155672,7898298,1360589400,45420531800,298029513,2486823163,2467616724,535437538,7960684800,464562462,999994136,5864,4798,454219874,545780126,3290153926,810884100,9580,822551900,999994882,5118,999792198,207802,822537202,1000,1000,1000,1000,1000,1000,1000,101909904651,5199535700,150622,7535144,1360175200,45417648200,303824747,2492485797,2467287713,534718741,7960333800,465281259,999998332,1668,99791,454882778,545117222,3289710322,810515400,5,822442500,999980114,19886,999790991,209009,822422609,1000,1000,1000,1000,1000,1000,1000
85000,97060,623190,840000000,5040000000,10000,60000,9975424300991,83403376,126199482,1597,839902940,2000,62562,4202520,1679802686,2203037067,17796962933,19726466533,9972165220,27834780,10758806,101931765287,5261563500,226701,7971830,1378230000,45957670200,301654356,2516313306,2497355865,535552616,8050704000,464447384,999998112,1888,4296,446496131,553503869,3329798169,820778000,3,832471260,999971047,28953,999803296,196704,832442304,1000,1000,1000,1000,1000,1000,1000,101931812628,5261201100,165933,7577752,1377916500,45954855800,308472592,2523000942,2497079706,534838923,8050323600,465161077,999996510,3490,95187,447041781,552958219,3329439419,820431100,9820,832370100,999999433,567,999784687,215313,832359713,1000,1000,1000,1000,1000,1000,1000
86000,93450,624313,850000000,5100000000,10000,60000,9975225426564,82505355,125562068,10072,849906550,2000,62809,4189457,1699792956,2202877019,17797122981,19726393881,9972035183,27964817,10902439,101953697443,5323235200,221277,7854435,1396049700,46494928800,306026239,2546554889,2527150318,535667200,8140684800,464332800,999998940,1060,7840,438717622,561282378,3369530178,830631600,9882,842400480,999989262,10738,999798040,201960,842379860,1000,1000,1000,1000,1000,1000,1000,101953754235,5322858700,181662,7980320,1395232900,46492017400,312364239,2552757989,2526868977,535042277,8140413900,464957723,999992876,7124,3599,439269022,560730978,3369153178,830294100,5,842300580,999983626,16374,999786999,213001,842284201,1000,1000,1000,1000,1000,1000,1000
87000,96230,634542,860000000,5160000000,10000,60000,9975024012822,84204979,127518096,1401,859903770,2000,57221,4202979,1719804738,2202774201,17797225799,19726263799,9971937461,28062539,11047599,101975648544,5384884400,211031,7897348,1413708500,47032024000,310601484,2576992434,2556943842,535780365,8230676700,464219635,999996590,3410,9225,430933483,569066517,3409251617,840494300,8,852328300,999979483,20517,999794725,205275,852307775,1000,1000,1000,1000,1000,1000,1000,101975705973,5384521000,180082,7875742,1413064900,47029261200,316052103,2582315803,2556654085,535157638,8230402500,464842362,999996723,3277,8085,431465300,568534700,3408868200,840200300,5,852225860,999988260,11740,999779485,220515,852214115,1000,1000,1000,1000,1000,1000,1000
88000,97130,634232,870000000,5220000000,10000,60000,9974826347153,82114867,125587730,12150,869902870,2000,58041,4179123,1739781440,2202640420,17797359580,19726170880,9971898937,28101063,11192677,101997568367,5446537500,170640,7589347,1431787700,47569121400,315299007,2607551907,2586769256,535795393,8320556100,464204607,999997162,2838,107069,423060813,576939187,3449025187,850388100,9826,862267220,999998537,1463,999775769,224231,862255931,1000,1000,1000,1000,1000,1000,1000,101997754411,5446169700,134943,7880624,1430665800,47566373800,319628670,2611755820,2586386379,535273464,8320416900,464726536,999999182,818,9118,423730939,576269061,3448508361,850099600,5,862142420,999979567,20433,999793418,206582,862121982,1000,1000,1000,1000,1000,1000,1000
89000,95550,621245,880000000,5280000000,10000,60000,9974627830816,80956851,124709995,1524,879904450,2000,1066,4190892,1759805852,2202578867,17797421133,19725994833,9971776928,28223072,11339180,102019488203,5508238800,223531,7888315,1449236100,48106556000,320172416,2638302316,2616559362,536007651,8410650300,463992349,999996729,3271,11378,415302916,584697084,3488742384,860235500,10482,872203800,999989704,10296,999795978,204022,872183022,1000,1000,1000,1000,1000,1000,1000,102019691422,5507836800,144184,7486854,1448810400,48103603200,323079773,2641075373,2616166392,535290598,8410311600,464709402,999995600,4400,109002,415918910,584081090,3488218590,860008100,9984,872071980,999990202,9798,999793402,206598,872052198,1000,1000,1000,1000,1000,1000,1000
90000,94740,632517,890000000,5340000000,10000,60000,9974427732811,81347448,125310869,2580,889905260,2000,981,4203561,1779805360,2202489859,17797510141,19725853141,9971725039,28274961,11484899,102041465384,5569863800,206030,7863394,1466874600,48643559600,322701621,2666691121,2646309282,536116972,8500651200,463883028,999996410,3590,17338,407581456,592418544,3528412144,870100600,9862,882113420,999999304,696,999781938,218062,882102862,1000,1000,1000,1000,1000,1000,1000,102041540394,5569512600,218931,7864786,1466314800,48640910000,328807581,2672675381,2645978450,535476670,8500384500,464523330,999975845,24155,18275,408042825,591957175,3527970875,869944900,9880,882003480,999998825,1175,999784575,215425,881992425,1000,1000,1000,1000,1000,1000,1000
91000,95760,624159,900000000,5400000000,10000,60000,9974225821462,83571451,127787227,11092,899904240,2000,511,4189480,1799786296,2202420313,17797579687,19725681387,9971605220,28394780,11631516,102063458962,5631526100,158440,7911214,1484475100,49180731400,326832263,2696687213,2676102068,536236925,8590664400,463763075,999987059,12941,5934,399811866,600188134,3568133234,879948600,4,892039740,999991430,8570,999785034,214966,892031166,1000,1000,1000,1000,1000,1000,1000,102063559104,5631175100,173390,7776576,1484017800,49178150200,332950617,2702688117,2675744424,535630706,8590401900,464369294,999996004,3996,7798,400304574,599695426,3567658926,879811400,10140,891925560,999999082,918,999785598,214402,891914502,1000,1000,1000,1000,1000,1000,1000
92000,96910,641882,910000000,5460000000,10000,60000,9974027939612,81818546,126323889,1386,909903090,2000,540,4207635,1819803408,2202406058,17797593942,19725459642,9971482125,28517875,11779833,102085429363,5693180900,158940,7936157,1502136600,49717884200,331272929,2726993079,2705854738,536339398,8680668900,463660602,999980899,19101,8501,392049163,607950837,3607805737,889844800,10240,901962980,999998259,1741,999789601,210399,901950999,1000,1000,1000,1000,1000,1000,1000,102085517198,5692824000,137199,7784320,1501689600,49715253600,336764149,2732364499,2705551160,535744114,8680392600,464255886,999988913,11087,12099,392516239,607483761,3607400261,889660900,2,901852960,999996143,3857,999774199,225801,901849101,1000,1000,1000,1000,1000,1000,1000
93000,92740,651282,920000000,5520000000,10000,60000,9973827420566,82656937,127458687,11626,919907260,2000,59080,4188482,1839791268,2202344003,17797655997,19725279597,9971316238,28683762,11929506,102107404434,5754851300,182676,7796086,1519946300,50255212200,334473942,2756068292,2735616340,536483651,8770682400,463516349,999998421,1579,10770,384331230,615668770,3647483870,899711000,9660,911890940,999986250,13750,999795070,204930,911867530,1000,1000,1000,1000,1000,1000,1000,102107411599,5754490300,205091,7859821,1519311800,50252423800,341756146,2763221346,2735316120,535847728,8770392600,464152272,999985358,14642,18030,384815810,615184190,3647087690,899467000,9360,911782340,999998590,1410,999788330,211670,911771570,1000,1000,1000,1000,1000,1000,1000
94000,95800,619413,930000000,5580000000,10000,60000,9973630893247,79551697,124657759,2660,929904200,2000,1137,4195782,1859803080,2202336544,17797663456,19725048556,9971168618,28831382,12078898,102129328953,5816512100,185095,7625586,1537870800,50792333000,339572364,2787029164,2765419987,536512425,8860594200,463487575,999994041,5959,100016,376508329,623491671,3687220171,909586600,1,921819620,999980565,19435,999798316,201684,921800184,1000,1000,1000,1000,1000,1000,1000,102129449368,5816145200,184358,7538490,1537221500,50789575200,345019986,2792350286,2765060694,535892049,8860333500,464107951,999998191,1809,102642,377133148,622866852,3686736652,909306200,2,921708780,999967180,32820,999808642,191358,921675958,1000,1000,1000,1000,1000,1000,1000
95000,94750,629005,940000000,5640000000,10000,60000,9973428982609,81788544,127207895,10381,939905250,2000,5734,4186413,1879789738,2202284653,17797715347,19724860747,9970996607,29003393,12229545,102151332772,5878152500,156067,7917605,1555162300,51329434600,343811266,2817131866,2795173611,536719876,8950694400,463280124,999999089,911,14713,368814202,631185798,3726891398,919424300,3,931738040,999979750,20250,999793513,206487,931717787,1000,1000,1000,1000,1000,1000,1000,102151367963,5877785700,160505,8018101,1554428400,51326581000,349045295,2822233395,2794868212,536105513,8950413600,463894487,999997769,2231,11356,369349744,630650256,3726484456,919132500,16,931635740,999980520,19480,999793256,206744,931616244,1000,1000,1000,1000,1000,1000,1000
96000,95840,626074,950000000,5700000000,10000,60000,9973227606191,83560523,129270405,1463,949904160,2000,62817,4196688,1899805394,2202293614,17797706386,19724609886,9970868192,29131808,12381386,102173202635,5939823000,202314,7585705,1573302300,51866672400,348320070,2847509220,2824974534,536742665,9040587000,463257335,999995848,4152,108783,360982149,639017851,3766632651,929318800,9540,941667840,999999817,183,999786583,213417,941658117,1000,1000,1000,1000,1000,1000,1000,102173305379,5939451400,157114,7589878,1572536900,51863803600,352745589,2851801889,2824660215,536135795,9040316100,463864205,999997926,2074,103031,361589816,638410184,3766210584,928973400,3,941559480,999990892,9108,999788431,211569,941550369,1000,1000,1000,1000,1000,1000,1000
97000,96000,629661,960000000,5760000000,10000,60000,9973032954481,78568056,124494570,10179,959904000,2000,63133,4176472,1919787642,2202271037,17797728963,19724394163,9970784008,29215992,12534050,102195175658,6001464400,183670,7920628,1590606100,52403780800,352847453,2877900703,2854749634,536930994,9130686300,463069006,999971570,28430,13076,353241142,646758858,3806332358,939175100,14,951584200,999998538,1462,999775176,224824,951582724,1000,1000,1000,1000,1000,1000,1000,102195230869,6001101100,195448,7706663,1590171400,52400934200,356485753,2881406503,2854437034,536256472,9130326000,463743528,999997311,2689,103139,353810305,646189695,3805909095,938862500,8,951492920,999979149,20851,999787539,212461,951472061,1000,1000,1000,1000,1000,1000,1000
98000,93440,633467,970000000,5820000000,10000,60000,9972828319032,83603294,129894563,11622,969906560,2000,5253,4182693,1939789876,2202299126,17797700874,19724123974,9970578907,29421093,12687483,102217225078,6063119400,156285,7550998,1608530000,52940957200,356666733,2907586633,2884481794,536993148,9220632600,463006852,999998269,1731,100121,345584127,654415873,3845968273,949007800,4,961508840,999977643,22357,999793121,206879,961486479,1000,1000,1000,1000,1000,1000,1000,102217277807,6062758500,136229,7946802,1607451900,52938142600,360985547,2911774647,2884187625,536471429,9220443600,463528571,999992041,7959,2512,346148387,653851613,3845576013,948673500,11,961410860,999977539,22461,999791912,208088,961388388,1000,1000,1000,1000,1000,1000,1000
99000,95040,617086,980000000,5880000000,10000,60000,9972632881738,79436224,126049070,2540,979904960,2000,61844,4191606,1959804840,2202310762,17797689238,19723862438,9970419854,29580146,12841094,102239142881,6124792000,181669,7520254,1626287200,53478227200,360817795,2937607995,2914280015,537110343,9310629600,462889657,999992093,7907,103450,337816335,662183665,3885698965,958853500,5,971442120,999976835,23165,999792650,207350,971418950,1000,1000,1000,1000,1000,1000,1000,102239133865,6124423000,224962,7683775,1625473200,53475354800,365056275,2941713075,2913957502,536502168,9310364400,463497832,999981677,18323,84609,338398007,661601993,3885276093,958530100,9700,971330020,999998271,1729,999790809,209191,971318591,1000,1000,1000,1000,1000,1000,1000
100000,96040,634420,990000000,5940000000,10000,60000,9972430075978,82603039,129508407,10592,989903960,2000,57890,4186032,1979786736,2202296317,17797703683,19723635783,9970277348,29722652,12996684,102261048054,6186430600,203415,7645597,1643838800,54015286000,364847471,2967499021,2944055225,537250746,9400650300,462749254,999994769,5231,79823,330072498,669927502,3925406102,968697000,9,981353480,999997406,2594,999776623,223377,981350877,1000,1000,1000,1000,1000,1000,1000,102261225118,6186078500,133676,7481057,1643194600,54012558600,369283569,2971808669,2943712139,536629884,9400372500,463370116,999998682,1318,100898,330708559,669291441,3924942941,968370400,5,981250540,999980267,19733,999797498,202502,981230802,1000,1000,1000,1000,1000,1000,1000
101000,95050,627246,1000000000,6000000000,10000,60000,9972232989498,80087046,127330136,10353,999904950,2000,1017,4178896,1999789194,2202316144,17797683856,19723376556,9970088424,29911576,13152618,102282989895,6248099800,230612,7796603,1661322100,54552561200,369868634,2998391234,2973836160,537439661,9490725000,462560339,999997430,2570,11269,322397609,677602391,3965111391,978481600,2,991285700,999989533,10467,999779369,220631,991275231,1000,1000,1000,1000,1000,1000,1000,102283112039,6247728300,213529,7899497,1660514400,54549702200,372590153,3000980503,2973466044,536834176,9490466700,463165824,999997032,2968,16656,322971612,677028388,3964618088,978243400,10024,991171980,999990088,9912,999795556,204444,991152044,1000,1000,1000,1000,1000,1000,1000
102000,94380,627234,1010000000,6060000000,10000,60000,9972035060341,78399138,125929112,10158,1009905620,2000,62800,4180850,2019790924,2202322779,17797677221,19723126021,9969960750,30039250,13309874,102304989010,6309738300,150962,7726903,1679023800,55089534200,374754208,3029132808,3003621405,537476864,9580669800,462523136,999966488,33512,68724,314609519,685390481,4004827481,988339100,7,1001209260,999996823,3177,999775024,224976,1001206076,1000,1000,1000,1000,1000,1000,1000,102305063686,6309376200,202779,7968509,1678112900,55086811600,375923458,3030177158,3003242945,536956108,9580479000,463043892,999994263,5737,10255,315212310,684787690,4004323590,988102700,9285,1001090940,999998990,1010,999788155,211845,1001080645,1000,1000,1000,1000,1000,1000,1000
103000,94450,618562,1020000000,6120000000,10000,60000,9971834967644,78901883,126847254,1572,1019905550,2000,463,4200015,2039807956,2202356027,17797643973,19722848273,9969723165,30276835,13468521,102326989805,6371379500,156679,7883533,1696404100,55626641400,377762514,3058005164,3033340522,537681084,9670749000,462318916,999996912,3088,13828,306992906,693007094,4044453794,998144400,9882,1011123860,999999294,706,999780928,219072,1011113272,1000,1000,1000,1000,1000,1000,1000,102327119182,6371027300,172211,7868318,1695736700,55624000200,381254211,3061375811,3032973878,537087684,9670513200,462912316,999998615,1385,8631,307582753,692417247,4043958147,997918200,10220,1011015560,999978929,21071,999799831,200169,1010984269,1000,1000,1000,1000,1000,1000,1000
104000,95410,633166,1030000000,6180000000,10000,60000,9971633962979,80278456,128490357,10345,1029904590,2000,448,4177311,2059788490,2202348535,17797651465,19722600965,9969594769,30405231,13629359,102348996671,6433038400,148918,7883025,1714025600,56163853600,380250266,3086361316,3063095470,537812446,9760779600,462187554,999995309,4691,6363,299284093,700715907,4084121307,1008000400,4,1021043800,999982041,17959,999790463,209537,1021025837,1000,1000,1000,1000,1000,1000,1000,102349038527,6432688300,155188,7895673,1713400400,56161171000,387017920,3093005070,3062782470,537216075,9760510200,462783925,999997480,2520,8405,299797135,700202865,4083709665,1007753500,9940,1020938020,999999115,885,999786805,213195,1020927195,1000,1000,1000,1000,1000,1000,1000
105000,94990,632387,1040000000,6240000000,10000,60000,9971435924065,78756301,127401481,2643,1039905010,2000,503,4190746,2079804734,2202409366,17797590634,19722290534,9969336474,30663526,13790908,102370951309,6494700500,137285,7960331,1731583800,56700993000,383214144,3115188644,3092874224,537938405,9850787700,462061595,999998203,1797,7898,291569974,708430026,4123828026,1017799500,10200,1030976820,999987182,12818,999797698,202302,1030953802,1000,1000,1000,1000,1000,1000,1000,102371022458,6494313000,158853,7931156,1730914300,56698141200,392333766,3124178466,3092518980,537331801,9850526400,462668199,999996738,3262,16937,292159657,707840343,4123355343,1017550800,6,1030846260,999990109,9891,999787237,212763,1030836363,1000,1000,1000,1000,1000,1000,1000
106000,95250,637453,1050000000,6300000000,10000,60000,9971238596164,76476813,125477355,2562,1049904750,2000,897,4190266,2099804376,2202418977,17797581023,19722025223,9969143814,30856186,13954090,102392896862,6556356200,150476,7433112,1749695300,57238238000,387434340,3145279690,3122646162,537962786,9940715700,462037214,999979732,20268,89746,283915284,716084716,4163527616,1027582300,9966,1040893220,999998200,1800,999784046,215954,1040881454,1000,1000,1000,1000,1000,1000,1000,102392980612,6555970600,188003,7493186,1749013300,57235380400,396367010,3154081960,3122274988,537369041,9940452000,462630959,999994846,5154,108805,284448317,715551683,4163029083,1027411800,2,1040766800,999987297,12703,999786605,213395,1040754095,1000,1000,1000,1000,1000,1000,1000
107000,92930,639186,1060000000,6360000000,10000,60000,9971035723364,79747788,129079445,10339,1059907070,2000,63861,4185095,2119793462,2202431852,17797568148,19721749448,9968971305,31028695,14117867,102414814602,6617988600,179202,7709793,1767068000,57775190000,391199652,3174900452,3152411359,538121985,10030743600,461878015,999994953,5047,79068,276206909,723793091,4203214291,1037393400,5,1050805500,999997437,2563,999784068,215932,1050802932,1000,1000,1000,1000,1000,1000,1000,102414957937,6617626500,184361,7772263,1766343600,57772596200,400812551,3184396501,3152026768,537589234,10030561800,462410766,999993100,6900,16466,276753498,723246502,4202702302,1037253500,9300,1050685000,999999834,166,999783066,216934,1050675534,1000,1000,1000,1000,1000,1000,1000
108000,94820,635757,1070000000,6420000000,10000,60000,9970839594771,76281413,126045538,1489,1069905180,2000,1080,4193543,2139807382,2202471084,17797528916,19721465516,9968711897,31288103,14282479,102436798743,6679643800,207076,7782108,1784557100,58312460400,394093510,3203666810,3182153025,538314623,10120839600,461685377,999995796,4204,8173,268593048,731406952,4242866952,1047189400,9,1060725180,999988756,11244,999783273,216727,1060713927,1000,1000,1000,1000,1000,1000,1000,102436975962,6679284200,173069,7686787,1783977000,58309810000,406243753,3215696353,3181777615,537713976,10120590600,462286024,999997853,2147,20277,269115462,730884538,4242363338,1047047400,11,1060606180,999979554,20446,999793277,206723,1060585723,1000,1000,1000,1000,1000,1000,1000
109000,94070,621116,1080000000,6480000000,10000,60000,9970640321382,75962958,126178885,2539,1079905930,2000,927,4189345,2159806782,2202507440,17797492560,19721183160,9968423695,31576305,14450277,102458794872,6741262500,229752,7437280,1802386900,58849401800,399095237,3234525037,3211854956,538346284,10210775100,461653716,999999592,408,110008,261036552,738963448,4282466948,1056953200,8,1070630980,999981020,18980,999790908,209092,1070611992,1000,1000,1000,1000,1000,1000,1000,102458950594,6740916500,141975,7957157,1801294800,58846747400,409545770,3244852920,3211551325,537841835,10210626000,462158165,999990958,9042,1823,261426198,738573802,4282058902,1056827000,9,1070536180,999971406,28594,999794623,205377,1070507577,1000,1000,1000,1000,1000,1000,1000
110000,95170,633824,1090000000,6540000000,10000,60000,9970437199678,79483578,130135881,2626,1089904830,2000,6296,4186295,2179804408,2202522456,17797477544,19720904344,9968152565,31847435,14618573,102480932786,6802895000,142953,7446834,1819757500,59386430800,402369357,3263659407,3241529474,538482877,10300836000,461517123,999998690,1310,102113,253474539,746525461,4322031261,1066759400,10020,1080535920,999975887,24113,999813113,186887,1080501787,1000,1000,1000,1000,1000,1000,1000,102480833310,6802584700,162157,7765330,1819128500,59384007000,414523123,3275700473,3241360342,537967628,10300606500,462032372,999993317,6683,12589,253731947,746268053,4321813753,1066579000,10100,1080463620,999999891,109,999776589,223411,1080453411,1000,1000,1000,1000,1000,1000,1000
111000,95460,625114,1100000000,6600000000,10000,60000,9970235729900,81356070,132371775,10486,1099904540,2000,531,4185097,2199788108,2202547970,17797452030,19720619430,9967958863,32041137,14789471,102502838310,6864492400,178462,7973630,1836825700,59923250400,406333978,3293475578,3271271032,538696331,10390947300,461303669,999993655,6345,10524,245814992,754185008,4361693508,1076565500,9780,1090435860,999996396,3604,999786724,213276,1090422476,1000,1000,1000,1000,1000,1000,1000,102502870654,6864241600,147677,7770683,1836652100,59921176000,418855477,3305898777,3271080603,538104053,10390644900,461895947,999997630,2370,12977,246102574,753897426,4361437026,1076392000,9923,1090377680,999988666,11334,999798577,201423,1090356423,1000,1000,1000,1000,1000,1000,1000
112000,95540,629498,1110000000,6660000000,10000,60000,9970040530563,76949095,128485922,1250,1109904460,2000,63836,4187407,2219806420,2202564958,17797435042,19720349542,9967611513,32388487,14960933,102524848570,6926148000,187344,7867650,1854420900,60460446400,410804565,3323813965,3301002024,538826711,10480983000,461173289,999997149,2851,7338,238254814,761745186,4401329986,1086304800,9920,1100356020,999981862,18138,999801238,198762,1100327962,1000,1000,1000,1000,1000,1000,1000,102524731803,6925891300,210972,7405897,1854684700,60458317000,422584301,3335492701,3300875990,538143211,10480558200,461856789,999997236,2764,102625,238422435,761577565,4401167665,1086152200,9420,1100302060,999999035,965,999782825,217175,1100291675,1000,1000,1000,1000,1000,1000,1000
113000,96810,640160,1120000000,6720000000,10000,60000,9969839867040,78011225,129992931,9768,1119903190,2000,5821,4175262,2239786844,2202585565,17797414435,19720072935,9967329418,32670582,15135862,102546777640,6987751700,224081,7981656,1871823300,60997266600,416544700,3355404900,3330730062,538937107,10570999800,461062893,999992214,7786,16607,230679045,769320955,4440969955,1096040100,9644,1110259920,999989617,10383,999791407,208593,1110239893,1000,1000,1000,1000,1000,1000,1000,102546722643,6987503000,209272,7657835,1871968300,60995140400,425190719,3363949119,3330596068,538269637,10570590600,461730363,999996242,3758,106605,230798937,769201063,4440791363,1095940300,10322,1110215800,999989817,10183,999790905,209095,1110195295,1000,1000,1000,1000,1000,1000,1000
114000,96690,628553,1130000000,6780000000,10000,60000,9969641501473,76767616,129293786,10232,1129903310,2000,63407,4163314,2259786156,2202591189,17797408811,19719793811,9966950386,33049614,15313242,102568731292,7049408900,193286,7916848,1889419000,61534408200,422214645,3386939045,3360526388,539051096,10661007000,460948904,999976022,23978,18526,223043638,776956362,4480701462,1105743600,9960,1120186200,999998834,1166,999785026,214974,1120175074,1000,1000,1000,1000,1000,1000,1000,102568763998,7049148400,149736,7883842,1889170500,61532280000,427745045,3392368995,3360337184,538510030,10660717500,461489970,999995908,4092,7278,223218794,776781206,4480448906,1105679700,9660,1120123400,999997982,2018,999788778,211222,1120111722,1000,1000,1000,1000,1000,1000,1000
115000,95750,628826,1140000000,6840000000,10000,60000,9969444286029,74408818,127456925,9805,1139904250,2000,5287,4159017,2279788890,2202624547,17797375453,19719484853,9966602863,33397137,15491953,102590710498,7111047900,210333,7516160,1907290600,62071502200,424484679,3415072579,3390256904,539122590,10750959000,460877410,999986967,13033,98677,215499473,784500527,4520342227,1115462000,9642,1130095900,999999065,935,999786777,213223,1130085323,1000,1000,1000,1000,1000,1000,1000,102590714686,7110776600,181296,7675940,1906948100,62069238800,433812958,3424293308,3390085818,538554544,10750654500,461445456,999999138,862,100894,215599276,784400724,4520107724,1115437800,14,1130042020,999979900,20100,999793994,206006,1130021906,1000,1000,1000,1000,1000,1000,1000
116000,95000,638384,1150000000,6900000000,10000,60000,9969239854922,79267900,132887988,11437,1149905000,2000,5340,4151662,2299787126,2202668822,17797331178,19719171078,9966204318,33795682,15672744,102612781142,7172640600,181764,8044290,1924084900,62608239600,428182038,3444616938,3419932708,539361076,10841111700,460638924,999997878,2122,2102,208056694,791943306,4559902006,1125140300,10008,1140004120,999975186,24814,999801502,198498,1139969298,1000,1000,1000,1000,1000,1000,1000,102612706766,7172424100,140504,7538914,1924572800,62606389800,438392988,3454739338,3419846700,538693025,10840676400,461306975,999996015,3985,97790,207987390,792012610,4559795510,1125178400,9520,1139958600,999999730,270,999782590,217410,1139948810,1000,1000,1000,1000,1000,1000,1000
117000,94580,623551,1160000000,6960000000,10000,60000,9969043600687,75926734,130170185,10442,1159905420,2000,62963,4159395,2319789956,2202691821,17797308179,19718881379,9965771765,34228235,15855821,102634691021,7234292700,200152,7380139,1942250600,63145436600,432641208,3474944408,3449716318,539382753,10931010600,460617247,999996944,3056,109791,200484773,799515227,4599621727,1134813600,9860,1149915360,999999909,91,999780891,219109,1149905409,1000,1000,1000,1000,1000,1000,1000,102634656382,7234031100,196951,7977718,1941600400,63143256600,442169428,3484369078,3449547998,538910675,10930800000,461089325,999995886,4114,16411,200478213,799521787,4599396987,1134892300,9360,1149859380,999998969,1031,999782811,217189,1149848989,1000,1000,1000,1000,1000,1000,1000
