Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
148000,24132050,1262539,2940000000,17640000000,20000,120000,9976726459975,11788433,4730958642,4224,2915867950,2000,116522,2354857,5831727452,1400459008,18599540992,19011750092,9550241303,449758697,4267056655,103260978108,9510235900,191515,8189508,2532541100,82605048600,13664584889,17638620939,4686918194,999899400,14112355800,100600,987553041,12446959,75444541,21776847,978223153,6249219353,1114912100,64,1562315940,999985283,14717,999862641,137359,1562301159,1000,1000,1000,1000,1000,1000,1000
149000,24213920,1239155,2960000000,17760000000,20000,120000,9976634874610,3522791,4748379556,4232,2935786080,2000,13520,2375769,5871563696,1400506201,18599493799,19011643799,9556998091,443001909,4299479087,103289641287,9568461700,139654,8110721,2540304800,83128173000,13759294225,17758747325,4709126274,999910203,14205119100,89797,987291150,12708850,75230947,21432973,978567027,6278835027,1129082700,72,1569708840,999999985,15,999846747,153253,1569708753,1000,1000,1000,1000,1000,1000,1000
150000,24295380,1260668,2980000000,17880000000,20000,120000,9976534734225,3763201,4774462753,20516,2955704620,2000,12614,2365644,5911368208,1400501326,18599498674,19011588874,9563526976,436473024,4331860884,103318038337,9626577600,149850,8364630,2547896100,83649872800,13853931868,17878726718,4731402529,999988857,14297508900,11143,987449686,12550314,75370629,21030800,978969200,6308536700,1143034300,7493,1577141680,999999984,16,999853729,146271,1577134171,1000,1000,1000,1000,1000,1000,1000
151000,24378350,1281513,3000000000,18000000000,20000,120000,9976428262642,10374328,4807254682,6912,2975621650,2000,12611,2419178,5951229476,1400533370,18599466630,19011490330,9569732662,430267338,4364193838,103346427788,9684912100,195422,8456895,2555580300,84173418600,13948481226,17998705876,4753834483,999988495,14390272200,11505,987103665,12896335,75091470,20774687,979225313,6338443513,1156768300,37,1584616460,999992607,7393,999853770,146230,1584609030,1000,1000,1000,1000,1000,1000,1000
152000,24459750,1261576,3020000000,18120000000,20000,120000,9976328389036,10343627,4833463198,23816,2995540250,2000,22816,2397703,5991032868,1400530263,18599469737,19011441137,9575768597,424231403,4396490465,103374524655,9743143400,223546,8043922,2564018200,84695550800,14043136608,18118715608,4776418543,999910138,14482423500,89862,987247305,12752695,75365767,20306124,979693876,6368555476,1170311000,23,1592144700,999992256,7744,999848467,151533,1592136933,1000,1000,1000,1000,1000,1000,1000
153000,24540590,1256721,3040000000,18240000000,20000,120000,9976235113331,3746970,4853568869,23394,3015459410,2000,12234,2423767,6030872032,1400552701,18599447299,19011354899,9581342933,418657067,4428741065,103402606694,9801421600,162976,8300972,2571536000,85217780800,14137797445,18238731045,4799106186,999982658,14574758400,17342,987317148,12682852,75426890,20033204,979966796,6398805696,1183473900,34,1599707200,999992344,7656,999854890,145110,1599699510,1000,1000,1000,1000,1000,1000,1000
154000,24620890,1254984,3060000000,18360000000,20000,120000,9976127262662,11732940,4888297722,20940,3035379110,2000,136363,2444642,6070716340,1400578502,18599421498,19011262798,9586848078,413151922,4460968218,103430595099,9859799700,171081,8435821,2579311400,85740835400,14232281403,18358608653,4821889320,999988745,14667202800,11255,987172405,12827595,75342360,19727340,980272660,6429185760,1196596200,7040,1607303480,1000000000,0,999848760,151240,1607296440,1000,1000,1000,1000,1000,1000,1000
155000,24702650,1270923,3080000000,18480000000,20000,120000,9976027206512,11951043,4915465805,4316,3055297350,2000,129678,2495094,6110586068,1400631855,18599368145,19011147045,9592164826,407835174,4493184494,103458691427,9918302300,188949,8068537,2587360200,86265043000,14326821999,18478599399,4844682400,999910708,14759850600,89292,986742600,13257400,75052992,19666692,980333308,6459574208,1209566400,7696,1614906480,999993024,6976,999855692,144308,1614891808,1000,1000,1000,1000,1000,1000,1000
156000,24784400,1267122,3100000000,18600000000,20000,120000,9975935809657,3410312,4933932532,23298,3075215600,2000,13517,2474016,6150384604,1400592969,18599407031,19011125131,9597287204,402712796,4525335408,103486414560,9976701800,195940,8381318,2595106500,86787700400,14421575811,18598719361,4867693498,999990390,14852087700,9610,986816490,13183510,75108000,19283302,980716698,6490252698,1222336400,82,1622575180,999984102,15898,999855500,144500,1622559200,1000,1000,1000,1000,1000,1000,1000
157000,24865650,1279507,3120000000,18720000000,20000,120000,9975837092387,2282302,4960115424,7120,3095134350,2000,127186,2532462,6190254460,1400641289,18599358711,19011015111,9602149418,397850582,4557450078,103514023066,10035077900,175954,8263356,2603314000,87309907000,14516108857,18718593307,4890778622,999989994,14944057200,10006,987042434,12957566,75396040,18870518,981129482,6521035582,1234953800,7218,1630271920,999992258,7742,999852040,147960,1630256960,1000,1000,1000,1000,1000,1000,1000
158000,24945240,1254025,3140000000,18840000000,20000,120000,9975727766470,11735610,4997053378,4454,3115054760,2000,13584,2550356,6230100612,1400666880,18599333120,19010932720,9606772404,393227596,4589539816,103541556508,10093586000,174363,7889832,2611757800,87833067200,14610863941,18838732391,4914015086,999911043,15036137400,88957,987036100,12963900,75525457,18537171,981462829,6552017429,1247333200,40,1638010440,999991943,8057,999846757,153243,1638002343,1000,1000,1000,1000,1000,1000,1000
159000,25024440,1258422,3160000000,18960000000,20000,120000,9975629261797,10349340,5023257553,21008,3134975560,2000,12462,2531209,6269909104,1400675837,18599324163,19010864263,9611219991,388780009,4621596995,103569011941,10152155700,233511,8110869,2619580200,88356629800,14705459216,18958729116,4937303342,999990623,15128432400,9377,986957807,13042193,75427084,18323342,981676658,6583068458,1259532100,7790,1645780900,999992006,7994,999850784,149216,1645765116,1000,1000,1000,1000,1000,1000,1000
160000,25103810,1272010,3180000000,19080000000,20000,120000,9975529414190,10301836,5051000320,23515,3154896190,2000,129325,2542834,6309745350,1400673026,18599326974,19010802474,9615469766,384530234,4653625416,103596521352,10210861200,195158,8233605,2627404500,88881295200,14799875365,19078598665,4960731117,999987723,15220955400,12277,986512293,13487707,75049070,18134153,981865847,6614308147,1271589700,43,1653577100,999999973,27,999837570,162430,1653577030,1000,1000,1000,1000,1000,1000,1000
161000,25182960,1257951,3200000000,19200000000,20000,120000,9975427915796,11943484,5080643248,21073,3174817040,2000,12690,2565030,6349591934,1400704080,18599295920,19010698420,9619484510,380515490,4685619244,103623876710,10269521100,177361,8305036,2635337100,89405247800,14894591509,19198729359,4984222672,999991259,15313224000,8741,986304516,13695484,74910757,17942885,982057115,6645630215,1283457200,74,1661407660,999999957,43,999837857,162143,1661407543,1000,1000,1000,1000,1000,1000,1000
162000,25261380,1263758,3220000000,19320000000,20000,120000,9975337823301,2176427,5098988183,20641,3194738620,2000,22880,2578998,6389435958,1400738328,18599261672,19010601072,9623365762,376634238,4717598520,103651007775,10328104800,230055,8157671,2643648400,89928305600,14989207362,19318713362,5007775186,999986467,15405150300,13533,986416377,13583623,75090510,17682424,982317576,6677033576,1295203200,34,1669258440,999999984,16,999834410,165590,1669258390,1000,1000,1000,1000,1000,1000,1000
163000,25340090,1265056,3240000000,19440000000,20000,120000,9975238160484,1980095,5127124102,6561,3214659910,2000,21948,2624609,6429306698,1400774579,18599225421,19010502721,9627047691,372952309,4749567089,103678244674,10386698100,206372,7990422,2651723900,90451392200,15083838246,19438712996,5031306732,999904414,15497130000,95586,986408596,13591404,75226882,17607050,982392950,6708406550,1306787300,7904,1677115000,999992722,7278,999848782,151218,1677099818,1000,1000,1000,1000,1000,1000,1000
164000,25418760,1258762,3260000000,19560000000,20000,120000,9975129939773,10294752,5163740061,20973,3234581240,2000,126200,2605475,6469120534,1400767625,18599232375,19010450975,9630661285,369338715,4781501119,103705394448,10445420500,180392,8338918,2659419300,90975398600,15178330188,19558615038,5055003466,999988929,15589365000,11071,986258409,13741591,75050880,17436114,982563886,6740002086,1318280700,7714,1685013940,999992394,7606,999852180,147820,1684998620,1000,1000,1000,1000,1000,1000,1000
165000,25496270,1261346,3280000000,19680000000,20000,120000,9975038270710,2142633,5184165170,6522,3254503730,2000,23055,2648721,6508994416,1400839143,18599160857,19010316057,9634029819,365970181,4813403635,103732343663,10504098000,197513,7739471,2668200800,91498753600,15273055749,19678715599,5078794990,999890403,15681128100,109597,986361595,13638405,75315992,17199302,982800698,6771721498,1329620600,86,1692942060,999984534,15466,999851792,148208,1692926508,1000,1000,1000,1000,1000,1000,1000
166000,25574530,1253062,3300000000,19800000000,20000,120000,9974930240943,10285127,5220956431,7017,3274425470,2000,125921,2657698,6548836906,1400843870,18599156130,19010247330,9637279542,362720458,4845293148,103759279083,10562812500,182646,8335088,2675700400,92022379400,15367573867,19798621017,5102641725,999990742,15773260800,9258,986269885,13730115,75187943,17033218,982966782,6803519582,1340823300,49,1700886060,999991846,8154,999840343,159657,1700877857,1000,1000,1000,1000,1000,1000,1000
167000,25651430,1239941,3320000000,19920000000,20000,120000,9974829009992,11622653,5251017109,6452,3294348570,2000,135889,2670520,6588684236,1400847345,18599152655,19010184655,9640440020,359559980,4877163956,103786098220,10621504900,208222,8284720,2683943500,92545663400,15462208320,19918624170,5126526352,999988602,15865099500,11398,986361716,13638284,75341114,16829762,983170238,6835368438,1351960300,7580,1708849760,999999906,94,999831114,168886,1708842086,1000,1000,1000,1000,1000,1000,1000
168000,25730200,1243917,3340000000,20040000000,20000,120000,9974730409922,10282878,5278423752,20999,3314269800,2000,12549,2649172,6628497602,1400810000,18599190000,19010169200,9643509508,356490492,4909001210,103812957226,10680322400,166037,8170673,2692247200,93069772800,15556923034,20038743534,5150518737,999991618,15957049800,8382,986319439,13680561,75348621,16595384,983404616,6867358316,1363005900,7641,1716847220,1000000000,0,999841821,158179,1716839579,1000,1000,1000,1000,1000,1000,1000
169000,25809210,1266408,3360000000,20160000000,20000,120000,9974638700854,2129291,5299227293,21062,3334190790,2000,12594,2655546,6668339456,1400834245,18599165755,19010074955,9646391414,353608586,4940833870,103839633107,10739050300,209538,8477452,2700162100,93593043800,15651537048,20158720998,5174526389,999990966,16048898100,9034,986354881,13645119,75454715,16420026,983579974,6899368474,1373897000,7821,1724850040,999999866,134,999840315,159685,1724842085,1000,1000,1000,1000,1000,1000,1000
170000,25885970,1266044,3380000000,20280000000,20000,120000,9974538876494,2083866,5328265458,20957,3354114030,2000,129224,2670046,6708186146,1400860260,18599139740,19009987040,9649135814,350864186,4972647360,103866443433,10797949000,195716,7823956,2708850600,94117850000,15745982732,20278604732,5198605883,999898311,16140904200,101689,986125394,13874606,75379783,16389900,983610100,6931474500,1384674600,91,1732868740,999999968,32,999836383,163617,1732868617,1000,1000,1000,1000,1000,1000,1000
171000,25962670,1277564,3400000000,20400000000,20000,120000,9974430831790,10269017,5365631647,7072,3374037330,2000,128042,2706714,6748060516,1400891607,18599108393,19009889193,9651795386,348204614,5004451302,103893116140,10856733000,221429,8213219,2716608800,94641443600,15840595794,20398594394,5222668013,999991714,16232827500,8286,986168137,13831863,75395623,16301910,983698090,6963554890,1395404600,8241,1740902500,999992618,7382,999848923,151077,1740886877,1000,1000,1000,1000,1000,1000,1000
172000,26038090,1269664,3420000000,20520000000,20000,120000,9974330961442,10263401,5394830168,4206,3393961910,2000,128191,2725459,6787915408,1400905243,18599094757,19009810857,9654393581,345606419,5036234889,103919816058,10915633000,186809,7909325,2725042100,95166006800,15935180845,20518602145,5246840745,999894756,16324789500,105244,985938745,14061255,75327889,16190444,983809556,6995787656,1406074100,8137,1748955060,999999988,12,999843489,156511,1748946911,1000,1000,1000,1000,1000,1000,1000
173000,26113760,1241204,3440000000,20640000000,20000,120000,9974238007960,3350251,5417286186,4339,3413886240,2000,136697,2729933,6827763802,1400929911,18599070089,19009719089,9656793987,343206013,5067999989,103946241989,10974409500,229039,8195426,2733042900,95689201400,16029848199,20638622099,5271077783,999981202,16416491400,18798,986135578,13864422,75505376,16024593,983975407,7028103707,1416557800,7945,1757033880,999999989,11,999835776,164224,1757025924,1000,1000,1000,1000,1000,1000,1000
174000,26190820,1256482,3460000000,20760000000,20000,120000,9974139578190,1864939,5445089501,21029,3433809180,2000,21785,2704960,6867576302,1400906229,18599093771,19009679571,9659246680,340753320,5099766282,103972955033,11033308400,131845,8051247,2741185300,96213628800,16124533483,20758721733,5295290668,999982086,16508468700,17914,985979612,14020388,75411726,16000358,983999642,7060387542,1427056700,8140,1765105060,999999954,46,999835026,164974,1765096874,1000,1000,1000,1000,1000,1000,1000
175000,26266050,1266031,3480000000,20880000000,20000,120000,9974038255205,3345212,5476014334,3883,3453733950,2000,127742,2749388,6907460134,1400954117,18599045883,19009562483,9661602852,338397148,5131522586,103999484317,11092210200,149169,8006814,2749440100,96737993200,16219007927,20878606227,5319564147,999912399,16600383600,87601,985794461,14205539,75365462,15890415,984109585,7092752185,1437540400,89,1773188160,999999967,33,999825562,174438,1773188038,1000,1000,1000,1000,1000,1000,1000
176000,26340680,1252106,3500000000,21000000000,20000,120000,9973938362201,3332999,5505422519,23756,3473659320,2000,137663,2717492,6947271128,1400945200,18599054800,19009509100,9663892268,336107732,5163264296,104025958554,11151122800,200912,8196584,2757435700,97262268800,16313608781,20998610231,5343844454,999905536,16692304500,94464,985669558,14330442,75309722,15857968,984142032,7125125932,1447899100,7842,1781289340,999999980,20,999838422,161578,1781281478,1000,1000,1000,1000,1000,1000,1000
177000,26415600,1259779,3520000000,21120000000,20000,120000,9973838537954,3313480,5535003248,3801,3493584400,2000,126702,2760470,6987161198,1400991534,18599008466,19009394566,9666062390,333937610,5194991688,104052374863,11209958100,141689,7871472,2766043800,97785667400,16408254069,21118613519,5368211227,999892122,16783833600,107878,985897506,14102494,75619284,15635457,984364543,7157612343,1458231900,45,1789409040,999992121,7879,999838084,161916,1789401116,1000,1000,1000,1000,1000,1000,1000
178000,26490000,1256448,3540000000,21240000000,20000,120000,9973730209281,11762688,5573127613,3773,3513510000,2000,138268,2763571,7027012454,1401005569,18598994431,19009313431,9668107949,331892051,5226709303,104078662315,11268842800,194078,8104895,2774093000,98309476000,16502868384,21238605284,5392618468,999980596,16875588600,19404,985986127,14013873,75686531,15535763,984464237,7190157937,1468411100,50,1797539580,999999939,61,999829531,170469,1797539469,1000,1000,1000,1000,1000,1000,1000
179000,26564880,1232973,3560000000,21360000000,20000,120000,9973630495821,11557502,5602593823,23696,3533435120,2000,23492,2730473,7066822848,1400977923,18599022077,19009274477,9670113887,329886113,5258419735,104104950737,11327646600,207249,7943863,2782456000,98832505200,16597667785,21358743535,5416994536,999893495,16967076600,106505,986176657,13823343,76030762,15480026,984519974,7222659374,1478517000,7780,1805672640,999999978,22,999830262,169738,1805664838,1000,1000,1000,1000,1000,1000,1000
180000,26640140,1240798,3580000000,21480000000,20000,120000,9973530457545,11715868,5632518914,20584,3553359860,2000,23406,2741094,7106678552,1400991213,18599008787,19009200687,9672052686,327947314,5290114638,104131332388,11386580300,156403,8187651,2790383300,99356618200,16692269696,21478735796,5441444425,999980523,17058905100,19477,986178420,13821580,76005997,15408272,984591728,7255259228,1488616600,8001,1813822820,999999984,16,999833297,166703,1813814803,1000,1000,1000,1000,1000,1000,1000
181000,26715310,1283983,3600000000,21600000000,20000,120000,9973439278817,3061099,5653707273,4186,3573284690,2000,11581,2782766,7146561008,1401055816,18598944184,19009080384,9673923634,326076366,5321787042,104157791852,11445672900,135448,7851432,2798860700,99882144200,16786779536,21598704436,5465940084,999911667,17150916300,88333,985836767,14163233,75788900,15414516,984585484,7287914584,1498697600,116,1821991200,999983416,16584,999848600,151400,1821974500,1000,1000,1000,1000,1000,1000,1000
182000,26789820,1256193,3620000000,21720000000,20000,120000,9973339414522,3045115,5683531305,6816,3593210180,2000,13430,2784162,7186406728,1401071737,18598928263,19009005263,9675750638,324249362,5353452666,104184106863,11504746700,153082,7821043,2807112300,100407443000,16881358527,21718730377,5490484776,999898930,17242919400,101070,985530045,14469955,75554115,15389639,984610361,7320646361,1508704700,8294,1830169900,999999979,21,999841415,158585,1830161585,1000,1000,1000,1000,1000,1000,1000
183000,26863710,1261368,3640000000,21840000000,20000,120000,9973239387069,3190061,5713571652,3952,3613136290,2000,11342,2794315,7226264676,1401083430,18598916570,19008928670,9677536885,322463115,5385124161,104210360820,11563733700,182622,8352886,2814825000,100931933000,16975948190,21838727290,5515015778,999991757,17334865200,8243,985394271,14605729,75390414,15350936,984649064,7353354364,1518677400,7594,1838346200,999999980,20,999836914,163086,1838338586,1000,1000,1000,1000,1000,1000,1000
184000,26937490,1270254,3660000000,21960000000,20000,120000,9973140947482,1759915,5742029736,7018,3633062510,2000,128126,2792837,7266110984,1401105997,18598894003,19008840303,9679302883,320697117,5416779867,104236470266,11622628400,203942,7652431,2823952300,101455376000,17070469170,21958601620,5539599345,999910735,17426172600,89265,985706171,14293829,75849136,15137491,984862509,7386129909,1528634000,63,1846538280,999992347,7653,999832936,167064,1846530564,1000,1000,1000,1000,1000,1000,1000
185000,27012770,1276927,3680000000,22080000000,20000,120000,9973040861094,1938402,5772148216,20500,3652987230,2000,129207,2770354,7305933460,1401094096,18598905904,19008791404,9680987106,319012894,5448426566,104262628245,11681528400,152752,8245682,2831657300,101978778400,17165111266,22078593866,5564193289,999993817,17517808200,6183,985851816,14148184,75972499,14986310,985013690,7418921690,1538494000,53,1854736540,999991914,8086,999834799,165201,1854728401,1000,1000,1000,1000,1000,1000,1000
186000,27086800,1259982,3700000000,22200000000,20000,120000,9972932733265,10230491,5810575441,3934,3672913200,2000,126279,2804918,7345818532,1401154356,18598845644,19008669244,9682530842,317469158,5480070874,104288657972,11740397300,166429,8190124,2840078200,102501820200,17259799639,22198613739,5588804822,999993109,17609165100,6891,986183676,13816324,76366967,14840845,985159155,7451739755,1548278500,7784,1862942740,999999977,23,999834167,165833,1862934933,1000,1000,1000,1000,1000,1000,1000
187000,27160490,1252422,3720000000,22320000000,20000,120000,9972831456613,11648822,5842143086,3853,3692839510,2000,137463,2809850,7385671314,1401196835,18598803165,19008568965,9684026410,315973590,5511710824,104314882470,11799465800,180069,8151788,2848224600,103026831600,17354366365,22318610115,5613425992,999984062,17701077900,15938,985955575,14044425,76205713,14954321,985045679,7484567979,1557986900,8622,1871150640,999999969,31,999836313,163687,1871141987,1000,1000,1000,1000,1000,1000,1000
188000,27234190,1247090,3740000000,22440000000,20000,120000,9972740075476,3138765,5863678224,21023,3712765810,2000,126639,2777685,7425489574,1401207141,18598792859,19008498659,9685579175,314420825,5543340949,104341186154,11858616400,174565,8177424,2856300700,103552614400,17448914921,22438626271,5638079492,999989538,17793191100,10462,985537011,14462989,75841673,15067381,984932619,7517433819,1567727800,102,1879370940,999983489,16511,999839373,160627,1879354327,1000,1000,1000,1000,1000,1000,1000
189000,27307810,1255223,3760000000,22560000000,20000,120000,9972633142176,10218300,5900971917,3908,3732692190,2000,13427,2815153,7465376564,1401245476,18598754524,19008393624,9687028147,312971853,5574966611,104367295040,11917632900,133797,7758405,2864996100,104076961800,17543625350,22558731350,5662784187,999899983,17884773600,100017,985516662,14483338,75977579,14974092,985025908,7550378908,1577438100,55,1887594800,999999976,24,999826179,173821,1887594721,1000,1000,1000,1000,1000,1000,1000
190000,27380070,1269680,3780000000,22680000000,20000,120000,9972541599204,1861184,5922714597,23287,3752619930,2000,128982,2785727,7505193286,1401247988,18598752012,19008332912,9688522353,311477647,5606590039,104393232364,11976522700,217777,7610936,2873555700,104600063000,17638162738,22678601338,5687428086,999899599,17976081900,100401,985895946,14104054,76415447,14868661,985131339,7583237439,1587125600,8140,1895817520,999999973,27,999836147,163853,1895809353,1000,1000,1000,1000,1000,1000,1000
191000,27452840,1290673,3800000000,22800000000,20000,120000,9972433369770,10243773,5961419004,6458,3772547160,2000,11854,2824527,7545081404,1401296943,18598703057,19008218957,9689855973,310144027,5638206677,104419311397,12035494700,209126,7787177,2881607300,105123955800,17732887073,22798697473,5712117592,999912258,18067709400,87742,985952499,14047501,76524341,14864849,985135151,7616151351,1596730700,126,1904050200,999983685,16315,999840141,159859,1904033759,1000,1000,1000,1000,1000,1000,1000
192000,27524470,1264807,3820000000,22920000000,20000,120000,9972333438991,10232260,5991564133,21041,3792475530,2000,22019,2786995,7584908978,1401250051,18598749949,19008198249,9691293125,308706875,5669838003,104445425001,12094562400,224099,8017153,2889602900,105648727200,17827488024,22918713174,5736818674,999897918,18159555300,102082,985754018,14245982,76407800,14888026,985111974,7649086074,1606364100,106,1912283980,999983526,16474,999844700,155300,1912267400,1000,1000,1000,1000,1000,1000,1000
193000,27597380,1248814,3840000000,23040000000,20000,120000,9972232236137,11594142,6023266845,6923,3812402620,2000,125790,2824009,7624791394,1401296879,18598703121,19008077521,9692589011,307410989,5701437705,104471468707,12153601800,188088,7951840,2897939800,106173158800,17922003196,23038625396,5761588637,999898638,18251220600,101362,985715103,14284897,76442065,14826128,985173872,7682118172,1615942700,113,1920529680,999999968,32,999827865,172135,1920529535,1000,1000,1000,1000,1000,1000,1000
194000,27668380,1283573,3860000000,23160000000,20000,120000,9972142134368,1820886,6043805141,6618,3832331620,2000,11774,2826051,7664650004,1401321354,18598678646,19007991346,9693880809,306119191,5733039013,104497598146,12212730100,165361,7841761,2906235800,106698396200,18016646153,23158704653,5786354529,999893247,18343082100,106753,985492416,14507584,76286469,14872740,985127260,7715139360,1625491800,73,1928784940,999999964,36,999828269,171731,1928784831,1000,1000,1000,1000,1000,1000,1000
195000,27740740,1271899,3880000000,23280000000,20000,120000,9972032507530,11584622,6083821130,3955,3852259260,2000,138070,2826998,7704510610,1401353552,18598646448,19007896848,9695229082,304770918,5764638592,104523637657,12271826700,235569,7880476,2914544200,107223304600,18111111831,23278590031,5811101029,999985159,18434856900,14841,985461601,14538399,76226042,14855913,985144087,7748129087,1635101100,107,1937045020,999983145,16855,999842242,157758,1937028058,1000,1000,1000,1000,1000,1000,1000
196000,27811820,1264850,3900000000,23400000000,20000,120000,9971942540772,1634796,6104145437,20495,3872188180,2000,126323,2795971,7744335370,1401328368,18598671632,19007851532,9696508829,303491171,5796223499,104549606445,12330807000,159621,7974907,2922807700,107746922000,18205777077,23398608827,5835906908,999898892,18526295100,101108,985557114,14442886,76478322,14692914,985307086,7781206386,1644620700,7948,1945315900,999991526,8474,999844022,155978,1945299478,1000,1000,1000,1000,1000,1000,1000
197000,27882460,1240067,3920000000,23520000000,20000,120000,9971832739809,11597092,6144577287,6451,3892117540,2000,124985,2831517,7784222178,1401385701,18598614299,19007728799,9697662783,302337217,5827811461,104575456047,12389791000,193027,8316032,2930866500,108270663600,18300442348,23518634948,5860737163,999984648,18617832000,15352,985722406,14277594,76623258,14589695,985410305,7814316205,1654073500,121,1953579200,999999963,37,999826758,173242,1953579042,1000,1000,1000,1000,1000,1000,1000
198000,27954060,1261943,3940000000,23640000000,20000,120000,9971742665639,1780822,6165152949,6538,3912045940,2000,11499,2836423,7824078804,1401390461,18598609539,19007656339,9698871737,301128263,5859407441,104601648454,12448942800,178369,8293099,2938934200,108796132800,18395086108,23638726558,5885471531,999984326,18709807500,15674,985402467,14597533,76371341,14786010,985213990,7847289890,1663543100,127,1961834940,999983546,16454,999843541,156459,1961818359,1000,1000,1000,1000,1000,1000,1000
199000,28024170,1246410,3960000000,23760000000,20000,120000,9971642958390,1628968,6195394787,6655,3931975830,2000,137355,2838469,7863938350,1401425558,18598574442,19007554742,9700072051,299927949,5890999401,104627672909,12508010500,132609,8324090,2947137500,109320665000,18489575985,23758616235,5910276007,999985524,18801497400,14476,985334330,14665670,76368506,14771499,985228501,7880368001,1673011000,8461,1970100480,999999975,25,999838006,161994,1970091994,1000,1000,1000,1000,1000,1000,1000
200000,28094380,1267132,3980000000,23880000000,20000,120000,9971541748520,2970804,6227101824,3768,3951905620,2000,22811,2838816,7903803704,1401450424,18598549576,19007459376,9701298944,298701056,5922591148,104653632182,12567098800,166320,8016397,2955807700,109845353600,18584262807,23878710057,5935097071,999898688,18893099700,101312,985264422,14735578,76455934,14715963,985284037,7913462737,1682511500,8001,1978373740,999999927,73,999838634,161366,1978365666,1000,1000,1000,1000,1000,1000,1000
201000,28166080,1256633,4000000000,24000000000,20000,120000,9971441854380,2960934,6257458208,20628,3971833920,2000,12595,2813190,7943626584,1401439914,18598560086,19007401486,9702477730,297522270,5954161814,104679487479,12626119800,224560,7753300,2964476600,110369366800,18678910322,23998730772,5959929973,999891935,18984533400,108065,985439848,14560152,76706513,14646240,985353760,7946573260,1691942500,8181,1986651580,999999888,112,999835613,164387,1986643287,1000,1000,1000,1000,1000,1000,1000
202000,28236600,1246538,4020000000,24120000000,20000,120000,9971342126537,2784501,6287744123,23188,3991763400,2000,136768,2806098,7983480424,1401436538,18598563462,19007344462,9703577922,296422078,5985731446,104705474530,12685236100,191386,7874308,2972624300,110894217800,18773382594,24118616694,5984803314,999897844,19076285400,102156,985303516,14696484,76624672,14635658,985364342,7979737742,1701326900,8422,1994942880,999999970,30,999833472,166528,1994934428,1000,1000,1000,1000,1000,1000,1000
203000,28307200,1248559,4040000000,24240000000,20000,120000,9971242287835,2749896,6318270005,20692,4011692800,2000,22699,2813393,8023344216,1401455331,18598544669,19007259569,9704605107,295394893,6017311823,104731330769,12744163500,160537,7501779,2981284700,111417308600,18868167392,24238728742,6009640544,999891481,19167494100,108519,985704183,14295817,77097802,14593058,985406942,8012851342,1710637500,52,2003219000,999991850,8150,999830002,169998,2003210798,1000,1000,1000,1000,1000,1000,1000
204000,28376930,1263359,4060000000,24360000000,20000,120000,9971143611206,1569033,6347602417,21006,4031623070,2000,127915,2809556,8063204128,1401490739,18598509261,19007155961,9705659944,294340056,6048883772,104757190105,12803237800,184104,7686833,2989458400,111941718000,18962656076,24358608726,6034532132,999902229,19259125200,97771,985676832,14323168,77127903,14549671,985450329,8046042829,1719980300,62,2011510800,999999959,41,999821803,178197,2011510697,1000,1000,1000,1000,1000,1000,1000
205000,28448320,1285568,4080000000,24480000000,20000,120000,9971042559908,2729304,6379295002,23693,4051551680,2000,11893,2810624,8103055974,1401491712,18598508288,19007088688,9706688656,293311344,6080443730,104783064400,12862277300,188344,7737290,2997724300,112465805800,19057374339,24478702539,6059404674,999904700,19350658500,95300,985747148,14252852,77262048,14528374,985471626,8079206226,1729300900,50,2019801620,999999982,18,999819348,180652,2019801552,1000,1000,1000,1000,1000,1000,1000
