Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
748000,10280,64152,747001000,4482006000,1000,6000,9998734667812,7812550,1492460721,1247575,746990720,1000,1077,135963,1491486290,21503631,1978496369,2169483794,821784297,1178215703,1306296505,100055192565,149666964,1000631,961393,285091556,1372242400,4407107289,4481940771,180426312,1788313,249753750,98211687,99999576,424,7223838,88135844,1504,99998496,211584568,6974082,66944022,185053822,13048456,86951544,99948554,51446,31158256,1000,1000,1000,1000,1000,1000,1000
749000,11490,63421,748001000,4488006000,1000,6000,9998729052334,13280724,1499929029,1246009,747989510,1000,568,135397,1493487002,21507072,1978492928,2169478528,821664992,1178335008,1308177900,100055226164,149754850,1043284,1003883,285211530,1373105092,4413064586,4487942011,180506194,1789020,249901287,98210980,99999613,387,7224993,88288414,1576,99998424,211668328,6974094,66991779,185173705,12980208,87019792,99948718,51282,31162134,1000,1000,1000,1000,1000,1000,1000
750000,10520,63036,749001000,4494006000,1000,6000,9998732547040,9633631,1498283095,1246332,748990480,1000,610,135272,1495488296,21506211,1978493789,2169478583,821545408,1178454592,1310059600,100055338041,149842080,1006286,968830,285329342,1373962096,4419021314,4493942354,180585511,1788282,250048002,98211718,99999569,431,7226493,88440746,1538,99998462,211751762,6974104,67040415,185293424,12913242,87086758,99948425,51575,31166251,1000,1000,1000,1000,1000,1000,1000
751000,10510,62958,750001000,4500006000,1000,6000,9998732472554,9561956,1500213787,1245493,749990490,1000,5754,135950,1497489994,21510513,1978489487,2169473027,821424729,1178575271,1311940610,100055385090,149929550,1034929,999677,285447117,1374821604,4424972513,4499937288,180665217,1789270,250195506,98210730,99999590,410,7226780,88592463,1569,99998431,211835394,6974113,67088571,185413434,12845314,87154686,99948297,51703,31170177,1000,1000,1000,1000,1000,1000,1000
752000,10370,63651,751001000,4506006000,1000,6000,9998728791898,13090895,1505742673,1245641,750990630,1000,5886,135926,1499489978,21510215,1978489785,2169472678,821305070,1178694930,1313820922,100055483428,150016756,1011848,980251,285563087,1375677544,4430928085,4505936463,180744326,1788834,250342482,98211166,99999614,386,7227887,88744529,1640,99998360,211918486,6974126,67137124,185533130,12778154,87221846,99948344,51656,31174160,1000,1000,1000,1000,1000,1000,1000
753000,10470,62192,752001000,4512006000,1000,6000,9998735041148,6690089,1501339018,1246756,751990530,1000,6232,135521,1501487548,21509994,1978490006,2169472301,821186240,1178813760,1315699648,100055559934,150105026,1011216,977352,285684634,1376545204,4436885063,4511937576,180824721,1790128,250491027,98209872,99999566,434,7227143,88896462,1609,99998391,212003013,6974140,67184242,185652379,12710155,87289845,99947972,52028,31178292,1000,1000,1000,1000,1000,1000,1000
754000,10480,62192,753001000,4518006000,1000,6000,9998728936517,12640577,1509287717,1247290,752990520,1000,6829,134830,1503486460,21507315,1978492685,2169473696,821067442,1178932558,1317579752,100055627731,150193262,1019478,979538,285810246,1377411612,4442840348,4517936979,180904937,1789750,250638039,98210250,99999581,419,7228820,89049210,1572,99998428,212087288,6974150,67231643,185771878,12642116,87357884,99947901,52099,31182351,1000,1000,1000,1000,1000,1000,1000
755000,10270,63395,754001000,4524006000,1000,6000,9998733861940,7559076,1506201700,1249472,753990730,1000,647,134274,1505482516,21502377,1978497623,2169477068,820949392,1179050608,1319457742,100055693814,150281520,1029569,984850,285933664,1378278592,4448801198,4523941958,180985268,1790378,250785753,98209622,99999607,393,7229784,89201916,1555,99998445,212171647,6974166,67277990,185890500,12573869,87426131,99947773,52227,31186379,1000,1000,1000,1000,1000,1000,1000
756000,10810,62020,755001000,4530006000,1000,6000,9998732296937,8977269,1509623016,1247889,754990190,1000,655,135331,1507484602,21507190,1978492810,2169471023,820830096,1179169904,1321340512,100055785524,150369152,1013095,968340,286051881,1379140136,4454758749,4529943325,181064976,1790461,250933371,98209539,99999563,437,7230889,89354771,1633,99998367,212255487,6974186,67324805,186008759,12506557,87493443,99947335,52665,31190511,1000,1000,1000,1000,1000,1000,1000
757000,10220,62439,756001000,4536006000,1000,6000,9998730795064,10327846,1512972219,1248607,755990780,1000,552,134227,1509484346,21507302,1978492698,2169470732,820712220,1179287780,1323222366,100055855725,150457664,1019283,968914,286176550,1380009408,4460714177,4535943009,181145532,1791365,251081625,98208635,99999580,420,7230181,89506358,1572,99998428,212340084,6974200,67371325,186127753,12438124,87561876,99947256,52744,31194552,1000,1000,1000,1000,1000,1000,1000
758000,10760,61944,757001000,4542006000,1000,6000,9998732892730,8081647,1512726158,1247835,756990240,1000,6141,133914,1511484810,21510341,1978489659,2169467290,820593737,1179406263,1325104334,100055947244,150545104,1003177,957737,286290443,1380868424,4466665363,4541937915,181225117,1792084,251229912,98207916,99999575,425,7229860,89658333,1559,99998441,212423678,6974213,67418567,186246562,12370566,87629434,99947093,52907,31198561,1000,1000,1000,1000,1000,1000,1000
759000,10710,62959,758001000,4548006000,1000,6000,9998727174811,13649223,1520294973,1247410,757990290,1000,6250,134216,1513485760,21511193,1978488807,2169465207,820474462,1179525538,1326985996,100056019315,150632590,1006208,962328,286407853,1381728180,4472620496,4547936791,181304670,1792501,251377392,98207499,99999579,421,7230678,89810759,1575,99998425,212507359,6974226,67466256,186365548,12303397,87696603,99946741,53259,31202689,1000,1000,1000,1000,1000,1000,1000
760000,10630,62354,759001000,4554006000,1000,6000,9998733671778,7001867,1515649127,1246919,758990370,1000,652,134590,1515486902,21511665,1978488335,2169462919,820355690,1179644310,1328868360,100056075495,150720808,1025739,979464,286528632,1382595120,4478582590,4553942994,181384883,1794180,251525763,98205820,99999579,421,7230815,89963436,1595,99998405,212591741,6974232,67512785,186483952,12235691,87764309,99946382,53618,31206858,1000,1000,1000,1000,1000,1000,1000
761000,10850,62381,760001000,4560006000,1000,6000,9998725519195,14999012,1525643752,1247802,759990150,1000,1185,134286,1517484696,21507491,1978492509,2169466069,820237996,1179762004,1330748450,100056124860,150808288,1051293,1010302,286641308,1383454096,4484538290,4559942434,181464162,1795596,251674266,98204404,99999569,431,7230413,90115724,1643,99998357,212675207,6974242,67559888,186601960,12168973,87831027,99946151,53849,31211045,1000,1000,1000,1000,1000,1000,1000
762000,10720,63799,761001000,4566006000,1000,6000,9998730349462,10017699,1522660024,1248861,760990280,1000,534,133739,1519482838,21507751,1978492249,2169464023,820120622,1179879378,1332629208,100056252471,150896532,999110,953687,286763684,1384320408,4490493401,4565941667,181544105,1796208,251821977,98203792,99999504,496,7231522,90268816,1630,99998370,212759422,6974252,67606420,186719891,12101846,87898154,99945911,54089,31215317,1000,1000,1000,1000,1000,1000,1000
763000,10540,63737,762001000,4572006000,1000,6000,9998729973687,10242175,1524884989,1249022,761990460,1000,6982,134209,1521482876,21507911,1978492089,2169462945,820002887,1179997113,1334511492,100056314991,150984700,1012182,967043,286880619,1385186264,4496442931,4571935281,181624041,1798163,251971113,98201837,99999590,410,7230571,90421193,1695,99998305,212843550,6974271,67652152,186837175,12034486,87965514,99945675,54325,31219509,1000,1000,1000,1000,1000,1000,1000
764000,10660,63450,763001000,4578006000,1000,6000,9998724883996,15182880,1531825703,1248260,762990340,1000,623,132951,1523484160,21510824,1978489176,2169459031,819886387,1180113613,1336396259,100056374856,151072128,1026896,987617,286992583,1386044576,4502405863,4577941927,181703226,1798854,252119475,98201146,99999535,465,7230826,90574093,1646,99998354,212927018,6974288,67699308,186954950,11968150,88031850,99945384,54616,31223792,1000,1000,1000,1000,1000,1000,1000
765000,10460,63179,764001000,4584006000,1000,6000,9998726384578,13532644,1532175879,1248327,763990540,1000,6383,133109,1525484426,21512902,1978487098,2169456468,819769266,1180230734,1338279392,100056474374,151160154,1002687,964009,287109102,1386908644,4508356361,4583936438,181783098,1800234,252268308,98199766,99999575,425,7229971,90726310,1501,99998499,213011129,6974300,67744889,187071925,11900995,88099005,99945193,54807,31228031,1000,1000,1000,1000,1000,1000,1000
766000,11080,62915,765001000,4590006000,1000,6000,9998731764769,7999464,1528642756,1248156,764989920,1000,6319,134083,1527483528,21511718,1978488282,2169456728,819651042,1180348958,1340160251,100056555383,151248400,996874,956945,287227473,1387774968,4514312566,4589936766,181862792,1801571,252417114,98198429,99999561,439,7229544,90879039,1650,99998350,213095173,6974319,67791164,187189194,11834351,88165649,99944877,55123,31232381,1000,1000,1000,1000,1000,1000,1000
767000,10880,63730,766001000,4596006000,1000,6000,9998724645645,14965259,1537605570,1249068,765990120,1000,6872,132536,1529482104,21510963,1978489037,2169457437,819534847,1180465153,1342042622,100056612011,151336244,1015325,978237,287342377,1388637536,4520267276,4595935398,181942396,1801991,252565875,98198009,99999539,461,7229148,91031659,1657,99998343,213179032,6974329,67837822,187306946,11767512,88232488,99944590,55410,31236636,1000,1000,1000,1000,1000,1000,1000
768000,10400,63198,767001000,4602006000,1000,6000,9998723213362,16247353,1540889000,1249435,766990600,1000,5769,133658,1531482330,21512614,1978487386,2169454402,819416151,1180583849,1343924140,100056664250,151424406,1038138,995663,287465241,1389502692,4526224830,4601937033,182021951,1801776,252713142,98198224,99999527,473,7230735,91184883,1766,99998234,213262957,6974341,67884593,187424532,11701067,88298933,99944336,55664,31241006,1000,1000,1000,1000,1000,1000,1000
769000,10760,63184,768001000,4608006000,1000,6000,9998728996317,10311782,1536951967,1249344,767990240,1000,6227,132756,1533481792,21512334,1978487666,2169453880,819300129,1180699871,1345807558,100056755240,151512736,1022665,978799,287583651,1390369704,4532180221,4607936589,182101989,1802586,252862008,98197414,99999536,464,7230736,91338021,1693,99998307,213347266,6974363,67930043,187541478,11633842,88366158,99944137,55863,31245277,1000,1000,1000,1000,1000,1000,1000
770000,11010,63769,769001000,4614006000,1000,6000,9998728888454,10268507,1538909025,1248683,768989990,1000,589,132285,1535482614,21512962,1978487038,2169451542,819183048,1180816952,1347691281,100056820862,151600760,1031885,984588,287704679,1391233696,4538141262,4613941642,182181566,1802597,253009380,98197403,99999547,453,7232446,91491497,1666,99998334,213431237,6974381,67976824,187659048,11567447,88432553,99943805,56195,31249671,1000,1000,1000,1000,1000,1000,1000
771000,10670,63090,770001000,4620006000,1000,6000,9998725442476,13562474,1544203484,1249390,769990330,1000,6816,133534,1537481880,21513244,1978486756,2169450341,819064817,1180935183,1349572293,100056869716,151688804,1058085,1007672,287824819,1392097712,4544091692,4619936094,182261170,1802306,253157046,98197694,99999553,447,7233662,91644709,1647,99998353,213515171,6974404,68022885,187776053,11500833,88499167,99943581,56419,31254001,1000,1000,1000,1000,1000,1000,1000
772000,10640,62895,771001000,4626006000,1000,6000,9998729472094,9381532,1542019937,1249929,770990360,1000,1110,131960,1539480862,21514402,1978485598,2169448981,818949616,1181050384,1351456061,100056983780,151776636,1018758,970152,287939819,1392959048,4550053677,4625941995,182340397,1802614,253305459,98197386,99999565,435,7233568,91797393,1628,99998372,213598763,6974417,68069176,187892841,11434701,88565299,99943462,56538,31258366,1000,1000,1000,1000,1000,1000,1000
773000,10520,62698,772001000,4632006000,1000,6000,9998724873976,13830784,1548469462,1250097,771990480,1000,6343,132346,1541480766,21517748,1978482252,2169444908,818832197,1181167803,1353338529,100057066670,151864114,1010035,964327,288053896,1393817460,4556004902,4631936959,182419254,1802677,253453308,98197323,99999554,446,7234221,91950332,1703,99998297,213682057,6974434,68116243,188009891,11369155,88630845,99943117,56883,31262803,1000,1000,1000,1000,1000,1000,1000
774000,10320,63417,773001000,4638006000,1000,6000,9998731614986,6941701,1543582895,1249291,772990680,1000,1199,132870,1543482778,21521828,1978478172,2169439304,818715147,1181284853,1355223471,100057135119,151952370,1016558,968171,288173131,1394683172,4561965199,4637941384,182498860,1803148,253601508,98196852,99999550,450,7235270,92104009,1693,99998307,213766091,6974454,68162039,188126437,11302833,88697167,99942901,57099,31267231,1000,1000,1000,1000,1000,1000,1000
775000,10130,63616,774001000,4644006000,1000,6000,9998723122147,15283108,1553923449,1249495,773990870,1000,6986,132049,1545482750,21523234,1978476766,2169438053,818599399,1181400601,1357107691,100057219449,152039486,1006378,964853,288282832,1395537276,4567915655,4643935398,182577376,1802558,253749438,98197442,99999546,454,7235701,92256692,1703,99998297,213848929,6974458,68208740,188243010,11237283,88762717,99942843,57157,31271553,1000,1000,1000,1000,1000,1000,1000
776000,10600,63505,775001000,4650006000,1000,6000,9998729459118,8793760,1549433713,1248981,774990400,1000,5863,131586,1547482838,21522951,1978477049,2169436946,818483719,1181516281,1358992086,100057257747,152127078,1042145,1001382,288398244,1396396044,4573873093,4649936632,182656176,1802420,253896906,98197580,99999525,475,7237208,92410176,1685,99998315,213932238,6974471,68255114,188359166,11172010,88827990,99942622,57378,31276062,1000,1000,1000,1000,1000,1000,1000
777000,10730,61972,776001000,4656006000,1000,6000,9998722060511,16041300,1558682577,1248609,775990270,1000,1160,132436,1549483322,21524125,1978475875,2169434324,818366570,1181633430,1360875411,100057344414,152215374,1030265,988102,288515923,1397262108,4579835181,4655942868,182735705,1803343,254045580,98196657,99999512,488,7237720,92563865,1715,99998285,214016270,6974481,68300900,188475475,11105990,88894010,99942343,57657,31280565,1000,1000,1000,1000,1000,1000,1000
778000,10560,62163,777001000,4662006000,1000,6000,9998723992700,13955542,1558593038,1249891,776990440,1000,6222,130892,1551481098,21523043,1978476957,2169434482,818252068,1181747932,1362758672,100057428171,152303652,1020821,978972,288631740,1398127616,4585785789,4661937615,182815069,1804592,254194650,98195408,99999523,477,7237406,92717276,1643,99998357,214100289,6974494,68346905,188591534,11040591,88959409,99942006,57994,31285220,1000,1000,1000,1000,1000,1000,1000
779000,10790,62967,778001000,4668006000,1000,6000,9998725243412,12552054,1559189539,1249886,777990210,1000,6917,131339,1553480648,21522316,1978477684,2169434335,818135808,1181864192,1364641954,100057500160,152392028,1023687,983626,288745761,1398994104,4591740102,4667936116,182894600,1806930,254344536,98193070,99999517,483,7235936,92870199,1655,99998345,214184327,6974502,68392209,188707355,10974581,89025419,99941817,58183,31289727,1000,1000,1000,1000,1000,1000,1000
780000,10860,64123,779001000,4674006000,1000,6000,9998730726226,6911555,1555545460,1251386,778990140,1000,6954,130923,1555477508,21517047,1978482953,2169438313,818020487,1181979513,1366523469,100057572131,152480200,1026073,982609,288864882,1399859096,4597694823,4673934923,182973918,1807182,254492577,98192818,99999539,461,7236997,93023906,1698,99998302,214268250,6974526,68437862,188823116,10909078,89090922,99941394,58606,31294332,1000,1000,1000,1000,1000,1000,1000
781000,10650,62796,780001000,4680006000,1000,6000,9998728382289,9101150,1559732621,1252853,779990350,1000,1121,131021,1557474994,21515319,1978484681,2169438439,817904578,1182095422,1368405028,100057653766,152568062,1018602,978621,288977206,1400719852,4603658052,4679942083,183052708,1807656,254641131,98192344,99999507,493,7238093,93178122,1720,99998280,214351606,6974544,68484033,188938945,10843986,89156014,99941294,58706,31298898,1000,1000,1000,1000,1000,1000,1000
782000,10570,63041,781001000,4686006000,1000,6000,9998721475946,15855375,1568487716,1252516,780990430,1000,5853,131074,1559475828,21515691,1978484309,2169437080,817788282,1182211718,1370289549,100057735944,152656464,1011011,971797,289092653,1401586304,4609608874,4685937106,183132050,1809174,254790513,98190826,99999528,472,7237583,93331599,1766,99998234,214435553,6974561,68530161,189055205,10778459,89221541,99941081,58919,31303503,1000,1000,1000,1000,1000,1000,1000
783000,10340,63162,782001000,4692006000,1000,6000,9998723780827,13401682,1568035906,1251468,781990660,1000,6830,130418,1561478384,21519579,1978480421,2169431734,817673272,1182326728,1372177078,100057803342,152744572,1017891,976789,289210151,1402450616,4615563722,4691936008,183211266,1809265,254938677,98190735,99999545,455,7238967,93485757,1839,99998161,214519379,6974578,68575848,189170888,10713073,89286927,99940663,59337,31308113,1000,1000,1000,1000,1000,1000,1000
784000,10720,61318,783001000,4698006000,1000,6000,9998721621315,15409303,1572044644,1250598,782990280,1000,6651,130572,1563479364,21520314,1978479686,2169430749,817557488,1182442512,1374062257,100057873492,152833184,1022538,975434,289331835,1403319056,4621521439,4697938031,183290871,1809691,255087147,98190309,99999522,478,7238768,93638633,1804,99998196,214603589,6974595,68621100,189286535,10647283,89352717,99940478,59522,31312718,1000,1000,1000,1000,1000,1000,1000
785000,11260,63676,784001000,4704006000,1000,6000,9998730463148,6417793,1565054709,1249222,783989740,1000,5747,130487,1565481036,21522836,1978477164,2169427037,817442389,1182557611,1375948818,100057962527,152921994,1008375,956115,289452230,1404190020,4627475580,4703936577,183370782,1811416,255236442,98188584,99999505,495,7238216,93792022,1761,99998239,214688146,6974607,68665677,189401731,10581310,89418690,99940116,59884,31317364,1000,1000,1000,1000,1000,1000,1000
786000,10250,62023,785001000,4710006000,1000,6000,9998729047943,7678917,1568311390,1252148,784990750,1000,6270,129886,1567477204,21521285,1978478715,2169427040,817327408,1182672592,1377829995,100058026557,153009928,1018329,969608,289564252,1405051728,4633432743,4709937707,183449617,1812463,255385344,98187537,99999530,470,7238742,93946100,1792,99998208,214771631,6974617,68711734,189517323,10516425,89483575,99939874,60126,31322014,1000,1000,1000,1000,1000,1000,1000
787000,10730,63266,786001000,4716006000,1000,6000,9998728907623,7665860,1570298108,1251605,785990270,1000,599,129546,1569477330,21520392,1978479608,2169426450,817212893,1182787107,1379715595,100058078099,153097704,1040598,994124,289676909,1405912400,4639393283,4715942135,183528493,1813126,255533856,98186874,99999510,490,7239542,94100067,1754,99998246,214855162,6974628,68757034,189632189,10451514,89548486,99939491,60509,31326669,1000,1000,1000,1000,1000,1000,1000
788000,10200,63234,787001000,4722006000,1000,6000,9998721044261,15374406,1580004226,1253545,786990800,1000,613,129950,1571474510,21518126,1978481874,2169427944,817097556,1182902444,1381597426,100058162423,153185760,1030308,984406,289791323,1406775696,4645349273,4721942153,183607588,1814171,255682746,98185829,99999541,459,7239300,94253389,1713,99998287,214938931,6974640,68802232,189747134,10386441,89613559,99939133,60867,31331343,1000,1000,1000,1000,1000,1000,1000
789000,10470,62126,788001000,4728006000,1000,6000,9998720380678,15886915,1582516424,1253234,787990530,1000,1144,129568,1573474592,21519433,1978480567,2169425020,816983085,1183016915,1383483026,100058254893,153273738,1011815,971122,289900917,1407637764,4651305861,4727942730,183686399,1816074,255832365,98183926,99999539,461,7239012,94407387,1774,99998226,215022409,6974651,68847619,189861998,10321631,89678369,99938894,61106,31336010,1000,1000,1000,1000,1000,1000,1000
790000,10520,61930,789001000,4734006000,1000,6000,9998727265846,8854331,1577485490,1252344,788990480,1000,6332,129550,1575476272,21524724,1978475276,2169418764,816868472,1183131528,1385370081,100058328624,153362580,1012505,960655,290026665,1408507728,4657256448,4733937738,183765756,1815777,255980001,98184223,99999506,494,7240241,94561059,1826,99998174,215106573,6974663,68892519,189976641,10256695,89743305,99938701,61299,31340817,1000,1000,1000,1000,1000,1000,1000
791000,10390,63200,790001000,4740006000,1000,6000,9998728763384,7208988,1577843430,1251072,789990610,1000,586,130046,1577479076,21529754,1978470246,2169412816,816752963,1183247037,1387257359,100058399732,153450598,1015102,965285,290139752,1409370476,4663216915,4739942214,183844718,1816720,256128978,98183280,99999536,464,7240246,94714812,1736,99998264,215190306,6974680,68938129,190091671,10192046,89807954,99938288,61712,31345588,1000,1000,1000,1000,1000,1000,1000
792000,10440,62268,791001000,4746006000,1000,6000,9998725853665,9966011,1582597657,1252018,790990560,1000,614,129259,1579477084,21530189,1978469811,2169411737,816639197,1183360803,1389141584,100058440158,153538172,1048213,998160,290254469,1410228552,4669174032,4745943118,183923091,1815642,256276374,98184358,99999514,486,7241946,94868587,1825,99998175,215273358,6974697,68983684,190206241,10127710,89872290,99938025,61975,31350267,1000,1000,1000,1000,1000,1000,1000
793000,10840,63779,792001000,4752006000,1000,6000,9998723092847,12576124,1587209271,1250728,791990160,1000,645,128998,1581478864,21532714,1978467286,2169408123,816524358,1183475642,1391028507,100058524869,153626348,1037512,990302,290366622,1411091736,4675128402,4751941576,184001761,1816340,256425552,98183660,99999542,458,7242365,95022906,1947,99998053,215356750,6974715,69029576,190321359,10063206,89936794,99937947,62053,31354989,1000,1000,1000,1000,1000,1000,1000
794000,10420,63228,793001000,4758006000,1000,6000,9998726820358,8698285,1585333041,1250714,792990580,1000,995,129755,1583479732,21535683,1978464317,2169404049,816408959,1183591041,1392913960,100058630315,153714256,1005319,960041,290479472,1411952928,4681084649,4757941777,184080420,1816375,256574037,98183625,99999504,496,7243397,95177308,1823,99998177,215440294,6974731,69075345,190436017,9999202,90000798,99937534,62466,31359874,1000,1000,1000,1000,1000,1000,1000
795000,10510,64037,794001000,4764006000,1000,6000,9998725471131,9893455,1588528052,1250566,793990490,1000,561,129491,1585479848,21534793,1978465207,2169404013,816294930,1183705070,1394800036,100058716385,153802292,992300,952057,290588631,1412815256,4687040256,4763941402,184158832,1817959,256723806,98182041,99999491,509,7242726,95331401,1933,99998067,215523701,6974742,69121227,190550321,9935775,90064225,99937047,62953,31364869,1000,1000,1000,1000,1000,1000,1000
796000,10840,62835,795001000,4770006000,1000,6000,9998722651994,12556268,1593187807,1251237,794990160,1000,1217,128454,1587477846,21531964,1978468036,2169405972,816182383,1183817617,1396685468,100058741005,153890570,1041387,1002511,290700918,1413679796,4692996663,4769941948,184237725,1818817,256873278,98181183,99999515,485,7242762,95485766,1882,99998118,215607451,6974761,69165651,190663924,9871453,90128547,99936750,63250,31369726,1000,1000,1000,1000,1000,1000,1000
797000,10790,63452,796001000,4776006000,1000,6000,9998727892207,7162925,1589793830,1251780,795990210,1000,1112,128822,1589476860,21531743,1978468257,2169405411,816068169,1183931831,1398570252,100058851385,153979208,1004948,960359,290820631,1414547656,4698951832,4775941436,184316956,1819422,257021892,98180578,99999516,484,7242940,95639457,1744,99998256,215691581,6974777,69210080,190777786,9806919,90193081,99936481,63519,31374625,1000,1000,1000,1000,1000,1000,1000
798000,10550,62407,797001000,4782006000,1000,6000,9998727410960,7490580,1592122619,1251308,796990450,1000,1029,128554,1591478284,21531369,1978468631,2169404798,815954619,1184045381,1400458104,100058897866,154067246,1031826,991004,290930654,1415409364,4704908941,4781942564,184395361,1820466,257171262,98179534,99999515,485,7242882,95793662,1794,99998206,215774879,6974799,69255301,190891626,9743193,90256807,99936256,63744,31379518,1000,1000,1000,1000,1000,1000,1000
799000,10300,63325,798001000,4788006000,1000,6000,9998719424631,15321789,1601951638,1252354,797990700,1000,6405,127969,1593476692,21529638,1978470362,2169405282,815841750,1184158250,1402343630,100058973393,154155538,1029897,991594,291041486,1416273548,4710858501,4787936270,184473942,1821650,257320941,98178350,99999511,489,7242941,95948298,1910,99998090,215858358,6974812,69299983,191005093,9679306,90320694,99936042,63958,31384416,1000,1000,1000,1000,1000,1000,1000
800000,11020,62907,799001000,4794006000,1000,6000,9998728292388,6299143,1594927183,1252670,798989980,1000,6191,128243,1595474620,21528596,1978471404,2169405758,815728308,1184271692,1404228105,100059039346,154243750,1036856,996865,291156397,1417136980,4716815027,4793936902,184552415,1821405,257469468,98178595,99999486,514,7243727,96102711,1866,99998134,215941931,6974823,69344889,191118272,9616133,90383867,99935614,64386,31389516,1000,1000,1000,1000,1000,1000,1000
801000,10650,62944,800001000,4800006000,1000,6000,9998725327926,9110619,1599738414,1253145,799990350,1000,5825,128226,1597474410,21528414,1978471586,2169403802,815615354,1184384646,1406114923,100059137839,154333006,1012505,962434,291279415,1418009996,4722770728,4799937231,184631678,1822414,257618232,98177586,99999497,503,7244867,96257653,1917,99998083,216026232,6974841,69388691,191231261,9551984,90448016,99935462,64538,31394554,1000,1000,1000,1000,1000,1000,1000
802000,10640,64226,801001000,4806006000,1000,6000,9998725676793,8610338,1601236595,1253579,800990360,1000,1006,127556,1599473562,21530540,1978469460,2169400989,815502932,1184497068,1408001633,100059216753,154421464,1006794,961016,291388312,1418876024,4728730036,4805940768,184710471,1824670,257768958,98175330,99999482,518,7243283,96411880,1839,99998161,216110110,6974861,69433180,191344373,9488446,90511554,99935015,64985,31399639,1000,1000,1000,1000,1000,1000,1000
803000,10160,64281,802001000,4812006000,1000,6000,9998720431362,13702284,1608329531,1253639,801990840,1000,1153,127725,1601474402,21530721,1978469279,2169400040,815389314,1184610686,1409888836,100059288498,154509374,1007731,970972,291492738,1419735508,4734685879,4811940566,184788359,1826229,257919114,98173771,99999475,525,7242485,96566314,1862,99998138,216193074,6974880,69478912,191457841,9425786,90574214,99934843,65157,31404715,1000,1000,1000,1000,1000,1000,1000
804000,10860,63877,803001000,4818006000,1000,6000,9998726687079,7295481,1603923924,1252300,802990140,1000,6367,127656,1603475680,21533196,1978466804,2169396783,815276393,1184723607,1411777180,100059373993,154597926,995440,963945,291600419,1420602356,4740636793,4817935756,184867056,1828994,258070320,98171006,99999479,521,7240506,96720657,1920,99998080,216276887,6974893,69523450,191570844,9362437,90637563,99934395,65605,31409831,1000,1000,1000,1000,1000,1000,1000
805000,10560,62544,804001000,4824006000,1000,6000,9998724032285,9798298,1608428860,1251430,803990440,1000,1195,127456,1605478020,21534547,1978465453,2169394449,815163979,1184836021,1413667085,100059418617,154687266,1024319,982047,291723824,1421476940,4746598628,4823942261,184946385,1830140,258219537,98169860,99999457,543,7240321,96874968,1927,99998073,216361495,6974914,69567314,191683479,9298945,90701055,99933820,66180,31415110,1000,1000,1000,1000,1000,1000,1000
806000,11140,62781,805001000,4830006000,1000,6000,9998718754339,14918404,1615546671,1251885,804989860,1000,6762,127248,1607475950,21530354,1978469646,2169397841,815051302,1184948698,1415552321,100059511294,154775920,1004969,956339,291843100,1422343872,4752548497,4829936457,185025027,1829883,258367839,98170117,99999436,564,7241358,97029416,1911,99998089,216445246,6974931,69611792,191796381,9235630,90764370,99933613,66387,31420219,1000,1000,1000,1000,1000,1000,1000
807000,10940,62982,806001000,4836006000,1000,6000,9998724087290,9432216,1612059881,1252598,805990060,1000,600,127687,1609474924,21530846,1978469154,2169396420,814938105,1185061895,1417438083,100059559208,154864642,1030321,979231,291958398,1423211788,4758510097,4835942418,185103821,1830826,258517329,98169174,99999466,534,7241374,97184074,1846,99998154,216529192,6974946,69656075,191909154,9172292,90827708,99933287,66713,31425371,1000,1000,1000,1000,1000,1000,1000
