Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
260000,32068350,1247675,5180000000,31080000000,20000,120000,9891156538570,16867177,952649126,21647,5147931650,2000,15,2906343,10295820006,4437867847,15562132153,19374361553,9749443297,250556703,682318903,106162128042,15771848500,142249,7729405,3379203000,138500365800,1065175680,7749967480,7207324753,547140994,23961010200,452859006,999974191,25809,84297,15658444,984341556,9609762856,2341897400,53,2402448600,999989556,10444,999826797,173203,2402438103,1000,1000,1000,1000,1000,1000,1000,106160902051,15771831800,176043,8129307,3379199200,138497867600,1091333403,7775971153,7208199242,546908727,23960117700,453091273,999998225,1775,9298,15589356,984410644,9610932044,2340197800,8182,2402741820,999999164,836,999823498,176502,2402732802,1000,1000,1000,1000,1000,1000,1000,106160885695,15771797300,139211,7786881,3379533200,138497497800,1089406814,7774025764,7208216412,546480906,23959958700,453519094,999974908,25092,76702,15559590,984440410,9610954410,2340164500,44,2402740460,999997582,2418,999821402,178598,2402737998,1000,1000,1000,1000,1000,1000,1000,106161245638,15771894300,233743,7722681,3379507500,138499174200,1094076313,7778787913,7207951685,546905534,23960418300,453094466,999988861,11139,100327,15667442,984332558,9610599958,2340684700,8741,2402663880,999993134,6866,999822827,177173,2402648273,1000,1000,1000,1000,1000,1000,1000
261000,32131090,1280989,5200000000,31200000000,20000,120000,9890757391963,17000692,957760600,3521,5167868910,2000,986,2937030,10335730778,4438095955,15561904045,19373511045,9750707050,249292950,688529928,106187684493,15831073900,155387,8041220,3387336300,139025387000,1068966336,7779168786,7232575313,547392990,24052634700,452607010,999990850,9150,7860,15642547,984357453,9643430653,2350662700,47,2410864680,999990707,9293,999813660,186340,2410855340,1000,1000,1000,1000,1000,1000,1000,106186494123,15831082200,189628,8109785,3387608200,139023019600,1093728192,7803781642,7233441914,547056639,24051682800,452943361,999986656,13344,4217,15630903,984369097,9644583297,2348917400,112,2411159260,999982235,17765,999833917,166083,2411141383,1000,1000,1000,1000,1000,1000,1000,106186535222,15831033700,137224,8070523,3387549600,139022533000,1094560583,7804589683,7233403061,546725638,24051597900,453274362,999998420,1580,11982,15670621,984329379,9644531979,2348880100,8295,2411153520,999983693,16307,999846582,153418,2411128918,1000,1000,1000,1000,1000,1000,1000,106186843104,15831161800,230743,7713938,3387967400,139024393200,1101048564,7811177914,7233210184,547067937,24051969000,452932063,999998586,1414,100249,15635765,984364235,9644272135,2349447700,78,2411086360,999975669,24331,999841149,158851,2411061951,1000,1000,1000,1000,1000,1000,1000
262000,32192920,1263075,5220000000,31320000000,20000,120000,9890360169178,15100763,960756497,20093,5187807080,2000,10,2915160,10375573974,4438230341,15561769659,19372768759,9752004880,247995120,694745454,106213240125,15890329300,223024,8018155,3395775300,139550562600,1074366406,7809985406,7257781454,547533867,24144194400,452466133,999987150,12850,8883,15702729,984297271,9677040071,2359403900,8940,2419273160,999994397,5603,999832683,167317,2419258617,1000,1000,1000,1000,1000,1000,1000,106212072760,15890282300,203215,8202731,3395861000,139547851000,1097431720,7832887120,7258644541,547218685,24143241300,452781315,999998610,1390,9225,15702284,984297716,9678189816,2357647200,8809,2419562800,999991284,8716,999826225,173775,2419545275,1000,1000,1000,1000,1000,1000,1000,106211982786,15890300600,220140,7848172,3396305200,139547852400,1099460471,7834913671,7258713374,546864511,24143118900,453135489,999997253,2747,19342,15643868,984356132,9678281532,2357586800,42,2419577100,999991100,8900,999826042,173958,2419568158,1000,1000,1000,1000,1000,1000,1000,106212401262,15890384500,218891,8189825,3395922400,139549313000,1105416718,7840950718,7258466085,547311422,24143598600,452688578,999997673,2327,15651,15606966,984393034,9677949034,2358195500,113,2419500300,999982762,17238,999833551,166449,2419482949,1000,1000,1000,1000,1000,1000,1000
263000,32255900,1265666,5240000000,31440000000,20000,120000,9889960182861,16015456,966668948,3405,5207744100,2000,84,2939702,10415481390,4438403117,15561596883,19371978583,9753244678,246755322,700958468,106238815205,15949518800,225984,8313904,3403889700,140075279200,1080962424,7841977524,7283001303,547702005,24235757400,452297995,999997568,2432,7563,15697060,984302940,9710664640,2368179900,51,2427674680,999988708,11292,999825263,174737,2427663337,1000,1000,1000,1000,1000,1000,1000,106237613116,15949550200,213320,8167688,3404395700,140073072400,1102172213,7863045463,7283931300,547360280,24234773700,452639720,999996792,3208,12312,15633912,984366088,9711904988,2366403900,56,2427983980,999989764,10236,999830012,169988,2427973688,1000,1000,1000,1000,1000,1000,1000,106237583187,15949516400,180507,8008822,3404486400,140072714400,1102190141,7863045241,7283956933,547029467,24234679500,452970533,999999065,935,10798,15677265,984322735,9711939435,2366287300,51,2427991980,999990573,9427,999823698,176302,2427982502,1000,1000,1000,1000,1000,1000,1000,106237963719,15949644400,188059,8171348,3404374100,140074471200,1109717122,7870666022,7283763835,547481113,24235138800,452518887,999999639,361,7826,15575191,984424809,9711679509,2366896500,93,2427932580,999983187,16813,999830926,169074,2427915674,1000,1000,1000,1000,1000,1000,1000
264000,32317240,1277286,5260000000,31560000000,20000,120000,9889559162320,17942726,973500069,21749,5227682760,2000,6,2898121,10455322022,4438557946,15561442054,19371211154,9754506319,245493681,707165541,106264415018,16008755900,192517,8160019,3412415900,140600364600,1087079821,7873508121,7308250507,547830502,24327291000,452169498,999988947,11053,14545,15709038,984290962,9744333862,2376914400,8643,2436092440,999999558,442,999815945,184055,2436083355,1000,1000,1000,1000,1000,1000,1000,106263170673,16008774700,214006,8081881,3412862400,140598091800,1104495668,7890779568,7309186148,547476957,24326315100,452523043,999960550,39450,17793,15666545,984333455,9745580855,2375113500,86,2436396820,999997973,2027,999812193,187807,2436394707,1000,1000,1000,1000,1000,1000,1000,106263135544,16008753800,183716,8110060,3412836900,140597725200,1106590996,7892854596,7309209384,547173024,24326222100,452826976,999996344,3656,15220,15648736,984351264,9745612364,2375039500,8556,2436411980,999999556,444,999823620,176380,2436402980,1000,1000,1000,1000,1000,1000,1000,106263508937,16008905100,182955,7704843,3413260200,140599675800,1115213823,7901580423,7309043432,547546796,24326589300,452453204,999988360,11640,90264,15575032,984424968,9745390868,2375595400,8560,2436357120,999998876,1124,999824464,175536,2436347436,1000,1000,1000,1000,1000,1000,1000
265000,32379370,1261913,5280000000,31680000000,20000,120000,9889161572550,16510059,977086977,1917,5247620630,2000,114534,2944992,10495237426,4438772309,15561227691,19370371791,9755732408,244267592,713364334,106290080095,16068008300,146801,8064080,3420882000,141125556600,1092964954,7904811204,7333484211,547990855,24418856400,452009145,999990887,9113,8932,15707321,984292679,9777973079,2385696300,125,2444506600,999982393,17607,999826932,173068,2444488868,1000,1000,1000,1000,1000,1000,1000,106288817097,16068015400,178779,7753123,3421525600,141123149200,1108418075,7920112975,7334402836,547585617,24417794100,452414383,999999409,591,101192,15714656,984285344,9779201144,2383848400,8380,2444814600,999992088,7912,999827292,172708,2444798308,1000,1000,1000,1000,1000,1000,1000,106288691907,16068000000,190670,7828433,3421536300,141122820000,1112488549,7924164799,7334472622,547249992,24417698100,452750008,999983451,16549,84559,15659637,984340363,9779296263,2383749100,8360,2444833700,999998301,1699,999823859,176141,2444823641,1000,1000,1000,1000,1000,1000,1000,106289073233,16068142300,204907,7961697,3421398100,141124761400,1117754775,7929534575,7334286070,547788789,24418218900,452211211,999992069,7931,11780,15618310,984381690,9779046890,2384311700,8770,2444773200,999996390,3610,999821880,178120,2444760820,1000,1000,1000,1000,1000,1000,1000
266000,32440740,1243143,5300000000,31800000000,20000,120000,9888760171905,18803084,984342346,3519,5267559260,2000,82,2945380,10535111482,4438907989,15561092011,19369615911,9756977920,243022080,719571802,106315657852,16127258500,175497,7666218,3429701500,141650733000,1097069295,7934332795,7358712264,548066788,24510330300,451933212,999992071,7929,92783,15723719,984276281,9811610481,2394461300,110,2452915940,999982387,17613,999833283,166717,2452898217,1000,1000,1000,1000,1000,1000,1000,106314339347,16127265600,210232,7777012,3429962100,141648238400,1115401460,7952508160,7359681933,547725709,24509326500,452274291,999996802,3198,108993,15709960,984290040,9812903540,2392547700,121,2453238840,999982888,17112,999830593,169407,2453221607,1000,1000,1000,1000,1000,1000,1000,106314283114,16127236000,186700,7858201,3429920200,141647849600,1118241558,7955327658,7359713159,547399500,24509243700,452600500,999983138,16862,93638,15652579,984347421,9812947621,2392508200,45,2453244280,999990227,9773,999829338,170662,2453234462,1000,1000,1000,1000,1000,1000,1000,106314603315,16127382100,218097,8173825,3429619100,141649719400,1119403462,7956588162,7359552892,547949692,24509766300,452050308,999998596,1404,9604,15620412,984379588,9812735888,2393000400,8340,2453195240,999996096,3904,999829704,170296,2453182996,1000,1000,1000,1000,1000,1000,1000
267000,32502830,1260688,5320000000,31920000000,20000,120000,9888366341096,13561143,984053642,21743,5287497170,2000,82,2896145,10574950854,4439095339,15560904661,19368824161,9758174555,241825445,725770909,106341202417,16186485000,175379,8078222,3437727700,142175704400,1102057043,7964727943,7383971355,548296820,24601957800,451703180,999986152,13848,6832,15697577,984302423,9845293023,2403208000,101,2461328120,999993649,6351,999821532,178468,2461321668,1000,1000,1000,1000,1000,1000,1000,106339940488,16186518100,186857,7709972,3438390800,142173394600,1119682601,7982205001,7384927130,547886681,24600884700,452113319,999998496,1504,101015,15742585,984257415,9846566615,2401262300,8340,2461656500,999991325,8675,999833815,166185,2461639485,1000,1000,1000,1000,1000,1000,1000,106339799753,16186503800,200950,7729927,3438544000,142173080400,1124796769,7987301319,7385009598,547549274,24600758100,452450726,999992975,7025,107901,15605603,984394397,9846679397,2401229400,8580,2461678580,999999799,201,999824901,175099,2461669799,1000,1000,1000,1000,1000,1000,1000,106340183570,16186628200,192437,7754370,3438393500,142174806000,1121908117,7984504967,7384833002,548007636,24601219800,451992364,999998305,1695,100269,15665167,984334833,9846439233,2401654800,60,2461620600,999985691,14309,999828269,171731,2461606231,1000,1000,1000,1000,1000,1000,1000
268000,32563180,1254154,5340000000,32040000000,20000,120000,9887967854103,12952172,988500471,21779,5307436820,2000,10083,2907617,10614830082,4439252675,15560747325,19368057125,9759336903,240663097,731977585,106366790348,16245722100,184974,7771876,3446430400,142700740200,1106857896,7994938896,7409204956,548370311,24693424500,451629689,999998085,1915,97474,15729318,984270682,9878934182,2411938400,116,2469746620,999982722,17278,999830874,169126,2469729226,1000,1000,1000,1000,1000,1000,1000,106365506575,16245742700,210465,7725488,3446760100,142698373400,1127042073,8014972573,7410154243,548026282,24692433300,451973718,999997762,2238,108280,15791237,984208763,9880202563,2409985500,8757,2470066360,999990717,9283,999833380,166620,2470048320,1000,1000,1000,1000,1000,1000,1000,106365375958,16245733800,219906,7820782,3446800600,142698065200,1129225228,8017137578,7410238284,547722202,24692326500,452277798,999999490,510,100888,15692404,984307596,9880314896,2409908300,8820,2470093880,999991552,8448,999832488,167512,2470076612,1000,1000,1000,1000,1000,1000,1000,106365793111,16245856500,149810,7833469,3446660100,142699745000,1123684716,8011686716,7410079346,548154568,24692769600,451845432,999995675,4325,101207,15694261,984305739,9880100039,2410357200,60,2470038020,999982733,17267,999831807,168193,2470020693,1000,1000,1000,1000,1000,1000,1000
269000,32624460,1265823,5360000000,32160000000,20000,120000,9887568880728,12875919,993377554,20075,5327375540,2000,977,2904105,10654710930,4439461947,15560538053,19367246753,9760587855,239412145,738185385,106392379842,16304953500,184276,7782158,3454807900,143225740600,1109545386,8023034986,7434433888,548502013,24784968300,451497987,999995119,4881,106706,15750818,984249182,9912572582,2420681500,100,2478156600,999982194,17806,999835606,164394,2478138694,1000,1000,1000,1000,1000,1000,1000,106391111802,16304967600,163465,8163345,3454729800,143223320800,1134653899,8047990499,7435416489,548261991,24784068000,451738009,999991780,8220,18289,15754300,984245700,9913882800,2418741700,113,2478483980,999982444,17556,999828089,171911,2478466311,1000,1000,1000,1000,1000,1000,1000,106390951270,16304992700,211789,8023434,3455024000,143223304600,1133350583,8046683033,7435506158,547963193,24783960600,452036807,999993846,6154,9853,15677095,984322905,9914007105,2418652900,8476,2478512740,999996683,3317,999826853,173147,2478500947,1000,1000,1000,1000,1000,1000,1000,106391270064,16305129000,208822,8165536,3454817700,143224994800,1127603632,8041024682,7435369456,548399591,24784399200,451600409,999994553,5447,4962,15693706,984306294,9913824194,2419037300,8140,2478468120,999994758,5242,999832162,167838,2478454738,1000,1000,1000,1000,1000,1000,1000
270000,32685360,1260329,5380000000,32280000000,20000,120000,9887170222197,12467483,997948301,21741,5347314640,2000,3,2901920,10694585798,4439639080,15560360920,19366442420,9761802800,238197200,744381698,106417907988,16364224300,180019,8185069,3462924900,143750967000,1114739496,8053646896,7459742239,548761714,24876601200,451238286,999993283,6717,3169,15660530,984339470,9946318170,2429426600,103,2486590480,999985554,14446,999833569,166431,2486575931,1000,1000,1000,1000,1000,1000,1000,106416625154,16364215700,218356,8073186,3463247900,143748493800,1137102023,8075855923,7460665900,548426953,24875619000,451573047,999995923,4077,15070,15794070,984205930,9947554330,2427451500,7760,2486896800,999999390,610,999819470,180530,2486888430,1000,1000,1000,1000,1000,1000,1000,106416509090,16364261500,159278,7910098,3463620200,143748547800,1140208308,8078959858,7460837876,548104783,24875484600,451895217,999975839,24161,8956,15576480,984423520,9947783120,2427385100,112,2486947500,999997856,2144,999813156,186844,2486945244,1000,1000,1000,1000,1000,1000,1000,106416921701,16364337900,180447,8178587,3463067100,143749875000,1131452041,8070276991,7460566456,548545487,24875963400,451454513,999995903,4097,13316,15802160,984197840,9947416040,2427743700,112,2486867400,999982296,17704,999838416,161584,2486849584,1000,1000,1000,1000,1000,1000,1000
271000,32746130,1293209,5400000000,32400000000,20000,120000,9886766820821,16807923,1007328675,20104,5367253870,2000,5,2914520,10734467532,4439814644,15560185356,19365640056,9762975180,237024820,750581412,106443392138,16423463700,239811,8205448,3471373300,144276001800,1121377631,8085694781,7485012900,548904954,24968126700,451095046,999996737,3263,17483,15671783,984328217,9980014017,2438119100,54,2495010720,999990451,9549,999828283,171717,2495001117,1000,1000,1000,1000,1000,1000,1000,106442252513,16423476000,180297,8062202,3471661800,144273652800,1139333470,8103502270,7485923675,548583803,24967168200,451416197,999996173,3827,17670,15776195,984223805,9981225605,2436197400,85,2495319900,999982115,17885,999836470,163530,2495301930,1000,1000,1000,1000,1000,1000,1000,106442113675,16423493900,161578,8029142,3471810200,144273487000,1146960254,8111116454,7486046935,548267396,24967045500,451732604,999987047,12953,14251,15685316,984314684,9981392984,2436052600,8243,2495363080,999991212,8788,999835451,164549,2495346049,1000,1000,1000,1000,1000,1000,1000,106442508081,16423566300,188983,7742007,3471888100,144274948600,1134154781,8098393281,7485798412,548618671,24967433100,451381329,999997859,2141,98888,15836776,984163224,9981058724,2436492200,112,2495277900,999982524,17476,999828988,171012,2495260312,1000,1000,1000,1000,1000,1000,1000
272000,32806940,1270812,5420000000,32520000000,20000,120000,9886368602141,15991195,1011551165,20268,5387193060,2000,10531,2912786,10774345584,4440037536,15559962464,19364806364,9764128634,235871366,756775818,106469036329,16482720300,199535,7686651,3480186000,144801200600,1127268242,8117003242,7510243424,548976730,25059600600,451023270,999994718,5282,98088,15755264,984244736,10013655136,2446809300,8380,2503428380,999991712,8288,999838588,161412,2503411712,1000,1000,1000,1000,1000,1000,1000,106467815520,16482728400,161842,7718838,3480439000,144798776800,1146126497,8135708997,7511205070,548653011,25058625300,451346989,999998765,1235,101354,15750084,984249916,10014934616,2444916900,102,2503746080,999983568,16432,999833854,166146,2503729546,1000,1000,1000,1000,1000,1000,1000,106467610254,16482717900,187762,7796205,3480492100,144798407800,1148190143,8137750893,7511326255,548324538,25058490900,451675462,999981910,18090,107972,15684317,984315683,10015101083,2444739700,8261,2503784860,999998229,1771,999821572,178428,2503774828,1000,1000,1000,1000,1000,1000,1000,106468072060,16482818900,192304,8115153,3479955200,144800079400,1138602925,8128255525,7511058777,548858689,25059070500,451141311,999997777,2223,8888,15819611,984180389,10014739389,2445232500,107,2503697660,999983059,16941,999833088,166912,2503680612,1000,1000,1000,1000,1000,1000,1000
273000,32867570,1255941,5440000000,32640000000,20000,120000,9885970728357,14834174,1015420415,21593,5407132430,2000,126319,2896967,10814221674,4440247231,15559752769,19363970069,9765275813,234724187,762965087,106494571303,16541959000,203558,8032576,3488298200,145326259600,1131900887,8147047237,7535518965,549213394,25151221500,450786606,999995281,4719,16487,15720922,984279078,10047358578,2455546900,8401,2511848140,999999874,126,999826687,173313,2511839613,1000,1000,1000,1000,1000,1000,1000,106493278223,16541974500,196181,8116803,3488526500,145323843400,1150058489,8165051889,7536515430,548896586,25150242000,451103414,999995354,4646,9568,15726138,984273862,10048686562,2453586400,94,2512173260,999997966,2034,999816568,183432,2512171132,1000,1000,1000,1000,1000,1000,1000,106493084763,16542005700,240200,7769693,3489058500,145323748200,1153835683,8168819233,7536652014,548495428,25150029000,451504572,999989549,10451,98721,15635307,984364693,10048866393,2453426800,44,2512223300,999991123,8877,999824221,175779,2512214379,1000,1000,1000,1000,1000,1000,1000,106493681129,16542041400,148502,8170199,3488276400,145325016400,1142641031,8157699381,7536306854,549002287,25150616700,450997713,999981864,18136,12277,15816823,984183177,10048402877,2453972300,112,2512114920,999981215,18785,999828677,171323,2512096023,1000,1000,1000,1000,1000,1000,1000
274000,32928700,1265800,5460000000,32760000000,20000,120000,9885574583257,11940658,1017614682,20082,5427071300,2000,10426,2906888,10854102436,4440448615,15559551385,19363139585,9766390912,233609088,769158048,106520141163,16601210700,212427,8126202,3496619800,145851351800,1135403255,8175961405,7560784445,549371788,25242780300,450628212,999997118,2882,9530,15741785,984258215,10081039015,2464241100,55,2520275360,999979265,20735,999839830,160170,2520254570,1000,1000,1000,1000,1000,1000,1000,106518901251,16601206700,175898,7829153,3497131100,145848851800,1153898212,8194300612,7561738758,548966207,25241729700,451033793,999983290,16710,84583,15802025,984197975,10082314975,2462285900,56,2520586380,999989893,10107,999825683,174317,2520576217,1000,1000,1000,1000,1000,1000,1000,106518724711,16601251400,181065,7647517,3497475400,145848849200,1160306763,8200703413,7561903804,548664172,25241579100,451335828,999996764,3236,100192,15702988,984297012,10082533312,2462098900,52,2520644840,999984720,15280,999828592,171408,2520629508,1000,1000,1000,1000,1000,1000,1000,106519312021,16601311800,149790,7566063,3497231400,145850352400,1147275294,8187758344,7561525990,549082170,25242088500,450917830,999992207,7793,102537,15883247,984116753,10082027753,2462709400,8456,2520530920,999979299,20701,999843937,156063,2520501763,1000,1000,1000,1000,1000,1000,1000
275000,32988880,1271344,5480000000,32880000000,20000,120000,9885172083602,15390016,1026145968,20084,5447011120,2000,76,2904380,10893982072,4440651718,15559348282,19362326382,9767496460,232503540,775348032,106545765727,16660445400,145646,7733976,3505319900,146376357200,1136728755,8202695405,7586048241,549442236,25334238000,450557764,999999727,273,100391,15791450,984208550,10114722550,2472907200,57,2528699680,999974686,25314,999837791,162209,2528674309,1000,1000,1000,1000,1000,1000,1000,106544388759,16660482100,206049,7793253,3505715000,146374073800,1160339754,8226159104,7587055700,549107618,25333235400,450892382,999994754,5246,106436,15723636,984276364,10116070664,2471001000,68,2529025840,999989192,10808,999828436,171564,2529014964,1000,1000,1000,1000,1000,1000,1000,106544252813,16660484200,231327,8083596,3505416900,146373844400,1164481222,8230285972,7587136849,548902476,25333226100,451097524,999991856,8144,6680,15791831,984208169,10116178969,2470764000,8391,2529061000,999989511,10489,999832580,167420,2529042120,1000,1000,1000,1000,1000,1000,1000,106544808294,16660542500,188714,8072025,3505226600,146375333800,1153697549,8219588099,7586799807,549333596,25333720800,450666404,999997632,2368,6436,15833229,984166771,10115728171,2471458300,61,2528943140,999985285,14715,999833036,166964,2528928364,1000,1000,1000,1000,1000,1000,1000
276000,33049420,1269219,5500000000,33000000000,20000,120000,9884774697145,13733558,1029588197,21683,5466950580,2000,7,2910845,10933857794,4440854903,15559145097,19361504797,9768604235,231395765,781548029,106571333623,16719664700,147601,8069373,3513360100,146901331000,1142771209,8234146309,7611286840,549684032,25425877200,450315968,999998240,1760,7908,15825068,984174932,10148376832,2481633800,84,2537106940,999983136,16864,999824508,175492,2537089992,1000,1000,1000,1000,1000,1000,1000,106569976626,16719709500,187971,8171214,3513642600,146899043000,1164233249,8255459749,7612290422,549357469,25424884200,450642531,999997868,2132,10599,15813377,984186623,10149720223,2479662900,8400,2537439220,999998981,1019,999826699,173301,2537429801,1000,1000,1000,1000,1000,1000,1000,106569770914,16719755000,194294,7893586,3514110600,146898958800,1168517202,8259732752,7612468268,548978933,25424665800,451021067,999985169,14831,86836,15689068,984310932,10149957232,2479460900,8620,2537498960,999998624,1376,999834936,165064,2537488964,1000,1000,1000,1000,1000,1000,1000,106570438390,16719756500,150158,7780208,3513816000,146900207400,1158098564,8249391964,7612019866,549384551,25425187500,450615449,999991367,8633,102616,15907750,984092250,10149352950,2480156400,102,2537353800,999979386,20614,999836616,163384,2537333084,1000,1000,1000,1000,1000,1000,1000
